emotion,n_1,n_0,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Admiration,255,1827,0.6531554699622272,-0.10310466153908251,0.0553010928143307,0.5159403503268593,0.6833238059970506,0.5892391423540906,0.5438195615939183,0.48483563135345137,0.543502328004032,0.43609651986226855,-0.48502713833228345,0.33933558901694694,0.6669696592892685,0.6466314173316129
Adoration,287,1795,1.219881899803122,-0.9985429167410441,-0.7337574207776858,0.7625543849147312,0.21789919173522093,0.6456489330510047,0.6410718413617595,-0.945808109675531,0.8963823845650232,0.6893576658908962,-0.9017424358220193,0.512586331829983,0.8065922857683869,1.159986398770824
Aesthetic-Appreciation,388,1694,0.39146628497614394,-0.9831025261898666,-0.43027801630583523,0.5917244459748617,-0.5197819981851427,0.7094898398176236,0.6132004852113145,-0.8456254450278982,0.1538913227644105,-0.06859550575983409,-0.8746404816843457,0.43879940738824813,0.1102114762673847,0.6709361617020964
Amusement,575,1507,0.645913356729338,-0.2805224148338307,-0.6937640552540036,0.23004909924944267,-0.37862678090102214,0.5185363023044017,0.6602981272149266,-0.5080325795615394,0.49864346175414653,-0.01893363291527605,-0.5084222283336449,0.4058142783061783,0.7080233290012489,0.7153039585262035
Anger,17,2065,-1.2461102028823692,0.7833569798524972,0.27605778947744974,-0.23541458143252236,0.18791800729313973,-1.0004631699478381,-0.8282666592894986,0.7729477213013509,-2.0598273940126615,-0.20020160677544113,1.4745799385048495,-0.49401513213835974,-1.5665470178254064,-1.5736663572655774
Anxiety,248,1834,-1.734070558000878,1.3162809916673228,1.0525232992423368,-1.0180236901192925,-0.12223082803666444,-1.5283218473715505,-1.6267674381651211,1.1243129943414611,-0.9853298187892889,-0.5871362394180527,1.8570806177690558,-1.0090725351335543,-1.345034954419219,-1.835831616966304
Awe,443,1639,0.09009328472795507,0.4711201186714347,0.7435739348090322,-0.20420516498000524,0.022201325374655082,-0.19040045187504245,-0.12275887980664611,0.18553338277051612,0.14865309933032997,0.051029396218743646,-0.2567222332263401,-0.23424936475982994,0.29992337458459306,0.24551113870223476
Awkwardness,77,2005,-0.5729905148219406,-0.21993854982848662,-0.6168160965973606,-0.4220578403664257,-0.47894767670556915,-0.33321244337507144,-0.26755304231420346,-0.2655851570004691,-0.0679326504109332,-0.5003591516098802,0.29847447410222366,0.02290890093437631,-0.46640121852957633,-0.5033482715719384
Boredom,17,2065,-0.8917813963377578,-1.5302415316236844,-2.342774906139476,-0.087781958999864,-0.7087173514430912,0.6672574131572359,0.4857859398082507,-0.7908924753175138,0.012198645578566703,-0.5241496435860765,-0.18321728006235083,0.7554733669779743,-0.7645875432388478,-0.44528057366002777
Calmness,433,1649,0.3237331695529728,-1.8391062724580007,-1.3427035210693365,0.6239725235683458,-0.3077575972754187,0.8023753762608259,0.6895464254782155,-1.0444635214276756,0.39648385274955217,0.1120318985896874,-0.9277235238518816,0.4965344484869965,0.04523591625991387,0.6599673251709544
Confusion,58,2024,-0.7801090008013697,-0.15939565909314513,-0.3209321211911293,-2.4694058736837343,-0.4894751376383061,-0.5239441106719805,-0.41385617720204093,0.004634010085811045,-0.22275266334397947,-0.5209080273479171,0.1616773530018916,-0.16020057527497,-0.7007493472465532,-0.8116452954340035
Contempt,7,2075,-1.1479675277064192,0.27917737848010676,-0.40811087328436163,-0.49320168978150714,0.0463243163023204,-0.6632762035523061,-0.20058913969990363,0.016339114561376655,-1.8989195843396567,-0.2682023377920633,0.9149719532900871,-0.39555536313895845,-1.3188903771038603,-1.3111805842300366
Craving,40,2042,0.9978150065195492,-0.6769248751814688,-0.2914145424826389,1.1001240066585911,-0.4397045528979709,1.1168216138704619,0.8704505063585855,-0.9179269358738937,0.06025531926809732,-0.13022307842811048,-0.8330789514245021,0.6952972054662528,0.37002726987111917,0.7881290087398206
Disappointment,11,2071,-1.1970077196313162,-0.6326385851254624,-1.2123598931315314,-0.36412472902149623,-0.17140539308317726,-0.5451522262869868,-0.3839348220774493,-0.21780162704061304,-0.45195148818483416,-0.7086435908016373,1.140935716215688,0.270652198102398,-1.2111672128733797,-1.146530603176088
Disgust,126,1956,-1.6799440786117186,0.706371207306078,0.5255976083069821,-0.19386360468568273,-0.635851050884236,-0.9589119625455081,-1.1226342573139498,0.1639096358571383,-0.9384081469003693,-1.061693182383948,0.8461217020237196,-0.6178735069655674,-1.5224635188664113,-1.8248034228883636
Empathic-Pain,195,1887,-1.416854799737761,0.7826155214865479,0.7831852560299464,-0.23964887593687606,0.1094279491165373,-1.433734637512074,-1.5102232720698714,1.0308849524016543,-1.4391718070244934,-0.37647079593720917,2.0166602875592434,-0.8091169514690514,-1.5409748297371766,-2.003969715683506
Entrancement,68,2014,0.2457120484328452,-0.3618024261375621,0.1972122228244218,-0.2541910015838452,-0.048889179329081885,0.14565718679663736,0.04944664577758315,-0.5202698476110784,0.09754315762452133,-0.08090109820322872,-0.6130931929616656,0.3625126049424679,0.0909600309618276,0.4008525984053408
Envy,0,2082,,,,,,,,,,,,,,
Excitement,201,1881,0.7465413551185578,1.3403381065708841,0.8802124863164943,-0.21015628841988204,1.0421633840317681,0.14626927039607798,0.4226554271143375,1.065068083756586,0.41608684939490037,0.5633146432773756,-0.1375306626985572,-0.34132137844085214,1.026378621791002,0.5174298359475744
