emotion,n_samples,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Admiration,93,6.387096774193548,5.537634408602151,6.881720430107527,7.096774193548387,4.376344086021505,5.56989247311828,5.419354838709677,4.537634408602151,5.827956989247312,4.279569892473118,2.129032258064516,6.172043010752688,5.946236559139785,7.075268817204301
Adoration,61,7.245901639344262,3.540983606557377,5.737704918032787,7.950819672131147,3.8360655737704916,5.770491803278689,5.459016393442623,2.1311475409836067,6.983606557377049,4.737704918032787,1.098360655737705,8.114754098360656,6.426229508196721,8.098360655737705
Aesthetic-Appreciation,456,5.616228070175438,3.914473684210526,6.125,7.267543859649122,2.638157894736842,5.666666666666667,5.482456140350878,2.526315789473684,5.350877192982456,3.539473684210526,1.662280701754386,7.208333333333333,5.087719298245614,6.93859649122807
Amusement,605,6.1454545454545455,5.201652892561984,6.170247933884298,6.819834710743802,3.0545454545454547,5.2611570247933885,5.2809917355371905,3.224793388429752,5.725619834710744,3.624793388429752,2.3074380165289257,6.538842975206611,5.948760330578512,6.879338842975207
Anger,13,2.769230769230769,7.230769230769231,7.076923076923077,6.153846153846154,3.769230769230769,3.076923076923077,3.3076923076923075,5.153846153846154,2.5384615384615383,3.076923076923077,7.153846153846154,2.5384615384615383,2.3846153846153846,2.3076923076923075
Anxiety,256,2.75,7.59375,7.6875,5.1328125,3.76953125,2.87109375,2.890625,5.8125,4.3828125,3.37109375,6.921875,2.25390625,2.69140625,2.5859375
Awe,238,5.3655462184873945,6.142857142857143,7.336134453781512,6.630252100840337,3.407563025210084,4.726890756302521,4.7899159663865545,4.0588235294117645,5.100840336134453,3.726890756302521,2.966386554621849,4.899159663865547,5.142857142857143,6.239495798319328
Awkwardness,131,3.9770992366412212,5.030534351145038,5.740458015267175,5.6106870229007635,2.7022900763358777,4.183206106870229,4.33587786259542,3.2748091603053435,4.885496183206107,3.236641221374046,3.946564885496183,5.4961832061068705,4.0,4.404580152671755
Boredom,72,3.3194444444444446,2.75,4.111111111111111,6.458333333333333,2.3472222222222223,5.597222222222222,5.180555555555555,2.513888888888889,5.0,3.1805555555555554,2.763888888888889,7.013888888888889,3.1527777777777777,4.361111111111111
Calmness,496,5.326612903225806,3.3125,5.600806451612903,7.399193548387097,2.8044354838709675,5.842741935483871,5.558467741935484,2.4193548387096775,5.451612903225806,3.6169354838709675,1.657258064516129,7.298387096774194,4.844758064516129,6.715725806451613
Confusion,107,3.3738317757009346,5.130841121495327,5.831775700934579,4.186915887850467,2.7663551401869158,3.8130841121495327,3.8878504672897196,3.682242990654206,4.700934579439252,3.205607476635514,4.691588785046729,4.616822429906542,3.2242990654205608,3.485981308411215
Contempt,5,2.2,6.6,7.0,6.8,3.2,3.0,3.6,4.0,2.0,2.6,7.0,3.0,2.0,2.0
