emotion,n_1,n_0,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Admiration,277,1808,0.7128322470134871,0.026844008320623922,0.1331690840379819,0.23903437581546452,0.8013182380566609,0.6973858018396386,0.5479548688125515,1.0660043575532825,0.38637749480838274,0.5470560901616996,-0.3729575846413562,0.2697692985708596,0.8410706391239298,0.6868675923942363
Adoration,170,1915,0.9818375083937302,-1.021330690326449,-0.6284472151806137,0.6980198646147285,-0.2878913266724386,0.6615566779123042,0.6969877456069997,-0.8893918255676914,1.0921321627501202,0.2257664576581943,-0.8597741356856604,0.9817349209665442,0.586457414103953,1.0236820661022532
Aesthetic-Appreciation,614,1471,0.45596270204073724,-0.9067694209359569,-0.5582619677578253,0.2970737663859958,-0.5666976953493629,0.7395404919676806,0.6755639309848794,-0.8026840449162289,0.0781810299564155,-0.4130124482373945,-0.9252973540779591,0.8307063810264366,0.20947194898472757,0.6837606689881041
Amusement,560,1525,0.5615981336810469,-0.2023281087571518,-0.5196814416997395,0.060296180946878414,-0.5949159164866149,0.4728911521016519,0.7282993343927299,-0.2949984484795396,0.5809559832674404,-0.07519448021654268,-0.41332901257695304,0.6167860510277923,0.6126912083698398,0.5761239738188759
Anger,15,2070,-1.375173094376086,0.983113957325823,0.6690040519399902,-0.11850670869462376,0.7407447320812081,-1.058669871023956,-0.9986791600705909,0.7278502922794524,-2.238601113480267,0.5812008428437069,1.7273113334597314,-1.2097127331403512,-1.8242871454934602,-1.8101585727291314
Anxiety,218,1867,-1.8515479255784681,1.181511494778528,1.08320346351286,-0.8296818012785437,0.1182953632666932,-1.6104965187840439,-1.7872491396989358,0.6589575772709111,-0.9063141098530472,-0.35697924946518866,1.7802218826982519,-2.0018132076430684,-1.5549183201240648,-1.917615705517718
Awe,426,1659,0.19011316124735944,0.6607701545402669,0.93825820315799,-0.14364528109776958,0.36251079821735693,-0.15765795389217946,-0.20147286069371698,0.45949788038943923,-0.003104165601285158,0.09708810894737627,-0.13606760460005451,-0.5014825261030689,0.4023705373113083,0.2986747109567618
Awkwardness,68,2017,-0.5830215287677096,-0.24775767017054526,-0.6181434536027959,-0.3787128633821852,-0.7025559193377143,-0.3509747208938331,-0.16898848722901275,-0.2791899322794297,-0.15928962782287406,-0.39373545392131015,0.18295593847697425,0.2107270058681791,-0.38915654572842673,-0.44175158725836505
Boredom,12,2073,-1.075444621297424,-1.4212404881992244,-2.555269135252458,-0.3926319700375753,-1.0979274650695077,0.5649743062682894,0.3995807139845397,-0.8038469039180253,0.1006081607143545,-0.4587763224405308,-0.004361751864620193,0.5186375673734672,-0.8328654520293198,-0.4025582425504848
Calmness,454,1631,0.21068404094976848,-1.782899743294862,-1.3458871345195476,0.32645419525938313,-0.581534736248536,0.6638870614926864,0.6532642962722666,-1.0089328711573005,0.19614617609599186,-0.33898270782009376,-0.9179446602895632,0.9176387557589302,0.011524233738133485,0.5835664311066078
Confusion,21,2064,-0.8702970039431185,-0.3448517350444828,-0.45091166648443765,-4.902786475129961,-0.7930532357745845,-0.3568214231400071,-0.4143341517157329,-0.28286711576320034,-0.23200264094816483,-0.9194954193008358,0.29537856693293363,-0.06397195506333406,-0.6720152598073306,-0.73002545015787
Contempt,7,2078,-1.0142994816651953,0.20697633732967782,-0.28137005263708076,-0.22624982464182627,0.5368245065357963,-0.048428378799888976,0.1801994436357545,-0.08291360760178787,-1.5253276286480686,0.7763167800285645,0.9667980376350875,-0.24218843240907556,-1.1203498741846363,-1.275259067708527
Craving,44,2041,0.9300107339130609,-0.7027756577379668,-0.4371766457280191,1.2059638895514655,-0.5859610329365255,1.085361928721352,0.9386531047737329,-0.9272758122509466,0.1461711739524449,-0.16618008602608422,-0.8154817059062771,0.9696457581321994,0.31939180634096487,0.7543385664504669
Disappointment,6,2079,-0.8490399678694237,-0.22987800917405396,-0.46810299686326934,-0.07593634716876119,0.37526395378811395,-0.6718288612597314,-0.24212867599861904,0.5851294269330559,-0.4338190548487411,-0.025858441100471648,1.207237138111299,0.20431174492595167,-1.3595068154099015,-1.3272593874555094
Disgust,131,1954,-1.7233983140071663,0.5790160388440593,0.4497545483073186,-0.031270545108283185,-0.6113934844143811,-0.7709406268599099,-0.9855736461643244,-0.16664448650990765,-0.8203722800912612,-0.6994770558046688,0.709999091859217,-0.7969726594647666,-1.4279554626534106,-1.8418273788705541
Empathic-Pain,231,1854,-1.8152693111232412,1.0210284013196704,1.0144627136966202,-0.25437121814089597,0.35390190017700457,-1.854333936624895,-2.015939815443695,0.8988650878483327,-1.6492581718518864,-0.16951941773047224,2.4637011582632926,-1.923694384515093,-1.9327384370542906,-2.4492938602367027
Entrancement,42,2043,0.04785204087383638,-0.1704715956080788,0.15733419787236033,-0.7850386850262119,-0.1428968791795679,-0.06122174680042144,-0.21783314835426326,-0.3995359842875854,-0.19990004587018628,-0.5083271575937699,-0.29763177831848947,0.1877776256331065,-0.19216857943336366,0.11218771211747973
Envy,0,2085,,,,,,,,,,,,,,
Excitement,177,1908,0.718131432730163,1.4225433986076743,1.0055755075733728,-0.1644595599279588,1.2145088205961978,0.13317288695313237,0.18401008601928806,1.3505359285676493,0.4379925969897167,0.7724329886154249,-0.08787985097302116,-0.4989455265483241,0.9148158486390832,0.547228522570012
