emotion,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Disgust,-0.05894720711124654,-0.5427258496518633,0.8350361091644276,0.37945702461523706,-0.9616788465991053,0.669758409750192,-0.17623730309760077,0.1280790867830075,0.08177072320709362,-0.22375611105266638,-0.3764488838786306,0.04956415356077178,-0.02121506616976317,-1.4030623684563037
Empathic-Pain,0.033708820379674154,-0.41712653891499263,-0.06438840339831968,0.13400319696897414,0.8844575597010423,0.5746786393279191,-1.2476882110757825,0.35785435602438515,0.21841246024675662,-0.02851414484581901,-0.006559178611183663,-0.1510006446374905,-0.29505326158826317,-0.6741076842592476
Entrancement,0.491653836091273,-0.4744308323932144,0.4615107794347622,-0.47173612769233214,0.24791169314493441,0.048582214265732095,-0.2955101097230008,-0.23156115334526642,-0.8170847565740897,-0.17254690297252712,-0.5779240948770951,-0.3227209567530357,-0.08166840740925842,0.3918899913900621
Excitement,0.4108160593608261,1.252381908260562,-0.3347114172745464,-1.0973648634142605,-0.018220338457147017,0.10454296960354767,0.7888880719787383,0.35081049634273603,0.006009305828257836,-0.21182459814138344,-0.5824425246434306,-0.38263804453667577,0.062124626345500415,0.453580608737504
Fear,0.21361002454044767,1.4614852781150667,-0.5773280137529996,-0.20397171025087715,-0.22661889809434993,-0.4435778619971322,0.37305672158829867,-0.04800181238394941,0.4123254901502821,-0.16850327300473306,-0.0721171602111441,-0.46323443903558253,0.34636590472961953,-1.1858880260629372
Guilt,0.6142113335854331,-0.3074142693475088,0.18910789789329746,-0.6661034201726442,-0.7145990666300261,-0.3157688313922221,0.39395329562540904,-0.3099787036101743,-0.9194767543248644,-0.2804242758214572,0.6294776849278849,0.3549265261066683,0.03713103259834914,-0.41537004181312703
Horror,-1.0517531441119352,1.3350180446484885,0.1404545397676153,-0.22640832221581056,0.194035518332017,-0.007242232597756833,-0.23523492447994135,-0.4988047969643339,0.17958091307584997,0.18394386580621594,-0.1495060442248808,-0.6795606537317705,-0.34854603472269824,-0.6055129883605893
Interest,-0.0308472801396028,-0.5160360843144145,0.924122840375376,-0.403891340963024,-0.21045445731604018,0.3721404284429381,-0.07983950657965214,0.3559723240554402,0.0835356126968963,-0.33869212649097463,-0.5769702436876409,-0.04331158095660022,-0.40656064124123514,0.4010143066461635
Joy,0.3897065556923734,0.39393551519021014,-1.5500288938664706,-0.44134301165162554,0.21422935022615106,-0.127332134444231,-0.4532849593424415,-0.2897488254110688,0.04694555688041427,0.11877075341383862,-1.2149468070357536,0.3095946348509214,0.8982746806475903,1.202584678152517
Nostalgia,0.3934111730289752,-0.8564118837007375,-0.3559484593001405,-0.044365899184705106,0.1543964789932469,0.6847051277827755,-0.5854850754908925,0.006876220324970112,-0.7612258934249085,0.8929832889952373,-0.3015401841460287,-0.3423806280210732,0.03567876198450798,0.10463447511036653
