emotion,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Admiration,-0.06479401378539072,-0.2841657192451636,0.22306849597178355,-0.21618410780042424,0.059302871190262625,0.48780172367600433,-0.21330247742793212,0.426618457021353,-0.20210423215359063,-0.04458616629814366,-0.15896525211513649,-0.300424900973885,0.20050845568311398,0.45113220311075247
Adoration,0.8378945612462636,-0.5712198002667324,-0.8880728820462087,-0.6661316902340558,0.1560583023581254,0.11810567152318516,-0.9411281097869495,-0.18602958000578224,0.12987985434490537,-0.30621680188576805,-0.17395664984234427,0.015966161819918116,-0.04490740324329768,1.6080385451686667
Aesthetic-Appreciation,0.09624039232334602,-0.5118630538418331,0.9260126313486917,-0.2663969022521953,-0.08988474906380804,-0.16464652728884474,0.4033270531190735,-0.056774944476078566,-0.45221534747108205,-0.22015048183728653,-0.6346984228707045,0.12704091820300303,-0.3156511410175445,0.38486731320008005
Amusement,0.15000223866433443,0.764950539531862,-1.3054767071424012,0.06994073675178106,-0.5092702115284222,-0.06839350964775148,0.010485216943863816,0.2547174140733184,0.02712843612647211,-0.29332996572509146,0.16671468667726969,0.33443129337492383,0.03152460384360198,0.3057986572132683
Anger,0.5530803436657448,0.7405933142221188,-1.0741423862011938,0.07052322816696759,0.2680790527703717,1.186007724925036,0.5352844128830914,-0.2990657994301216,-1.5966555552995676,0.5371737278280522,0.1862157604585986,0.5315354404965791,-1.1648723331706443,-1.1914162493340883
Anxiety,-0.22061734764177687,0.12052206284076351,0.03865080771745459,-0.3186350705747088,0.04864407838786105,0.06621573795046067,-0.11243758694355076,0.09562980857241228,0.6032064122880054,-0.08183785873207398,0.2255117556131099,-0.3693207443277381,0.19941543338217563,-0.4633860347970385
Awe,-0.4015907727012339,-0.12459380955642789,0.6651880401314219,-0.23881537126806388,0.07240853452847949,-0.28994224078879155,-0.5712512935519395,-0.008654554288237411,0.18538324830354264,0.11343451297939425,-0.3760608761074145,-0.48505884437321833,-0.010241383416262243,0.9417916065779656
Awkwardness,0.12794740942771296,0.24375793217812716,-0.809625730647804,0.4407318648312193,-0.1328331603415215,-0.5402633561230735,0.460015982018978,0.11892007750205985,0.35580646000673793,-0.24267356626877643,0.08268091007916077,0.2246128029856216,-0.3154571843818513,-0.3600613059866928
Boredom,-0.9648358007294052,-0.25608276846568073,-1.0696866325727405,0.4919097998538003,-0.6489282609005323,-0.020878390479105183,-0.16585702168582603,-0.31904334576966115,0.45823202592432094,-0.011389658663799861,0.5710691466333621,1.0832944838121306,0.23586254252179203,-0.6497537945968942
Calmness,-0.5442162641108584,-1.1772593171857222,0.13199640403366747,0.4116935721867347,0.11138365893020806,-0.2348891220488921,0.14652524852610793,-0.18442571630532362,-0.0014680184863190703,0.0478156187156459,-0.17856037319196827,0.171671607668945,-0.34053042804748135,0.6450764689200239
Confusion,0.19544743169262555,-0.02707217511684123,-0.07100909774572257,-0.9370610299191604,-0.5604631610524493,-0.0023789624778532115,-0.16380573448063973,0.3808333383740766,0.6300535844124319,0.24036622007317968,-0.22092914709051661,0.9377196356190458,-0.4511177550669075,-0.5401204595115922
Contempt,0.19118717849168146,0.03351701780652352,-0.2117254449187732,-0.32982041880523305,0.349558659993001,0.585696315835035,1.0465549596699617,-0.005526681348030984,-0.8926680722186052,0.3783672718741485,-0.6831474616096297,0.5336407414493161,-0.5885838916124595,-1.2075220517088472
Craving,2.1580624829188118,-0.2790736826546702,0.4061239283105951,-0.8150753002987449,-0.46584969827554523,0.3740186432500498,1.078636523486313,-0.8085807065213559,-1.373196128116515,-0.9154520328981005,-0.43257152711515245,-0.20007004192877997,-0.44925407183369753,-0.1802455085767054
Disappointment,-0.0806291195565771,-0.4459469842052064,-0.22978452947656375,0.027223895342815878,-0.2777108179042328,-0.3497542518037261,0.7940597131335788,-0.43545939579914217,-0.24741372659813393,0.8009050735642751,-0.026585185126488133,0.20714984533709796,-0.18175720259721756,-0.5708640421010893
Disgust,-0.4093423502539491,0.09552991300574096,0.029170422467095437,0.4939091858991387,-0.2852614114470896,0.5025449606277161,-0.028703243386023567,-0.22832463686981902,0.027932192106774358,-0.03273181460340738,-0.4395433533949009,0.24937325744107827,0.2863516024934661,-1.364786650663026
Empathic-Pain,0.44775969232991136,-0.6771333948352721,0.4401695510271247,0.5810681417763458,-0.14624201256883862,-0.3468202330064891,-0.10634401405705056,0.20036753580207822,-0.11943208871541265,-0.024304591835782256,0.1390018365661449,-0.284032656465469,-0.22426503775139556,-0.896916179503322
Entrancement,0.19137492305934367,-0.4491401219748222,1.088118664983045,-0.7087156124492355,0.009400237316211183,-0.29574106399820943,-0.052590646415422944,0.06964966625283381,-0.1818174703201344,-0.09542045840165962,-0.8832388975377522,0.25598419053877314,-0.23343613246824219,0.10464747104025396
Envy,-0.33337220498820963,-0.5386817162829864,0.049720350092915554,-0.08242337475898709,-0.6564528485956442,0.9899647722102598,0.19232627362572471,-0.8473342476269655,-0.4096081847862777,0.5168892637990985,-0.465017966712149,-0.7086386779173729,0.2662424408584801,0.06721926190304688
Excitement,0.39688250074617726,1.5933077002904654,-1.3056179723781454,-0.25243023832896994,0.22817475962875156,-0.1208755849662172,0.2464650886047643,0.1672096350917882,-0.04468840445632701,-0.474565221280414,-0.33533712488276446,-0.7498870391435678,0.29772964987214917,0.41876836227405995
Fear,-0.36571929639959133,0.8703205926921271,-0.054033433599732554,-0.12671795085871124,0.18713402198712545,-0.16256034011633821,-0.5489830143157897,-0.2770462727753302,0.3446936827122168,-0.08310456527404368,0.13890057641258782,-1.2609254975268265,0.2151201164366676,-0.04662128779086413
Horror,-0.2903700744120443,0.014208132904712213,0.8672734656085513,-0.09876143463835876,-0.7765245092759802,0.1938622100822,-0.2640067513355728,0.18355906195894284,-0.4598621498817812,0.09437957695958235,-0.2027267336668227,-0.37083398103050025,-0.32040595756962664,-0.7822643875020147
Interest,0.07201224555971242,-0.13323184583253875,0.20658922976781033,-0.17610626076454478,-0.2558840695858107,0.29712852522058864,0.16382026906111957,0.21419967023864722,0.22681166873713085,-0.37804398466653705,-0.2545813827684131,0.19348941587157875,-0.21723577512826445,-0.2049563687943498
Joy,-0.023748658336898813,0.6274529351850212,-1.9024445637793697,-0.7265001904556537,0.07932602163798921,0.053169303148127414,-0.3589429456271705,-0.016204580601728795,0.0749783719270892,-0.02334732652994995,-0.17197828524549577,0.16866493751838132,0.8551679927564758,1.5214875918950146
Nostalgia,0.21232647811656022,-0.2388236612545376,-0.6089365114132447,0.20453800851781379,0.09268319989438169,-0.2392224025784293,0.3567024778543062,-0.49599779780646824,-0.033943170013833894,0.6445934120029773,-0.16869973218408302,0.1176842955125267,0.06639059142098998,-0.3450210312605474
Pride,-1.172998482574883,-0.42150748153811174,-0.2663637706530621,-0.7380627704358534,0.18296737385120423,-0.053857296292059466,0.22100852638809648,0.2859150231212575,-0.8138766419055607,1.4007335158329368,-0.40839215585988003,-0.26214379897911066,0.915876695156351,0.8728015211024598
Relief,-0.8109820257683049,-0.10550293760268517,-0.5684362389303245,0.19851301447642475,0.0517774776262854,0.2319329921321914,-0.5092313516823705,-0.038048579925224355,0.1812096501973373,-0.028405764861171894,0.3825572343124195,-0.26819029404894296,1.888749934115032,-0.5548195410317363
Romance,0.24943201202204482,-0.06714239749809404,-0.01712792652423528,-0.4564158937296476,1.258548590074346,0.1280720039967884,-0.019691670803071222,-1.0274547714183562,-0.29707891032586026,-0.3079008841234215,-0.21527233437737953,-0.067750356371785,-0.21523537797147702,0.3206586408288024
Sadness,0.618807801858399,-1.3709040915804693,0.6048977278086675,0.45648282554793146,0.24483784020820734,-1.1054681487858349,0.030779288116987286,0.26227744247791884,-0.17720848167057845,0.8388690774154804,-0.22619628486614754,-0.0898826203220683,-0.29262118666783477,-1.0796587481157638
Satisfaction,0.2405426945648369,-0.2499053930641384,0.017859580569665575,-0.08802779667798374,-0.12789615497163523,0.21090399167812598,0.916125803591785,0.02165739665296939,-0.2960202910247895,-0.6580231162640782,-0.14628284877304612,0.11713759059409812,0.35313460674016006,-0.6414340860619991
Sexual-Desire,0.5404223559334206,0.5905637626008353,-0.3057665267884322,-0.37810803029440765,0.25509276599154557,0.2607424881851053,-0.031411355176031594,-0.395713293403103,-0.23666620411178949,-0.08573140170963908,-0.4995205563910075,0.16517681409366944,-0.3314957363165947,-0.20837210479231827
Surprise,0.07717397400791721,0.6984225489407345,-0.33837993721704546,-0.2845125955044598,-0.27661724437158774,-0.411991088760963,0.3199271790254481,-0.06909836072724661,0.413826089146175,-0.3258405552151289,0.0678514010754406,0.21064431796877423,-0.02290969869854146,-0.13051819924588737
Sympathy,0.42726628440692177,-0.7153011500518617,-0.15068472908575645,0.574287772164743,0.31271600173014263,-0.28176418011603055,-0.5961908686324616,-0.0004200545233906855,0.24713501517154793,0.16040301349608704,0.44276008916633347,0.008033337072964102,0.38944403139910977,-0.9040831637588451
Triumph,-0.4899127391709576,0.5486200281185036,-1.0809417904203296,-0.4423560717335805,0.13447297015443946,-0.46376451252011075,0.8341939755658281,0.3731529524430354,-0.17768800427815754,0.3776839142745884,-0.14050276947344165,-0.18333859179282994,1.005323113419398,0.02368547084958051
