emotion,n_samples,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Craving,44,7.340909090909091,4.818181818181818,6.909090909090909,7.863636363636363,5.090909090909091,6.2727272727272725,5.818181818181818,2.590909090909091,6.863636363636363,4.545454545454546,1.9318181818181819,7.0,6.25,7.818181818181818
Disappointment,33,4.0,5.303030303030303,6.757575757575758,6.787878787878788,4.848484848484849,3.909090909090909,4.2727272727272725,4.303030303030303,4.363636363636363,5.03030303030303,5.303030303030303,3.8181818181818183,2.757575757575758,3.5454545454545454
Disgust,114,3.508771929824561,6.140350877192983,7.2631578947368425,7.043859649122807,4.2894736842105265,3.8859649122807016,3.789473684210526,3.7280701754385963,3.719298245614035,4.850877192982456,4.807017543859649,2.973684210526316,2.719298245614035,2.7017543859649122
Empathic-Pain,182,3.5054945054945055,6.648351648351649,7.604395604395604,7.0054945054945055,5.664835164835165,3.1153846153846154,3.2142857142857144,4.730769230769231,3.4835164835164836,5.1923076923076925,6.269230769230769,2.340659340659341,2.241758241758242,2.5384615384615383
Entrancement,26,6.576923076923077,4.884615384615385,7.230769230769231,7.1923076923076925,4.923076923076923,5.230769230769231,5.1923076923076925,3.423076923076923,5.6923076923076925,4.461538461538462,2.0384615384615383,6.269230769230769,5.6923076923076925,6.961538461538462
Envy,0,,,,,,,,,,,,,,
Excitement,255,7.325490196078431,7.509803921568627,7.682352941176471,7.43921568627451,6.305882352941176,5.5019607843137255,5.474509803921569,5.36078431372549,6.5019607843137255,5.541176470588235,2.623529411764706,4.870588235294117,6.952941176470588,7.219607843137255
Fear,243,3.57201646090535,7.658436213991769,7.950617283950617,6.962962962962963,5.502057613168724,3.045267489711934,3.2386831275720165,5.045267489711934,3.617283950617284,5.045267489711934,6.160493827160494,2.1275720164609053,3.0534979423868314,2.897119341563786
Guilt,0,,,,,,,,,,,,,,
Horror,85,2.0588235294117645,7.788235294117647,8.16470588235294,7.1647058823529415,5.376470588235295,2.458823529411765,2.835294117647059,4.541176470588235,2.3176470588235296,4.988235294117647,7.023529411764706,1.7411764705882353,1.5294117647058822,1.8705882352941177
Interest,1074,6.4143389199255125,5.290502793296089,6.909683426443203,7.343575418994414,4.943202979515829,5.37243947858473,5.151769087523277,3.7616387337057726,6.343575418994414,5.060521415270019,2.511173184357542,5.932029795158287,5.636871508379889,6.616387337057728
Joy,371,7.444743935309973,5.598382749326146,6.876010781671159,7.735849056603773,5.725067385444744,5.986522911051213,5.803234501347709,3.404312668463612,7.0431266846361185,5.714285714285714,2.0080862533692723,7.256064690026954,7.07277628032345,7.981132075471698
Nostalgia,34,6.4411764705882355,3.8529411764705883,6.264705882352941,7.647058823529412,4.970588235294118,5.617647058823529,5.5588235294117645,2.6176470588235294,6.794117647058823,5.764705882352941,1.9411764705882353,6.970588235294118,5.794117647058823,7.235294117647059
Pride,83,7.433734939759036,6.192771084337349,7.168674698795181,7.807228915662651,6.542168674698795,6.313253012048193,6.27710843373494,4.903614457831325,6.819277108433735,6.650602409638554,2.2289156626506026,6.445783132530121,7.168674698795181,7.807228915662651
Relief,106,6.132075471698113,6.10377358490566,7.2924528301886795,7.254716981132075,5.849056603773585,4.990566037735849,4.726415094339623,4.773584905660377,6.0,5.471698113207547,3.811320754716981,5.19811320754717,5.90566037735849,5.90566037735849
Romance,90,7.688888888888889,5.2555555555555555,6.955555555555556,7.688888888888889,6.611111111111111,5.833333333333333,5.7,2.911111111111111,6.855555555555555,6.177777777777778,2.0,7.122222222222222,6.833333333333333,7.911111111111111
Sadness,88,3.772727272727273,4.988636363636363,7.045454545454546,7.125,5.488636363636363,3.3068181818181817,3.2954545454545454,3.5454545454545454,3.659090909090909,5.534090909090909,5.034090909090909,2.9318181818181817,2.2386363636363638,2.727272727272727
Satisfaction,161,6.819875776397516,4.515527950310559,6.6770186335403725,7.826086956521739,5.211180124223603,6.329192546583851,5.863354037267081,3.472049689440994,6.944099378881988,4.962732919254658,2.093167701863354,6.900621118012422,6.105590062111801,7.316770186335404
Sexual-Desire,40,7.45,6.4,7.125,7.55,5.825,5.725,5.475,3.225,6.175,5.8,2.0,6.2,6.4,7.45
Surprise,336,5.574404761904762,6.556547619047619,7.282738095238095,6.964285714285714,4.642857142857143,4.2648809523809526,4.383928571428571,3.8452380952380953,5.497023809523809,4.949404761904762,3.7291666666666665,4.720238095238095,4.907738095238095,5.589285714285714
Sympathy,147,5.54421768707483,4.64625850340136,6.7687074829931975,7.210884353741497,5.537414965986395,4.27891156462585,4.095238095238095,3.8503401360544216,5.414965986394558,5.448979591836735,3.9659863945578233,4.680272108843537,4.272108843537415,5.0272108843537415
Triumph,37,7.594594594594595,7.162162162162162,7.405405405405405,7.8108108108108105,6.837837837837838,6.351351351351352,6.405405405405405,5.4324324324324325,6.5675675675675675,6.45945945945946,2.4054054054054053,6.135135135135135,7.864864864864865,8.054054054054054
