,11,13,14,15,12,17,19,21,22,23,24,26,27,28,29,30,31,34,37,38,39,41,42,43,44,45,46,50,55,60,63,66,68,69,70,71,72,75,77,78,79,80,81,82,83,84,85,87,88,89,90,92,93,96,97,99,100,101,103,108,110,111,114,115,117,118,119,121,122,123,125,126,129,131,132,133,134,136,137,139,141,142,143,144,147,149,150,153,160,161,165,168,170,172,173,175,177,178,179,180,181,182,183,184,185,186,189,190,191,192,194,196,197,198,199,200,201,202,204,205,206,209,210,213,215,217,218,221,222,223,225,226,227,228,230,231,232,233,236,237,238,239,243,246,247,248,250,252,255,257,258,259,260,261,264,266,268,269,270,271,272,273,274,275,276,278,281,282,283,284,285,289,290,291,292,293,295,296,297,300,301,302,303,305,306,307,308,310,311,313,314,315,319,321,325,328,329,330,332,334,339,342,347,348,351,353,354,355,356,357,361,362,369,371,372,373,374,379,381,383,384,387,390,391,392,393,394,395,400,403,404,406,407,409,410,412,414,415,417,418,419,422,424,426,428,430,432,433,434,436,437,440,443,445,447,450,451,453,455,458,460,461,462,464,465,466,470,472,473,474,475,476,477,478,479,480,482,483,484,485,486,487,488,489,492,493,494,496,497,498,499,500,502,506,509,512,514,516,517,521,522,525,528,531,532,534,535,537,542,543,545,549,550,554,555,559,560,562,564,568,569,571,572,574,575,577,578,579,580,581,582,583,584,585,586,588,589,590,591,593,594,595,597,598,601,602,604,605,606,607,608,611,612,613,614,615,616,618,622,623,625,628,629,630,634,635,637,639,642,643,645,647,648,649,654,656,657,658,664,665,666,669,670,671,672,677,681,682,683,684,685,686,688,689,695,697,698,699,700,704,706,708,710,711,712,717,720,722,723,726,727,729,730,733,734,735,737,738,741,742,744,746,747,750,752,754,755,757,758,761,762,764,765,766,767,768,769,770,774,775,777,778,779,780,782,783,785,787,788,789,790,791,792,795,796,799,800,803,804,806,807,808,809,813,815,817,818,819,822,823,824,825,826,827,830,831,832,833,838,839,841,842,843,844,845,846,852,856,859,860,861,862,864,865,866,868,869,871,875,877,878,881,882,886,888,889,890,891,892,895,897,899,901,902,905,906,908,910,911,913,914,915,919,920,922,923,924,926,927,928,929,930,931,932,934,937,942,944,945,946,947,948,949,950,952,955,957,958,961,962,963,964,965,966,968,969,970,971,973,975,977,983,984,986,987,990,992,994,995,996,998,1002,1005,1006,1009,1010,1011,1018,1020,1022,1023,1024,1026,1032,1033,1034,1035,1036,1037,1039,1041,1046,1053,1055,1056,1057,1059,1063,1066,1070,1071,1072,1073,1075,1076,1078,1080,1082,1086,1087,1092,1093,1095,1096,1098,1099,1100,1103,1105,1109,1110,1111,1112,1113,1114,1117,1119,1120,1121,1123,1124,1125,1126,1128,1131,1133,1134,1137,1139,1141,1143,1145,1146,1147,1148,1150,1152,1153,1155,1156,1158,1159,1160,1161,1162,1163,1164,1175,1178,1180,1181,1182,1183,1184,1185,1186,1187,1188,1195,1197,1199,1200,1201,1202,1203,1204,1205,1207,1210,1212,1214,1216,1218,1219,1221,1230,1231,1233,1238,1240,1252,1253,1255,1256,1258,1259,1260,1261,1262,1264,1265,1268,1271,1272,1274,1276,1277,1281,1282,1284,1285,1286,1287,1289,1292,1297,1298,1304,1305,1306,1311,1312,1314,1315,1316,1319,1325,1326,1327,1331,1332,1334,1346,1352,1354,1355,1357,1365,1367,1368,1370,1371,1372,1374,1375,1376,1378,1380,1382,1391,1392,1393,1397,1398,1403,1405,1406,1407,1410,1411,1412,1413,1414,1415,1418,1419,1422,1423,1428,1429,1433,1434,1440,1441,1442,1445,1448,1451,1452,1454,1455,1456,1457,1458,1460,1461,1463,1465,1469,1470,1471,1475,1476,1480,1483,1484,1485,1486,1494,1495,1496,1499,1501,1506,1507,1512,1514,1516,1521,1522,1523,1524,1525,1526,1527,1528,1530,1532,1533,1534,1535,1537,1544,1551,1554,1557,1558,1563,1565,1567,1568,1576,1577,1579,1580,1582,1583,1585,1588,1591,1594,1601,1602,1606,1607,1608,1610,1613,1614,1619,1620,1622,1624,1625,1629,1631,1632,1633,1640,1641,1646,1647,1648,1649,1654,1656,1658,1661,1662,1663,1664,1672,1677,1678,1679,1686,1689,1690,1691,1694,1696,1702,1703,1706,1707,1708,1709,1711,1713,1715,1716,1717,1722,1726,1731,1732,1733,1735,1737,1742,1744,1747,1750,1751,1753,1755,1756,1763,1771,1773,1774,1775,1777,1780,1782,1783,1784,1785,1787,1790,1791,1792,1794,1799,1800,1802,1805,1806,1807,1808,1813,1817,1818,1821,1822,1824,1825,1828,1829,1830,1832,1834,1836,1838,1841,1842,1844,1845,1846,1850,1851,1855,1860,1864,1866,1867,1868,1869,1870,1872,1874,1877,1878,1879,1880,1881,1882,1883,1885,1887,1892,1899,1901,1904,1908,1909,1910,1914,1918,1920,1921,1923,1924,1926,1928,1931,1939,1940,1942,1948,1950,1956,1959,1960,1962,1964,1965,1967,1968,1971,1972,1982,1986,1992,1994,1995,1998,1999,2000,2001,2003,2007,2008,2010,2011,2013,2014,2017,2019,2020,2021,2023,2024,2025,2027,2029,2032,2033,2035,2037,2040,2044,2045,2046,2052,2054,2056,2057,2058,2059,2064,2065,2066,2067,2069,2076,2078,2079,2086,2087,2088,2092,2094,2096,2098,2100,2103,2105,2109,2115,2121,2122,2124,2125,2127,2129,2130,2132,2134,2135,2137,2139,2147,2148,2151,2152,2153,2154,2155,2156,2157,2159,2160,2161,2162,2164,2168,2173,2175,2177,2181,2182,2184,2185,16,32,36,40,47,52,53,54,58,59,65,67,74,86,98,104,107,109,113,124,127,128,152,154,155,156,157,158,159,163,166,167,187,193,203,212,214,220,224,240,242,245,249,251,254,262,263,267,280,288,298,304,312,316,322,323,324,335,338,340,341,343,344,345,350,358,360,366,368,375,380,385,386,388,397,413,416,427,429,431,442,449,457,463,468,471,490,491,503,510,513,515,520,524,533,538,539,544,546,547,552,553,561,563,567,570,596,600,610,617,624,632,638,640,650,653,660,675,676,678,679,690,716,719,721,724,725,731,736,739,740,745,751,756,760,771,781,784,786,797,801,802,811,812,820,821,834,840,847,848,857,858,873,879,880,883,887,894,896,898,900,904,907,912,918,935,938,939,940,951,972,974,976,980,1001,1007,1012,1014,1021,1025,1027,1029,1030,1040,1042,1045,1048,1052,1058,1068,1083,1085,1088,1097,1101,1102,1104,1106,1108,1115,1122,1132,1135,1142,1144,1149,1154,1166,1169,1170,1172,1174,1191,1192,1194,1198,1209,1213,1217,1222,1225,1226,1229,1232,1234,1237,1241,1246,1247,1250,1254,1257,1263,1273,1275,1279,1280,20,25,35,48,49,56,62,64,73,91,94,102,105,120,135,145,146,164,195,208,211,216,241,256,265,286,294,299,346,349,352,370,377,389,399,401,411,420,421,425,438,439,441,446,448,467,469,495,505,507,518,519,529,536,540,541,548,551,557,558,573,587,592,603,627,636,644,646,651,652,659,662,663,667,673,674,693,694,701,702,703,713,714,728,772,793,794,805,810,816,828,837,851,853,854,870,874,885,893,916,917,936,941,953,959,978,982,985,1016,1019,1043,1047,1049,1050,1060,1062,1077,1084,1094,1107,1127,1151,1190,1206,1211,1223,1224,1227,1235,1236,1242,1245,1249,1269,1278,1288,1290,1291,1295,1303,1317,1333,1341,1342,1343,1344,1347,1353,1356,1359,1360,1361,1366,1373,1379,1381,1384,1386,1387,1389,1390,1396,1402,1404,1408,1416,1420,1424,1427,1430,1432,1435,1437,1446,1450,1453,1459,1464,1466,1467,1468,1473,1478,1481,1488,1498,1502,1504,1508,1509,1511,1519,1531,1536,1538,1540,1541,1545,1548,1549,1552,1555,1559,1560,1564,1566,33,76,106,169,176,188,207,219,253,317,318,327,336,363,364,367,396,402,405,452,454,456,504,523,530,565,576,621,626,668,680,692,696,705,715,718,753,759,763,855,867,884,903,921,933,943,960,988,1000,1003,1004,1013,1044,1054,1061,1065,1067,1081,1089,1090,1091,1167,1171,1176,1189,1196,1220,1239,1244,1267,1270,1283,1301,1308,1321,1323,1328,1330,1335,1336,1345,1349,1358,1409,1417,1425,1426,1431,1436,1444,1449,1479,1489,1493,1497,1500,1503,1510,1513,1546,1572,1573,1575,1578,1586,1589,1590,1598,1599,1609,1616,1627,1628,1634,1635,1638,1639,1643,1650,1665,1666,1667,1670,1671,1681,1682,1683,1734,1736,1738,1740,1741,1745,1748,1749,1752,1754,1758,1761,1762,1765,1772,1781,1789,1795,1801,1810,1811,1815,1820,1823,1827,1831,1833,1837,1848,1857,1859,1862,1863,1871,1876,1888,1889,1891,1896,1898,1906,1912,1916,1919,1929,1930,1932,1933,1935,1937,1938,1941,1943,1944,1945,1946,1949,1953,1955,1961,1970,1978,1979,1980,1981,1985,1987,1990,1997,2022,2026,2028,2030,2031,2036,2038,2039,2047,2048,2050,2051,2062,2071,2073,2075,2083,2084,2085,2091,2099,2101,2104,2106,2107,2108,2114,2118,2120,2138,2140,2141,2143,2149,2163,2165,2169,2174,2178,116,151,229,287,331,378,382,435,527,619,620,691,748,773,776,814,872,925,956,981,993,1031,1129,1136,1138,1140,1177,1179,1193,1215,1294,1300,1302,1313,1320,1322,1348,1351,1362,1363,1369,1400,1401,1421,1443,1462,1482,1492,1518,1520,1529,1550,1556,1562,1569,1570,1571,1574,1581,1587,1592,61,148,171,234,244,279,365,398,459,481,631,687,743,835,909,1079,1130,1165,1168,1243,1251,1299,1310,1318,1337,1339,1340,1350,1383,1388,1395,1474,1477,1487,1505,1517,1543,1547,1584,1595,1597,1603,1604,1605,1611,1612,1615,95,174,326,333,408,1015,1173,1228,1296,1324,1329,1364,1553,1593,1600,1618,1623,1626,1676,1701,1704,1705,1710,1712,1714,1718,1719,1723,1724,1725,1727,1730,1739,1743,1746,1759,1764,1766,1767,1768,1769,1770,1776,1778,1786,1788,1793,1796,1803,1804,1809,1812,1814,1816,1819,1835,1839,1840,1843,1852,1858,1861,1865,1873,1884,1890,1897,1902,1907,1911,1922,1958,1963,1966,1988,1989,1993,2002,2004,2005,2034,2041,2043,2049,2060,2068,2072,2077,2082,2090,2093,2102,2110,2112,2117,2123,2126,2128,2131,2144,2145,2150,2158,2172,2183,1515,1644,1652,1655,1657,1659,1673,1687,1688,1692,1693,1695,1697,1698,1699,1720,1757,1760,1797,1798,1826,1847,1854,1856,1893,1900,1915,1936,1952,1954,1957,1976,1991,1996,2009,2018,2061,2070,2095,2097,2111,2116,2119,2136,2146,2166,2171,2179,609,1637,1653,1668,1669,1700,1721,1729,1779,1905,1947,1969,1975,1017,1157,1621,1651,1680,1886,2042,2080,2113,1439,1636,1674,18,235,508,556,641,991,1542,1630,2142,501,566,1064,1116,1596,1642,2012,2063,1447,2006,1895,979
absorbed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absorbing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
