emotion,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Admiration,0.2793813718022791,-0.21678977888388404,-0.48635054387187354,0.2149161793353234,0.15489514989023737,-0.1354852058644352,0.1375247833976573,0.5211062267995241,-0.013209774605671059,-0.027097779808087866,-0.171862362854519,-0.03402909065059959,0.26617149457460454,-0.20627782575197573
Adoration,1.1715466064897126,-0.7135661344830894,-0.8830851038689455,-0.41618666521777975,0.580100709171937,0.15808720688990172,-0.3610174607707694,-0.4623276609605981,0.20364453481257022,-0.45062412965493737,-0.6351409798029376,-0.20465313358556955,0.68655429630185,-0.07282586809898692
Aesthetic-Appreciation,-0.13507064510910552,-0.8559524530622988,0.49300492945654845,0.010022399962077731,-0.00040068573350986853,-0.12342933692247327,-0.09295594730854576,-0.033121996580496714,-0.7120953777063305,0.16393250112711005,-0.4551199907937819,0.24508408959267164,-0.6012606035868109,1.1999430612836646
Amusement,0.004816230838114804,0.6486933675516717,-1.1289371687415746,-0.2828405655081561,-0.6302172475943832,-0.1085075610604886,0.3394666026811044,0.06371777102747561,0.28355363392614186,0.14436910996811192,0.13404845578459865,0.312766729909326,-0.48921601255614977,0.9999040654684008
Anger,0.32915068560809885,0.8728439029051077,-1.2988302090035821,0.03316750543202069,-0.3522524473542161,-0.7601203546107436,1.3179174441160155,0.4519360718182659,-0.9871446303987781,1.0255981708975237,0.05237008720381166,0.3600944950213526,-0.9621052911190238,-0.7253561148521586
Anxiety,0.2974854635169114,0.0755574202982481,-0.06861195061779118,-0.3050081618545358,-0.06861828837289907,0.4950052555351304,-0.3808209702018018,0.18299071118965332,0.21885182204605771,0.11314001216093371,0.17661357195624658,-0.3784125925615311,-0.4282134260405917,-0.3817622608502631
Awe,0.16841316536203305,-0.2225620916008179,0.5310651572581588,-0.04345344832461788,0.10916165558449456,-0.3717406120420094,-0.06365467084183536,0.10095977372458323,0.01986319510062583,-0.20295278415667484,-0.41443561280669566,-0.5712264905096188,0.008620001882590121,0.35316132008551426
Awkwardness,-0.11638807363647172,0.17696217715646978,-0.8613486836087854,-0.0049438731083421795,-0.6741513351835358,-0.7344744624279921,0.7587699446261902,0.06016961639100735,0.5626999894295394,0.37066592553603483,0.16728643147734518,0.2536748743376622,-0.8373226209865069,0.3402726720555689
Boredom,-1.2815577106686948,0.3028472874282714,-1.8991832621387432,-0.11748929524931272,-0.14195629418395916,0.05184920941075221,0.6082598108010296,0.664578149973865,0.2877081373143894,0.8027338615159572,-0.22555615995858055,1.4933368950216737,0.03238290926380905,-1.0573656633254078
Calmness,-0.557167083921563,-1.361304840715358,-0.11573973445349048,0.17112231105154244,0.32791382421575405,0.21856117262624378,-0.21017230432069878,-0.033383171874591555,-0.03623056114822341,-0.19356755214260662,-0.15047655135207516,0.39888182754105295,-0.7091197658556002,0.9966493184735236
Confusion,0.09643926744792586,-0.3843368156617329,0.4354121815962154,-1.3803084312182703,0.013284239166019656,0.48801793575415514,0.07467112768043141,0.21484856167362923,0.016046288554386143,0.19771632797541422,-0.31704765019939934,0.5702212570257332,-0.7304679366788039,-0.4100968884565716
Contempt,-0.11893122758531671,0.0286632833929032,-0.64155083572515,-0.1297036464113012,-0.5571168705225875,-0.3514086539292273,1.0018454991958599,0.222737524517384,-1.6468399636416644,1.043355058595738,-0.17171194341312315,0.6654172196159736,-0.3973376443740001,-0.38541585733030986
Craving,1.0386197142009028,-0.3217335468999765,-0.5704187634809197,0.1021094993508981,-0.35017580827494477,-0.21587117227484096,0.05922934856517642,-0.28611380179852075,-0.5854504163218361,0.18648879996891102,-0.269676379441458,0.2387775195325436,0.49977879608438563,-0.7536290695367556
Disappointment,-0.15005028857322314,0.11870354775282131,-1.223985002649641,0.054112728800715285,0.36780921128734606,-1.2561588390712475,0.7994838223090436,0.345956474524033,0.45884206053885307,0.14625366547811489,0.5133860779181693,0.6787165862742414,-0.4849507083526349,-0.6415731160814349
Disgust,-0.23948397651579043,-0.1482916463568372,0.47814838817154126,0.36089197491468566,-0.5432384524698063,0.032682014650861416,0.290457084357974,0.07545254199286758,-0.056165418223819166,0.2911894358788718,-0.6735305917391002,-0.15530505535668032,-0.017579435291481052,-1.3347756406112836
