emotion,n_1,n_0,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Admiration,244,1842,0.7575054508732963,0.029227175178945828,0.035777676671674336,0.44252405630602804,0.9747792046488831,0.6143725638052223,0.606990893995422,0.8725380321962759,0.6347814049465218,0.7000306294400859,-0.3525919576384881,0.3984125106941805,0.7818841394158514,0.6671592651913487
Adoration,75,2011,1.006384755941043,-1.0025750193105887,-0.44683404808273247,0.7068562389618099,0.9540007676088818,0.9438072148845335,0.8321161377884991,-0.6938933274559081,1.354574312534572,0.4501852673216169,-0.6743761114529075,0.9997803548980323,1.068171002536187,0.9841888703907916
Aesthetic-Appreciation,383,1703,0.3830825265917583,-1.2144510048530883,-0.5107964849193719,0.5358343274970847,-0.27349484362149373,0.18856913934370853,0.06035788856302859,-0.5941358763271685,0.07040124693146546,-0.16818311144589285,-0.7267138410759902,0.9357176232655865,0.3501759662189535,0.6263035969762406
Amusement,710,1376,0.5864010899937382,-0.15531047314497248,-0.5880011435857507,0.11805594232844335,-0.23518053495180502,0.33515650845657596,0.4012424456573686,-0.20355035280337974,0.6031560941527385,0.0008306469486921232,-0.4941582391984151,0.7464687938609008,0.5918204119816437,0.7766753491016103
Anger,35,2051,-1.1059411169945899,0.9638155019936584,0.7481628086856542,0.30262031513338883,-0.1344552415814248,-0.4096805261806114,-0.17412065797125656,0.8402183029960708,-1.7455108185937587,0.4505777669821516,1.9555421711865322,-1.2226163740177758,-1.7271624495581597,-1.8400229016254537
Anxiety,160,1926,-1.2303812337891913,1.0921563436684851,1.0770206140306542,-1.139866038936663,-0.44019630169181856,-0.9354170791435639,-0.9097424516928223,0.6793082172576985,-1.020394272875175,-0.41719557151275166,1.746052071801283,-1.7558233972830701,-1.507757035453011,-1.7557169890292437
Awe,416,1670,0.2395453080528788,0.4751381378141132,0.682366021487123,-0.2901816208440136,-0.0914575991809125,-0.7298132597634827,-0.7152212564783458,0.2729223482987686,-0.04368519071191146,-0.21557117848402224,-0.2915960765306035,-0.4282810342075794,0.16268734827158027,0.09424875230334584
Awkwardness,42,2044,-0.4199625229090873,0.00649785649897751,-0.4710821581469148,-0.10835432240640669,-0.5216792835702577,-0.27918830446062315,-0.12268342346463634,-0.09500623062415535,0.02690740993873482,-0.03597882044364149,0.4367206066761332,-0.037596824276656574,-0.5689972110244361,-0.25950693166773886
Boredom,25,2061,-1.077581332692255,-1.1638845712471553,-2.683620056186263,0.5171131374323005,-0.22340789822186946,0.9918780332123974,0.701225044211613,-0.3310578834815161,-0.042179686311917895,0.007445728461059683,-0.4103881546550117,0.65578862426526,-0.6530326149470926,-0.6167655433939637
Calmness,506,1580,0.20505136287342976,-1.9587299996067065,-1.2129356001260971,0.6379565360909693,-0.04750337101170355,0.7125930992269299,0.510145121038881,-0.6969075022410914,0.38771805668720244,-0.07975278234285008,-0.7453039856577565,1.0136772695376213,0.24265229381019965,0.4751643012919933
Confusion,82,2004,-0.7428980992771831,-0.29492475064209583,-0.24608025450561435,-2.2835936434565536,-0.3105540966685057,-0.2997755304182354,-0.1843774679822629,-0.14781435345303284,-0.2680156726190612,-0.09080087815752735,0.06774807182584801,-0.27718413481413706,-0.8084738335411896,-0.7723818355680048
Contempt,8,2078,-0.986411464544375,-0.3966403584975326,-0.4557705520661563,0.4418075281693805,0.12470960175666551,0.5345647034478832,0.8121541683474166,-0.13189298866119228,-1.32980003372182,1.0082710447603596,0.7007522413747403,-0.17199973431511076,-1.228088524049562,-1.3644993609573786
Craving,46,2040,0.8230959337367596,-0.7837822750682243,-0.2563919768193878,0.8216958463613078,-0.6821611851082322,-0.017354722099928544,-0.05170096159175456,-0.6572250848922141,-0.22524085333091232,-0.46500422436615635,-0.6469895888254569,0.9863722122020819,0.7817784383992974,0.8185291985661172
Disappointment,17,2069,-0.8780025419630897,0.5263648227891198,0.2062757627431516,0.1955398822379871,0.4491295845016262,-0.6013605427315785,-0.3869505615095704,1.109492696375062,-0.3434742149332527,0.5424106359731878,1.6583847017115865,-0.7107575970485625,-1.3420957930520665,-1.29447270337266
Disgust,160,1926,-1.848693926921715,0.4608443912384225,0.5184312310058039,0.09293558222542242,-0.7908725852672837,-0.6484109497041259,-0.6451109435496979,-0.23994260493930422,-1.4035835778801389,-0.6796306973044663,0.7917573143257021,-1.3298588502424769,-1.7712946132607035,-2.0222960810327413
Empathic-Pain,58,2028,-1.7000341526168647,0.3643982116367508,0.5556181368465963,0.151090779218216,-0.4791084444381176,-1.0520554637538648,-1.0504845904257376,0.007489683340809848,-1.6381512771150961,-0.37179736975019034,1.9431797093266627,-1.6328819809465265,-1.752577506624403,-1.9249409800132338
