emotion,n_1,n_0,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Disappointment,6,2081,-0.7078644215753805,-0.4559992454701525,-0.2665906589190576,-0.1558973438721005,0.2349407586674603,-0.27834190892562954,0.009338938870592657,0.4990336181114075,-0.118649647942258,0.3736066319828078,1.020885378860858,0.4771591782235816,-0.980149903443242,-0.7598004900198203
Disgust,157,1930,-1.8202298865098707,0.4004008326118106,0.45921899544792094,0.22407946122163777,-1.014564172995384,-0.905453804435,-0.8050581240152742,-0.2076883427293746,-1.048167528376164,-0.7845023582171715,0.621733091328488,-1.179440233343958,-1.7148905642378527,-1.8433769191927438
Empathic-Pain,101,1986,-1.179877857222716,0.6504021144142555,0.7545346849472054,-0.020188713197511865,0.0629288029552466,-1.2098844573657574,-1.1529724394088603,0.5460458421478653,-1.534167961697408,-0.11906665646370729,1.7323607528772302,-1.4222072329605597,-1.659815361558224,-1.727151944294276
Entrancement,68,2019,0.47182246284061946,-0.2488901194526964,0.20762821911946458,0.02907462630645729,0.015460581256510732,-0.0661154690620433,-0.01499305628957887,-0.5254304555893553,0.0033409476960575345,-0.10360567219937489,-0.7406737436449019,0.6112143167612223,0.19605861511109396,0.4825492196908759
Envy,1,2086,,,,,,,,,,,,,,
Excitement,315,1772,0.8208983584833407,1.2802513466763088,0.8703958335577406,-0.2686396769002944,1.0407646498965148,0.4593248686907239,0.8884257347291074,1.0275699895126298,0.32244173577583807,0.6109122687177873,0.012207530256447724,-0.2849595293954319,0.9250965870428713,0.5349430844372447
Fear,433,1654,-1.802861692678502,1.623719411530474,1.436879052047368,-1.1702614055317364,-0.03970278965578347,-1.4696195568821648,-1.2753375694534084,0.9472122784940661,-0.9393916305900092,-0.2135858111246972,2.2768965179130354,-2.5219958561004785,-1.516860887596698,-1.9903411039411891
Guilt,0,2087,,,,,,,,,,,,,,
Horror,193,1894,-2.2206514759736837,1.176910517064473,1.1193009675098904,-0.18206481259859122,-0.7223299230995952,-1.4428515709410863,-1.3093170717392626,0.3093389058961744,-1.6639221342550086,-0.5426900048469514,1.6930067170729532,-1.9068594269877024,-2.2219087919860887,-2.280191692920365
Interest,818,1269,0.26017480847576296,-0.6390294843600853,-0.5022606826913856,0.08437709522992784,-0.31039414880925925,0.5043815758052613,0.41946455698755597,-0.22323116785787459,0.13179685842011146,-0.3587562614693059,-0.6021704078255739,0.5455731815177461,0.19051682836550105,0.3403698377465251
Joy,502,1585,1.3318411213275354,-0.3428844640303239,-0.6847466811440123,0.785754782587874,0.502394589340578,0.9931980786359904,0.828736809331905,-0.38606127542558566,1.1226968700102513,0.6124588183983223,-1.020443677170419,1.2302045442335074,1.4319738362427972,1.3661199061036977
Nostalgia,50,2037,0.3890140835978454,-0.9559815647472383,-0.8879220730413089,0.41125336062958723,0.36171746134958443,0.587476120931917,0.42525790243832934,-0.3794321579110856,0.49408651263722947,0.9997076330123881,-0.4946690079682813,0.740507459855301,0.2982006231475653,0.563846131030732
Pride,35,2052,1.0504849536749763,0.43078753778714357,0.3676190091830109,0.8150028008440245,1.9352994244575803,1.3152753551928167,1.7967840673904536,0.996010116774796,1.497707374388365,3.231051903969346,-0.5731479620362229,0.7324555525633544,1.3294506775046637,0.9955730458611712
