emotion,n_samples,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Empathic-Pain,101,3.405940594059406,7.0495049504950495,7.762376237623762,6.326732673267327,3.9405940594059405,2.603960396039604,2.6732673267326734,4.366336633663367,3.772277227722772,3.4257425742574257,6.643564356435643,2.3366336633663365,2.3366336633663365,2.198019801980198
Entrancement,68,6.470588235294118,5.544117647058823,7.1911764705882355,6.382352941176471,3.8823529411764706,4.147058823529412,3.9705882352941178,2.5588235294117645,5.117647058823529,3.4411764705882355,1.7647058823529411,6.9411764705882355,5.602941176470588,6.8088235294117645
Envy,1,5.0,5.0,6.0,7.0,3.0,6.0,6.0,2.0,4.0,4.0,1.0,8.0,6.0,6.0
Excitement,315,6.895238095238096,7.711111111111111,7.758730158730159,6.082539682539682,4.936507936507937,4.806349206349206,4.876190476190477,4.901587301587302,5.377777777777778,4.158730158730159,3.323809523809524,4.914285714285715,6.685714285714286,6.765079365079365
Fear,433,3.277136258660508,7.8637413394919164,8.071593533487299,5.364896073903003,3.8221709006928406,2.771362586605081,2.879907621247113,4.69284064665127,4.441108545034642,3.3602771362586603,6.168591224018476,2.0854503464203233,3.240184757505774,2.9191685912240186
Guilt,0,,,,,,,,,,,,,,
Horror,193,2.2020725388601035,7.751295336787565,8.05181347150259,6.155440414507772,3.0310880829015545,2.466321243523316,2.616580310880829,3.948186528497409,3.7979274611398965,2.9844559585492227,6.284974093264249,1.7979274611398963,1.932642487046632,1.7720207253886011
Interest,818,5.878973105134475,5.314180929095355,6.6320293398533,6.409535452322738,3.6210268948655258,4.678484107579462,4.297066014669927,3.215158924205379,5.191931540342298,3.3056234718826407,2.541564792176039,6.287286063569682,5.458435207823961,6.209046454767726
Joy,502,7.312749003984064,5.51394422310757,6.404382470119522,7.01394422310757,4.346613545816733,5.260956175298805,4.721115537848606,2.942231075697211,5.8585657370517925,4.091633466135458,1.7649402390438247,7.52589641434263,7.039840637450199,7.798804780876494
Nostalgia,50,6.32,4.34,6.0,6.82,4.32,5.08,4.5,2.8,5.58,4.7,2.26,7.26,5.8,7.0
Pride,35,7.6,6.714285714285714,7.371428571428571,7.285714285714286,6.257142857142857,6.114285714285714,6.114285714285714,5.171428571428572,6.514285714285714,7.0285714285714285,2.085714285714286,7.257142857142857,7.742857142857143,7.9714285714285715
Relief,70,5.942857142857143,6.1571428571428575,7.214285714285714,5.985714285714286,4.914285714285715,4.314285714285714,3.9285714285714284,4.742857142857143,5.757142857142857,4.071428571428571,4.585714285714285,5.057142857142857,6.3,5.5
Romance,97,7.731958762886598,6.463917525773196,6.824742268041237,6.814432989690721,5.742268041237113,5.237113402061856,4.762886597938144,2.4742268041237114,5.752577319587629,4.711340206185567,1.597938144329897,7.195876288659794,6.855670103092783,7.731958762886598
Sadness,84,4.107142857142857,5.654761904761905,7.119047619047619,6.5476190476190474,4.2023809523809526,2.869047619047619,2.857142857142857,3.4761904761904763,3.988095238095238,4.083333333333333,5.428571428571429,3.9047619047619047,2.7261904761904763,2.7142857142857144
Satisfaction,105,6.6380952380952385,4.609523809523809,6.161904761904762,7.3428571428571425,3.6095238095238096,5.40952380952381,4.619047619047619,2.7904761904761903,5.266666666666667,3.2,1.7142857142857142,7.6571428571428575,6.133333333333334,7.161904761904762
Sexual-Desire,97,7.505154639175258,7.402061855670103,7.278350515463917,6.690721649484536,4.618556701030927,4.917525773195877,4.721649484536083,2.443298969072165,5.309278350515464,3.9587628865979383,1.7010309278350515,6.690721649484536,6.474226804123711,7.329896907216495
Surprise,461,4.982646420824295,6.72234273318872,7.414316702819956,5.709327548806941,3.598698481561822,3.789587852494577,3.8156182212581347,3.6073752711496745,5.032537960954447,3.2754880694143167,4.164859002169197,4.464208242950108,4.898047722342733,5.043383947939263
Sympathy,149,5.0,5.624161073825503,6.97986577181208,6.2885906040268456,4.214765100671141,3.4563758389261743,3.248322147651007,3.6442953020134228,4.9865771812080535,3.597315436241611,4.97986577181208,4.476510067114094,4.221476510067114,4.241610738255034
Triumph,48,7.833333333333333,7.8125,7.916666666666667,7.041666666666667,6.375,6.229166666666667,6.395833333333333,6.479166666666667,6.291666666666667,6.125,2.6458333333333335,6.375,8.0625,7.9375
