emotion,n_samples,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Excitement,325,6.886153846153846,7.227692307692307,7.876923076923077,6.32923076923077,5.024615384615385,4.68,4.741538461538462,4.75076923076923,5.809230769230769,4.649230769230769,2.5846153846153848,5.661538461538462,6.707692307692308,6.9169230769230765
Fear,276,3.467391304347826,7.880434782608695,8.481884057971014,3.036231884057971,3.503623188405797,2.141304347826087,2.5072463768115942,5.681159420289855,2.739130434782609,3.7028985507246377,6.61231884057971,1.9057971014492754,2.8659420289855073,2.7753623188405796
Guilt,1,4.0,6.0,7.0,2.0,4.0,3.0,3.0,5.0,2.0,4.0,5.0,4.0,3.0,3.0
Horror,162,2.4135802469135803,7.919753086419753,8.493827160493828,3.7962962962962963,2.746913580246914,1.9938271604938271,2.345679012345679,5.438271604938271,1.5555555555555556,3.5246913580246915,7.148148148148148,1.7777777777777777,1.654320987654321,2.037037037037037
Interest,1071,6.052287581699346,4.76844070961718,7.040149393090569,7.061624649859944,3.8599439775910365,5.5284780578898225,4.8916900093370685,3.4948646125116714,5.903828197945845,4.133520074696546,2.246498599439776,7.175536881419235,5.677871148459384,6.402427637721756
Joy,550,7.123636363636364,4.967272727272727,6.9363636363636365,7.7290909090909095,4.798181818181818,6.109090909090909,5.601818181818182,3.1272727272727274,7.616363636363636,5.250909090909091,1.8618181818181818,8.13090909090909,7.198181818181818,7.789090909090909
Nostalgia,49,5.979591836734694,3.7346938775510203,6.428571428571429,7.816326530612245,5.1020408163265305,6.204081632653061,5.285714285714286,2.63265306122449,6.571428571428571,5.816326530612245,1.836734693877551,8.081632653061224,6.061224489795919,7.1020408163265305
Pride,66,6.954545454545454,5.606060606060606,7.424242424242424,7.787878787878788,6.4393939393939394,6.075757575757576,5.712121212121212,4.393939393939394,6.833333333333333,6.803030303030303,2.212121212121212,7.833333333333333,7.257575757575758,7.454545454545454
Relief,99,5.737373737373737,5.808080808080808,7.454545454545454,5.878787878787879,4.606060606060606,4.4646464646464645,4.202020202020202,4.626262626262626,5.525252525252525,4.555555555555555,3.505050505050505,5.474747474747475,6.414141414141414,5.818181818181818
Romance,90,7.411111111111111,4.522222222222222,6.955555555555556,7.677777777777778,6.766666666666667,5.722222222222222,4.988888888888889,2.8333333333333335,7.666666666666667,6.2555555555555555,1.8555555555555556,8.033333333333333,6.966666666666667,7.822222222222222
Sadness,88,3.022727272727273,5.670454545454546,7.784090909090909,5.534090909090909,4.0227272727272725,2.2954545454545454,2.3636363636363638,4.829545454545454,2.1818181818181817,4.3522727272727275,6.6022727272727275,3.102272727272727,1.8522727272727273,2.1704545454545454
Satisfaction,215,6.32093023255814,4.055813953488372,6.693023255813953,7.9906976744186045,4.102325581395349,6.427906976744186,5.46046511627907,3.297674418604651,6.283720930232558,4.032558139534884,1.9116279069767441,8.172093023255814,6.372093023255814,6.944186046511628
Sexual-Desire,26,7.115384615384615,6.384615384615385,7.384615384615385,7.1923076923076925,5.269230769230769,5.038461538461538,4.730769230769231,3.1923076923076925,6.153846153846154,5.230769230769231,2.1153846153846154,7.076923076923077,6.115384615384615,6.961538461538462
Surprise,339,5.330383480825959,6.061946902654867,7.32448377581121,5.091445427728614,2.9233038348082596,4.008849557522124,4.0,3.5634218289085546,5.156342182890856,3.8584070796460175,3.0589970501474926,5.873156342182891,4.979351032448378,5.660766961651918
Sympathy,152,4.690789473684211,5.401315789473684,7.4144736842105265,5.519736842105263,4.526315789473684,3.125,3.1447368421052633,4.697368421052632,4.006578947368421,4.3355263157894735,5.078947368421052,4.25,3.875,4.157894736842105
Triumph,32,7.125,7.03125,7.71875,7.96875,6.28125,5.59375,5.90625,5.0625,6.53125,6.1875,2.28125,6.90625,7.9375,7.71875
