video_id,cosine_distance
1652,0.807381776
1702,0.807381776
1774,0.807381776
1795,0.807381776
1873,0.807381776
1878,0.807381776
1881,0.807381776
2008,0.807381776
2026,0.807381776
2044,0.807381776
2103,0.807381776
70,0.803921569
74,0.803921569
109,0.803921569
154,0.803921569
157,0.803921569
251,0.803921569
351,0.803921569
355,0.803921569
360,0.803921569
421,0.803921569
453,0.803921569
475,0.803921569
478,0.803921569
496,0.803921569
517,0.803921569
532,0.803921569
583,0.803921569
598,0.803921569
626,0.803921569
629,0.803921569
710,0.803921569
837,0.803921569
867,0.803921569
881,0.803921569
948,0.803921569
1052,0.803921569
1055,0.803921569
1104,0.803921569
1110,0.803921569
1115,0.803921569
1141,0.803921569
1166,0.803921569
1250,0.803921569
1317,0.803921569
1321,0.803921569
1440,0.803921569
1447,0.803921569
1601,0.803921569
1639,0.803921569
1661,0.803921569
1725,0.803921569
1779,0.803921569
1837,0.803921569
1848,0.803921569
1858,0.803921569
1859,0.803921569
1877,0.803921569
1906,0.803921569
2068,0.803921569
2099,0.803921569
2100,0.803921569
2101,0.803921569
2184,0.803921569
35,0.788542868
91,0.788542868
136,0.788542868
176,0.788542868
243,0.788542868
250,0.788542868
275,0.788542868
300,0.788542868
303,0.788542868
311,0.788542868
336,0.788542868
361,0.788542868
372,0.788542868
443,0.788542868
451,0.788542868
485,0.788542868
562,0.788542868
564,0.788542868
576,0.788542868
612,0.788542868
636,0.788542868
664,0.788542868
687,0.788542868
688,0.788542868
771,0.788542868
788,0.788542868
793,0.788542868
797,0.788542868
802,0.788542868
826,0.788542868
832,0.788542868
897,0.788542868
904,0.788542868
923,0.788542868
925,0.788542868
931,0.788542868
937,0.788542868
939,0.788542868
956,0.788542868
992,0.788542868
998,0.788542868
1040,0.788542868
1089,0.788542868
1100,0.788542868
1126,0.788542868
1165,0.788542868
1181,0.788542868
1183,0.788542868
1243,0.788542868
1253,0.788542868
1277,0.788542868
1319,0.788542868
1396,0.788542868
1398,0.788542868
1466,0.788542868
1521,0.788542868
1526,0.788542868
1544,0.788542868
1553,0.788542868
1581,0.788542868
1621,0.788542868
1648,0.788542868
1678,0.788542868
1681,0.788542868
1686,0.788542868
1694,0.788542868
1727,0.788542868
1805,0.788542868
1833,0.788542868
1842,0.788542868
1895,0.788542868
1918,0.788542868
1945,0.788542868
1947,0.788542868
2019,0.788542868
2183,0.788542868
13,0.784698193
26,0.784698193
206,0.784698193
224,0.784698193
236,0.784698193
317,0.784698193
329,0.784698193
341,0.784698193
357,0.784698193
368,0.784698193
385,0.784698193
397,0.784698193
412,0.784698193
419,0.784698193
580,0.784698193
638,0.784698193
645,0.784698193
650,0.784698193
663,0.784698193
693,0.784698193
854,0.784698193
860,0.784698193
914,0.784698193
927,0.784698193
961,0.784698193
963,0.784698193
977,0.784698193
991,0.784698193
1027,0.784698193
1083,0.784698193
1102,0.784698193
1168,0.784698193
1204,0.784698193
1279,0.784698193
1310,0.784698193
1350,0.784698193
1382,0.784698193
1393,0.784698193
1512,0.784698193
1666,0.784698193
1701,0.784698193
1710,0.784698193
1737,0.784698193
1759,0.784698193
1780,0.784698193
1788,0.784698193
1790,0.784698193
1811,0.784698193
1822,0.784698193
1841,0.784698193
1864,0.784698193
1901,0.784698193
1960,0.784698193
1962,0.784698193
1999,0.784698193
2000,0.784698193
2003,0.784698193
2005,0.784698193
2014,0.784698193
2073,0.784698193
2079,0.784698193
2082,0.784698193
2185,0.784698193
5,0.615532488
11,0.615532488
12,0.615532488
28,0.615532488
38,0.615532488
64,0.615532488
77,0.615532488
97,0.615532488
103,0.615532488
123,0.615532488
137,0.615532488
147,0.615532488
148,0.615532488
161,0.615532488
189,0.615532488
219,0.615532488
227,0.615532488
257,0.615532488
258,0.615532488
278,0.615532488
306,0.615532488
345,0.615532488
378,0.615532488
386,0.615532488
399,0.615532488
411,0.615532488
418,0.615532488
427,0.615532488
432,0.615532488
439,0.615532488
445,0.615532488
452,0.615532488
465,0.615532488
469,0.615532488
484,0.615532488
489,0.615532488
490,0.615532488
501,0.615532488
502,0.615532488
521,0.615532488
525,0.615532488
539,0.615532488
557,0.615532488
565,0.615532488
593,0.615532488
606,0.615532488
619,0.615532488
639,0.615532488
642,0.615532488
683,0.615532488
708,0.615532488
762,0.615532488
764,0.615532488
784,0.615532488
789,0.615532488
809,0.615532488
827,0.615532488
851,0.615532488
852,0.615532488
858,0.615532488
891,0.615532488
898,0.615532488
913,0.615532488
915,0.615532488
968,0.615532488
972,0.615532488
1002,0.615532488
1003,0.615532488
