video_id,cosine_distance
6,0.807766244
11,0.807766244
20,0.807766244
24,0.807766244
25,0.807766244
36,0.807766244
38,0.807766244
71,0.807766244
91,0.807766244
152,0.807766244
159,0.807766244
166,0.807766244
169,0.807766244
184,0.807766244
246,0.807766244
258,0.807766244
265,0.807766244
281,0.807766244
307,0.807766244
315,0.807766244
345,0.807766244
351,0.807766244
369,0.807766244
383,0.807766244
387,0.807766244
410,0.807766244
458,0.807766244
468,0.807766244
479,0.807766244
488,0.807766244
495,0.807766244
502,0.807766244
503,0.807766244
516,0.807766244
533,0.807766244
541,0.807766244
542,0.807766244
544,0.807766244
548,0.807766244
549,0.807766244
552,0.807766244
556,0.807766244
568,0.807766244
576,0.807766244
577,0.807766244
582,0.807766244
600,0.807766244
606,0.807766244
639,0.807766244
642,0.807766244
643,0.807766244
653,0.807766244
656,0.807766244
669,0.807766244
674,0.807766244
680,0.807766244
687,0.807766244
745,0.807766244
760,0.807766244
778,0.807766244
800,0.807766244
811,0.807766244
834,0.807766244
859,0.807766244
881,0.807766244
884,0.807766244
885,0.807766244
894,0.807766244
898,0.807766244
904,0.807766244
906,0.807766244
908,0.807766244
911,0.807766244
915,0.807766244
942,0.807766244
946,0.807766244
983,0.807766244
985,0.807766244
986,0.807766244
992,0.807766244
994,0.807766244
1027,0.807766244
1040,0.807766244
1064,0.807766244
1070,0.807766244
1098,0.807766244
1100,0.807766244
1102,0.807766244
1106,0.807766244
1127,0.807766244
1151,0.807766244
1153,0.807766244
1154,0.807766244
1163,0.807766244
1190,0.807766244
1209,0.807766244
1232,0.807766244
1236,0.807766244
1256,0.807766244
1271,0.807766244
1296,0.807766244
1328,0.807766244
1368,0.807766244
1392,0.807766244
1401,0.807766244
1408,0.807766244
1410,0.807766244
1412,0.807766244
1436,0.807766244
1437,0.807766244
1441,0.807766244
1447,0.807766244
1451,0.807766244
1455,0.807766244
1462,0.807766244
1480,0.807766244
1497,0.807766244
1502,0.807766244
1507,0.807766244
1523,0.807766244
1541,0.807766244
1546,0.807766244
1562,0.807766244
1567,0.807766244
1581,0.807766244
1596,0.807766244
1603,0.807766244
1626,0.807766244
1628,0.807766244
1648,0.807766244
1653,0.807766244
1669,0.807766244
1691,0.807766244
1698,0.807766244
1719,0.807766244
1750,0.807766244
1771,0.807766244
1780,0.807766244
1790,0.807766244
1801,0.807766244
1810,0.807766244
1813,0.807766244
1817,0.807766244
1844,0.807766244
1845,0.807766244
1864,0.807766244
1866,0.807766244
1883,0.807766244
1908,0.807766244
1922,0.807766244
1930,0.807766244
1939,0.807766244
1950,0.807766244
1954,0.807766244
1956,0.807766244
1987,0.807766244
1992,0.807766244
1993,0.807766244
2000,0.807766244
2002,0.807766244
2005,0.807766244
2032,0.807766244
2042,0.807766244
2044,0.807766244
2048,0.807766244
2054,0.807766244
2059,0.807766244
2063,0.807766244
2080,0.807766244
2088,0.807766244
2092,0.807766244
2095,0.807766244
2111,0.807766244
2125,0.807766244
2136,0.807766244
2141,0.807766244
2146,0.807766244
2158,0.807766244
2163,0.807766244
353,0.807729279
23,0.807381776
87,0.807381776
118,0.807381776
127,0.807381776
141,0.807381776
199,0.807381776
204,0.807381776
214,0.807381776
225,0.807381776
364,0.807381776
388,0.807381776
424,0.807381776
453,0.807381776
454,0.807381776
605,0.807381776
646,0.807381776
715,0.807381776
823,0.807381776
1002,0.807381776
1026,0.807381776
1067,0.807381776
1083,0.807381776
1097,0.807381776
1144,0.807381776
1206,0.807381776
1336,0.807381776
1342,0.807381776
1380,0.807381776
1424,0.807381776
1425,0.807381776
1522,0.807381776
1564,0.807381776
1573,0.807381776
1701,0.807381776
1712,0.807381776
1793,0.807381776
1857,0.807381776
1941,0.807381776
1976,0.807381776
1991,0.807381776
1997,0.807381776
2023,0.807381776
2047,0.807381776
2049,0.807381776
2050,0.807381776
2072,0.807381776
2144,0.807381776
2150,0.807381776
35,0.803921569
136,0.803921569
157,0.803921569
226,0.803921569
236,0.803921569
263,0.803921569
285,0.803921569
317,0.803921569
340,0.803921569
357,0.803921569
380,0.803921569
393,0.803921569
456,0.803921569
461,0.803921569
506,0.803921569
537,0.803921569
550,0.803921569
562,0.803921569
570,0.803921569
584,0.803921569
634,0.803921569
651,0.803921569
662,0.803921569
690,0.803921569
693,0.803921569
695,0.803921569
723,0.803921569
741,0.803921569
871,0.803921569
924,0.803921569
953,0.803921569
972,0.803921569
987,0.803921569
1009,0.803921569
1012,0.803921569
1024,0.803921569
1054,0.803921569
1085,0.803921569
1126,0.803921569
1145,0.803921569
1157,0.803921569
1269,0.803921569
1286,0.803921569
1319,0.803921569
1324,0.803921569
1331,0.803921569
1339,0.803921569
1382,0.803921569
1428,0.803921569
1434,0.803921569
1454,0.803921569
1459,0.803921569
1474,0.803921569
1481,0.803921569
1532,0.803921569
1558,0.803921569
1577,0.803921569
1587,0.803921569
1594,0.803921569
1601,0.803921569
1644,0.803921569
1662,0.803921569
1734,0.803921569
1761,0.803921569
1825,0.803921569
1842,0.803921569
1889,0.803921569
1946,0.803921569
2007,0.803921569
2012,0.803921569
2060,0.803921569
2068,0.803921569
2076,0.803921569
2098,0.803921569
2122,0.803921569
2131,0.803921569
2138,0.803921569
17,0.788542868
26,0.788542868
58,0.788542868
101,0.788542868
106,0.788542868
149,0.788542868
172,0.788542868
190,0.788542868
270,0.788542868
325,0.788542868
348,0.788542868
360,0.788542868
419,0.788542868
493,0.788542868
532,0.788542868
557,0.788542868
601,0.788542868
625,0.788542868
645,0.788542868
728,0.788542868
738,0.788542868
766,0.788542868
768,0.788542868
847,0.788542868
852,0.788542868
856,0.788542868
874,0.788542868
901,0.788542868
909,0.788542868
918,0.788542868
961,0.788542868
1015,0.788542868
1018,0.788542868
1060,0.788542868
1072,0.788542868
1075,0.788542868
1130,0.788542868
1198,0.788542868
1212,0.788542868
1244,0.788542868
1245,0.788542868
1289,0.788542868
1303,0.788542868
1311,0.788542868
1313,0.788542868
1359,0.788542868
1360,0.788542868
1446,0.788542868
1494,0.788542868
1501,0.788542868
1555,0.788542868
1604,0.788542868
1609,0.788542868
1639,0.788542868
1665,0.788542868
1672,0.788542868
1673,0.788542868
1674,0.788542868
1677,0.788542868
1679,0.788542868
1680,0.788542868
1681,0.788542868
1710,0.788542868
1762,0.788542868
1770,0.788542868
1774,0.788542868
1789,0.788542868
1798,0.788542868
1840,0.788542868
1861,0.788542868
1893,0.788542868
1944,0.788542868
1948,0.788542868
1960,0.788542868
1972,0.788542868
2038,0.788542868
2121,0.788542868
2126,0.788542868
2183,0.788542868
73,0.784698193
406,0.784698193
435,0.784698193
452,0.784698193
564,0.784698193
609,0.784698193
882,0.784698193
897,0.784698193
963,0.784698193
1045,0.784698193
1172,0.784698193
1230,0.784698193
1263,0.784698193
1334,0.784698193
1505,0.784698193
1510,0.784698193
1531,0.784698193
1611,0.784698193
1638,0.784698193
1678,0.784698193
1754,0.784698193
1836,0.784698193
2041,0.784698193
33,0.615532488
92,0.615532488
97,0.615532488
99,0.615532488
116,0.615532488
117,0.615532488
119,0.615532488
145,0.615532488
161,0.615532488
174,0.615532488
197,0.615532488
213,0.615532488
227,0.615532488
234,0.615532488
235,0.615532488
240,0.615532488
242,0.615532488
250,0.615532488
287,0.615532488
291,0.615532488
339,0.615532488
346,0.615532488
378,0.615532488
379,0.615532488
436,0.615532488
439,0.615532488
448,0.615532488
482,0.615532488
500,0.615532488
510,0.615532488
519,0.615532488
530,0.615532488
546,0.615532488
569,0.615532488
593,0.615532488
664,0.615532488
740,0.615532488
764,0.615532488
794,0.615532488
846,0.615532488
854,0.615532488
864,0.615532488
921,0.615532488
941,0.615532488
980,0.615532488
1000,0.615532488
1022,0.615532488
1049,0.615532488
1057,0.615532488
1071,0.615532488
1088,0.615532488
1103,0.615532488
1113,0.615532488
1148,0.615532488
1149,0.615532488
1150,0.615532488
1165,0.615532488
1176,0.615532488
1226,0.615532488
1241,0.615532488
1242,0.615532488
1254,0.615532488
1272,0.615532488
1276,0.615532488
1284,0.615532488
1290,0.615532488
1347,0.615532488
1398,0.615532488
1409,0.615532488
1456,0.615532488
1506,0.615532488
1622,0.615532488
1647,0.615532488
1690,0.615532488
1713,0.615532488
1721,0.615532488
1735,0.615532488
1738,0.615532488
1773,0.615532488
1795,0.615532488
1799,0.615532488
1802,0.615532488
1808,0.615532488
1809,0.615532488
1831,0.615532488
1841,0.615532488
1881,0.615532488
1902,0.615532488
1918,0.615532488
1924,0.615532488
2003,0.615532488
2026,0.615532488
2031,0.615532488
2046,0.615532488
2056,0.615532488
2071,0.615532488
2104,0.615532488
2129,0.615532488
2168,0.615532488
133,0.61514802
206,0.61514802
422,0.61514802
497,0.61514802
547,0.61514802
691,0.61514802
808,0.61514802
821,0.61514802
889,0.61514802
934,0.61514802
1001,0.61514802
1030,0.61514802
1111,0.61514802
1120,0.61514802
1122,0.61514802
1250,0.61514802
1318,0.61514802
1393,0.61514802
1396,0.61514802
1496,0.61514802
1551,0.61514802
1588,0.61514802
1621,0.61514802
1695,0.61514802
1747,0.61514802
1784,0.61514802
1837,0.61514802
1847,0.61514802
1873,0.61514802
1887,0.61514802
1905,0.61514802
1911,0.61514802
1945,0.61514802
1952,0.61514802
1994,0.61514802
19,0.038831219
22,0.038831219
30,0.038831219
41,0.038831219
47,0.038831219
52,0.038831219
53,0.038831219
66,0.038831219
84,0.038831219
85,0.038831219
90,0.038831219
96,0.038831219
98,0.038831219
108,0.038831219
111,0.038831219
123,0.038831219
125,0.038831219
134,0.038831219
139,0.038831219
146,0.038831219
160,0.038831219
165,0.038831219
171,0.038831219
173,0.038831219
178,0.038831219
194,0.038831219
201,0.038831219
205,0.038831219
207,0.038831219
211,0.038831219
228,0.038831219
230,0.038831219
231,0.038831219
247,0.038831219
261,0.038831219
268,0.038831219
271,0.038831219
294,0.038831219
298,0.038831219
300,0.038831219
302,0.038831219
312,0.038831219
322,0.038831219
327,0.038831219
362,0.038831219
381,0.038831219
386,0.038831219
414,0.038831219
415,0.038831219
418,0.038831219
428,0.038831219
438,0.038831219
440,0.038831219
445,0.038831219
455,0.038831219
473,0.038831219
475,0.038831219
478,0.038831219
498,0.038831219
509,0.038831219
515,0.038831219
540,0.038831219
553,0.038831219
561,0.038831219
567,0.038831219
590,0.038831219
597,0.038831219
610,0.038831219
622,0.038831219
630,0.038831219
635,0.038831219
637,0.038831219
640,0.038831219
660,0.038831219
665,0.038831219
667,0.038831219
675,0.038831219
681,0.038831219
688,0.038831219
699,0.038831219
706,0.038831219
713,0.038831219
720,0.038831219
729,0.038831219
744,0.038831219
762,0.038831219
772,0.038831219
785,0.038831219
787,0.038831219
795,0.038831219
797,0.038831219
814,0.038831219
815,0.038831219
816,0.038831219
819,0.038831219
826,0.038831219
832,0.038831219
857,0.038831219
883,0.038831219
896,0.038831219
899,0.038831219
907,0.038831219
914,0.038831219
958,0.038831219
964,0.038831219
970,0.038831219
1006,0.038831219
1007,0.038831219
1016,0.038831219
1021,0.038831219
1032,0.038831219
1034,0.038831219
1052,0.038831219
1055,0.038831219
1056,0.038831219
1062,0.038831219
1082,0.038831219
1089,0.038831219
1090,0.038831219
1105,0.038831219
1108,0.038831219
1115,0.038831219
1133,0.038831219
1134,0.038831219
1177,0.038831219
1182,0.038831219
1185,0.038831219
1186,0.038831219
1193,0.038831219
1210,0.038831219
1211,0.038831219
1214,0.038831219
1218,0.038831219
1249,0.038831219
1252,0.038831219
1255,0.038831219
1301,0.038831219
1305,0.038831219
1314,0.038831219
1329,0.038831219
1341,0.038831219
1343,0.038831219
1345,0.038831219
1348,0.038831219
1354,0.038831219
1355,0.038831219
1358,0.038831219
1364,0.038831219
1379,0.038831219
1388,0.038831219
1397,0.038831219
1403,0.038831219
1420,0.038831219
1421,0.038831219
1423,0.038831219
1439,0.038831219
1450,0.038831219
1452,0.038831219
1460,0.038831219
1463,0.038831219
1473,0.038831219
1477,0.038831219
1484,0.038831219
1488,0.038831219
1492,0.038831219
1503,0.038831219
1515,0.038831219
1527,0.038831219
1530,0.038831219
1542,0.038831219
1554,0.038831219
1565,0.038831219
1576,0.038831219
1582,0.038831219
1586,0.038831219
1592,0.038831219
1598,0.038831219
1605,0.038831219
1612,0.038831219
1624,0.038831219
1629,0.038831219
1630,0.038831219
1631,0.038831219
1633,0.038831219
1642,0.038831219
1651,0.038831219
1658,0.038831219
1667,0.038831219
1676,0.038831219
1683,0.038831219
1696,0.038831219
1697,0.038831219
1715,0.038831219
1716,0.038831219
1717,0.038831219
1727,0.038831219
1755,0.038831219
1757,0.038831219
1765,0.038831219
1769,0.038831219
1788,0.038831219
1804,0.038831219
1807,0.038831219
1814,0.038831219
1815,0.038831219
1823,0.038831219
1829,0.038831219
1846,0.038831219
1859,0.038831219
1874,0.038831219
1886,0.038831219
1896,0.038831219
1909,0.038831219
1928,0.038831219
1929,0.038831219
1949,0.038831219
1953,0.038831219
1971,0.038831219
1978,0.038831219
1998,0.038831219
2010,0.038831219
2020,0.038831219
2028,0.038831219
2030,0.038831219
2052,0.038831219
2087,0.038831219
2103,0.038831219
2106,0.038831219
2108,0.038831219
2117,0.038831219
2128,0.038831219
2132,0.038831219
2156,0.038831219
2159,0.038831219
2172,0.038831219
2177,0.038831219
891,0.038646396
14,0.038446751
44,0.038446751
103,0.038446751
158,0.038446751
183,0.038446751
191,0.038446751
192,0.038446751
299,0.038446751
305,0.038446751
306,0.038446751
316,0.038446751
404,0.038446751
416,0.038446751
476,0.038446751
521,0.038446751
523,0.038446751
555,0.038446751
575,0.038446751
585,0.038446751
588,0.038446751
672,0.038446751
686,0.038446751
755,0.038446751
790,0.038446751
837,0.038446751
848,0.038446751
853,0.038446751
870,0.038446751
916,0.038446751
1013,0.038446751
1043,0.038446751
1048,0.038446751
1078,0.038446751
1128,0.038446751
1135,0.038446751
1166,0.038446751
1257,0.038446751
1274,0.038446751
1282,0.038446751
1292,0.038446751
1415,0.038446751
1485,0.038446751
1616,0.038446751
1694,0.038446751
1704,0.038446751
1714,0.038446751
1758,0.038446751
1760,0.038446751
1851,0.038446751
1870,0.038446751
1880,0.038446751
1884,0.038446751
1988,0.038446751
2006,0.038446751
2025,0.038446751
2065,0.038446751
2070,0.038446751
2079,0.038446751
2091,0.038446751
2113,0.038446751
2169,0.038446751
15,0.034986544
27,0.034986544
31,0.034986544
34,0.034986544
42,0.034986544
45,0.034986544
55,0.034986544
60,0.034986544
62,0.034986544
72,0.034986544
76,0.034986544
82,0.034986544
100,0.034986544
105,0.034986544
107,0.034986544
143,0.034986544
151,0.034986544
156,0.034986544
164,0.034986544
180,0.034986544
193,0.034986544
203,0.034986544
208,0.034986544
217,0.034986544
218,0.034986544
237,0.034986544
238,0.034986544
254,0.034986544
272,0.034986544
280,0.034986544
292,0.034986544
301,0.034986544
311,0.034986544
318,0.034986544
319,0.034986544
330,0.034986544
361,0.034986544
371,0.034986544
389,0.034986544
390,0.034986544
400,0.034986544
413,0.034986544
442,0.034986544
449,0.034986544
460,0.034986544
462,0.034986544
463,0.034986544
464,0.034986544
469,0.034986544
485,0.034986544
512,0.034986544
517,0.034986544
520,0.034986544
529,0.034986544
539,0.034986544
551,0.034986544
565,0.034986544
573,0.034986544
580,0.034986544
595,0.034986544
596,0.034986544
604,0.034986544
611,0.034986544
631,0.034986544
673,0.034986544
701,0.034986544
704,0.034986544
705,0.034986544
722,0.034986544
737,0.034986544
743,0.034986544
750,0.034986544
751,0.034986544
761,0.034986544
770,0.034986544
774,0.034986544
782,0.034986544
786,0.034986544
812,0.034986544
820,0.034986544
844,0.034986544
862,0.034986544
878,0.034986544
920,0.034986544
936,0.034986544
937,0.034986544
960,0.034986544
965,0.034986544
973,0.034986544
1011,0.034986544
1037,0.034986544
1042,0.034986544
1061,0.034986544
1079,0.034986544
1080,0.034986544
1086,0.034986544
1104,0.034986544
1167,0.034986544
1191,0.034986544
1195,0.034986544
1200,0.034986544
1219,0.034986544
1234,0.034986544
1261,0.034986544
1262,0.034986544
1264,0.034986544
1279,0.034986544
1302,0.034986544
1308,0.034986544
1323,0.034986544
1330,0.034986544
1340,0.034986544
1349,0.034986544
1357,0.034986544
1372,0.034986544
1378,0.034986544
1384,0.034986544
1386,0.034986544
1407,0.034986544
1411,0.034986544
1414,0.034986544
1426,0.034986544
1427,0.034986544
1435,0.034986544
1457,0.034986544
1461,0.034986544
1476,0.034986544
1511,0.034986544
1516,0.034986544
1517,0.034986544
1518,0.034986544
1526,0.034986544
1529,0.034986544
1536,0.034986544
1545,0.034986544
1583,0.034986544
1608,0.034986544
1620,0.034986544
1636,0.034986544
1646,0.034986544
1654,0.034986544
1657,0.034986544
1659,0.034986544
1670,0.034986544
1686,0.034986544
1689,0.034986544
1718,0.034986544
1726,0.034986544
1729,0.034986544
1742,0.034986544
