emotion,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Admiration,0.2672537727321312,-0.30160160502108974,-0.4811582276473485,0.06798367276147702,-0.3101498947464891,0.2170215435467331,-0.1923579114923043,0.8789238360782625,0.03584595979081942,0.5385176517167622,-0.4533283466941355,-0.3279149549303522,0.23117047806060506,0.07953428737985047
Adoration,1.1953306279563929,-0.8541317256840036,-0.5064690436839228,-0.5296239836197445,0.39976299353277844,0.5047539865792282,-1.1495918666604847,-0.9336353997590919,0.27226274866915506,-0.3271674572459091,-0.5125201701855702,-0.4388666950136527,0.2362892704794918,1.0040254740727677
Aesthetic-Appreciation,0.12583317263336868,-0.4472838443283765,0.7711115039001235,0.2797895163714002,-0.547565676266461,-0.252905947648857,0.05791863178929922,0.11177355358580439,-0.68917583914545,-0.023017345260941898,-1.10524381890335,0.18752509501603565,-0.862089687186856,0.9165774605637222
Amusement,-0.0878177231484088,0.5405684071116595,-1.1030668538476016,-0.22516509375194116,-0.7617390861915814,-0.3509659920105038,0.8375916349783563,-0.17448688728383585,0.41876898954050756,-0.08088683656986174,0.479912917685708,0.24514862689879457,0.4065221959386457,0.0712169725523916
Anger,0.3680284947908993,0.9701161799104431,-1.2118191788917958,-0.5255500235198879,0.20077020433098378,0.18722646572169394,1.5538138869744536,-0.34103343775759387,-1.5322329597826583,0.08610536381743979,0.4420501671305614,0.6768195849330373,-0.1762000243776616,-1.3601101939627218
Anxiety,0.04926792480126833,-0.17472488007136786,-0.07058515666787012,-0.301852957511737,-0.09438575723299061,0.1856770175050301,-0.16922566837993797,0.28283749575056116,0.3591193866446837,0.07433162122034846,0.1315453086864495,-0.5148916803600087,0.31623491919163066,-0.4625172217605266
Awe,-0.09590459224638576,-0.1254841333871908,1.0659843706255512,-0.24778500785509588,-0.5850319435028493,-0.05514954043884225,-0.7068719393259629,0.17506320602367642,-0.42220338918003386,0.06464220368827696,-0.48559002711155375,-0.5419410663407437,-0.409153313594873,1.7098503485314254
Awkwardness,-0.6161425531999848,0.21515921214603295,-0.5435701797558347,-0.1789603613557906,-0.5158736460208035,-0.6744828412513114,1.0453833741127503,-0.3427496255571375,0.1754790950353032,-0.0664639721914929,0.3215275317993112,0.6791713411584824,0.11719371078648975,-0.3958444067067142
Boredom,-1.3392398478075305,-0.39514588128140526,-2.061903916884342,0.40607331246127093,-0.3239912791547381,0.36079303797928225,0.748862922761905,0.1552384577276473,0.18268188953498316,0.8507385290996962,0.47008383482274096,0.35936393277999595,-0.33720233243481723,-0.09562150332712038
Calmness,-0.3038538520948824,-1.9155477352773023,0.5449921421028614,0.465990359651036,0.053226213483519205,0.18149357553684575,-0.5829803663965227,-0.009965721161903718,0.2424712733596186,-0.18376964107540023,-0.4342749992598505,-0.21876818024031033,-0.7406918781346348,1.1180811016494263
Confusion,-0.33080065642704864,-0.20485288164406332,0.14986213605258297,-1.5710015181767691,-0.27704654031741166,0.0411791415610694,1.6296876675067804,0.2853081899623194,0.2804475931168291,0.06426085761583282,0.008183568012061004,0.2083390507026209,-0.3259430994099795,-0.45652596395991407
Contempt,-0.3951261751742419,0.016598496173438886,-0.5854048351810205,-0.18371345510063536,-0.34096340040929957,-0.058094918174143355,0.9425982476532501,-0.4065299989323763,-0.9166913527163876,1.3273466225444903,-0.11341045458316117,0.6073730936522194,-0.5302159063550215,-0.9741596623686791
Craving,2.1568291798293657,-0.11152900180118228,0.15553145930149653,0.2431027114718606,0.030423613914245015,0.13269688614816771,0.1435674365001078,-0.8043367613451561,-1.6103763267597309,-0.6523412926990516,-1.5496524616813616,0.4584131305347383,0.42960187868589206,-1.641312954454438
Disappointment,-0.7171279057800207,-0.0006356757878606135,-0.8527667682407227,-0.18390736742811972,0.47104746929282443,-0.16945165394779033,0.44290558482189996,0.044329342386761374,0.09300806896231949,-0.4194714002672125,0.4187590689055658,0.8880428772866767,-0.1047479832107265,-0.6757560134516989
Disgust,-0.7685091290684136,-0.3067878395220966,0.7765244012974912,0.3169746144500221,-0.3867728577623705,0.13926720850970548,0.685669602238073,0.054538237626457105,-0.18480453739929126,-0.14476435866810078,-0.5483103921483674,0.3688282919426509,0.726602384197346,-2.13742035697934
Empathic-Pain,0.477631558009189,-0.07927690233623014,-0.3946282399365801,0.2418161517566535,0.2703201485894367,-0.6692708479347621,-0.0292793625824305,-0.08621702594266797,0.09074744501479887,0.4561497600058886,0.22680247442233709,0.08377800961760927,-0.011179965988280853,-0.9797225732194877
Entrancement,0.33442945653151873,-0.05737886967970924,1.2419301414664654,-0.4822630326497386,0.21487389525326622,0.044803974701182823,-0.14059802349485187,-0.5671869158484723,-1.0178618683964142,-0.35188783336913565,-1.1036335919538833,0.358835616604188,-1.207072639349366,0.5487145908393284
Excitement,0.7665869642099711,2.1977530703863097,-2.065749782539686,-0.4894623197638489,0.03993388760562569,-0.2189529554319722,0.8202912418953153,0.42861424797318287,-0.41925256545990736,-0.20498111308883996,-0.31422473705165427,-0.6602455951557265,-0.041308675245050094,0.5541885497681734
