emotion,n_samples,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Admiration,346,6.985549132947977,5.945086705202312,7.69364161849711,7.942196531791907,5.505780346820809,6.300578034682081,5.578034682080925,6.170520231213873,5.898843930635838,5.023121387283237,2.661849710982659,6.771676300578035,6.410404624277457,7.277456647398844
Adoration,84,7.690476190476191,3.607142857142857,7.166666666666667,8.69047619047619,4.285714285714286,6.559523809523809,5.595238095238095,2.2738095238095237,6.309523809523809,5.2023809523809526,1.130952380952381,8.547619047619047,6.166666666666667,8.452380952380953
Aesthetic-Appreciation,821,6.345919610231425,4.618757612667479,7.170523751522533,8.20462850182704,3.2119366626065773,6.220462850182704,5.520097442143727,3.1595615103532277,5.35809987819732,4.116930572472595,1.6175395858708892,7.7722289890377585,5.1339829476248475,7.260657734470159
Amusement,529,6.621928166351607,5.6275992438563325,7.257088846880907,7.871455576559546,3.383742911153119,6.200378071833648,5.70132325141777,3.712665406427221,5.7164461247637055,4.2041587901701325,2.3005671077504726,7.4593572778827975,5.87523629489603,7.262759924385633
Anger,13,2.769230769230769,7.461538461538462,8.23076923076923,7.3076923076923075,4.846153846153846,3.230769230769231,3.3846153846153846,5.538461538461538,2.1538461538461537,3.923076923076923,7.384615384615385,2.6153846153846154,2.076923076923077,2.3076923076923075
Anxiety,148,3.5878378378378377,7.594594594594595,8.324324324324325,5.797297297297297,4.54054054054054,2.8513513513513513,2.8445945945945947,6.162162162162162,4.4324324324324325,3.4932432432432434,6.925675675675675,2.4662162162162162,3.277027027027027,3.4864864864864864
Awe,376,5.965425531914893,6.683510638297872,8.13031914893617,7.281914893617022,4.156914893617022,4.497340425531915,4.26063829787234,4.986702127659575,5.053191489361702,4.26595744680851,3.148936170212766,5.337765957446808,5.462765957446808,6.468085106382978
Awkwardness,111,4.315315315315315,5.558558558558558,7.252252252252252,6.657657657657658,2.8378378378378377,4.468468468468468,4.441441441441442,3.6666666666666665,4.774774774774775,3.369369369369369,3.8828828828828827,5.675675675675675,3.7387387387387387,4.711711711711712
Boredom,7,3.142857142857143,2.2857142857142856,4.285714285714286,8.142857142857142,2.2857142857142856,6.142857142857143,5.142857142857143,2.142857142857143,5.428571428571429,3.5714285714285716,3.142857142857143,7.714285714285714,2.4285714285714284,4.857142857142857
Calmness,571,5.90893169877408,3.588441330998249,6.688266199649737,8.257443082311735,3.0718038528896674,6.253940455341506,5.500875656742557,2.5604203152364273,5.448336252189142,4.134851138353765,1.4308231173380035,7.963222416812609,4.558669001751314,7.129597197898423
Confusion,71,4.323943661971831,5.28169014084507,7.154929577464789,3.9014084507042255,2.859154929577465,3.943661971830986,4.154929577464789,3.943661971830986,4.704225352112676,3.352112676056338,4.014084507042254,5.436619718309859,3.507042253521127,4.577464788732394
Contempt,14,2.5714285714285716,5.785714285714286,7.428571428571429,7.785714285714286,4.285714285714286,4.571428571428571,4.428571428571429,4.071428571428571,2.142857142857143,3.2142857142857144,5.928571428571429,3.642857142857143,2.2857142857142856,2.7142857142857144
Craving,43,7.3023255813953485,4.813953488372093,7.093023255813954,8.651162790697674,2.558139534883721,7.4186046511627906,6.325581395348837,2.5813953488372094,5.046511627906977,3.5348837209302326,1.302325581395349,8.581395348837209,5.232558139534884,7.767441860465116
Disappointment,11,3.727272727272727,5.909090909090909,7.454545454545454,7.181818181818182,4.818181818181818,3.727272727272727,3.8181818181818183,5.454545454545454,4.636363636363637,4.454545454545454,6.545454545454546,5.545454545454546,3.090909090909091,3.6363636363636362
Disgust,115,2.582608695652174,6.782608695652174,7.895652173913043,7.756521739130434,3.0434782608695654,3.617391304347826,3.4956521739130433,4.443478260869565,3.791304347826087,2.6695652173913045,5.6,3.6869565217391305,2.4608695652173913,2.739130434782609
Empathic-Pain,151,3.2119205298013247,6.913907284768212,8.205298013245033,7.344370860927152,4.317880794701987,2.2980132450331126,2.370860927152318,5.324503311258278,3.2847682119205297,3.7019867549668874,7.516556291390729,2.3112582781456954,2.218543046357616,2.543046357615894
Entrancement,64,6.078125,5.171875,7.5625,7.515625,3.421875,5.65625,5.09375,3.375,5.046875,4.0625,1.890625,7.3125,4.84375,6.90625
Envy,0,,,,,,,,,,,,,,
Excitement,165,7.351515151515152,8.054545454545455,8.345454545454546,7.175757575757576,5.890909090909091,5.672727272727273,5.454545454545454,6.703030303030303,5.642424242424243,5.115151515151515,3.006060606060606,4.975757575757576,7.121212121212121,7.266666666666667
Fear,192,2.578125,8.239583333333334,8.630208333333334,6.161458333333333,3.9739583333333335,2.2395833333333335,2.3333333333333335,5.78125,3.828125,3.1770833333333335,7.375,1.9479166666666667,2.6197916666666665,2.84375
