,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17
49,-438.9572929892058,-5.624075828322196,83.4903098829686,196.75347370485542,31.241669370071758,55.09214755663291,77.84581481088645,-50.66011142437186,118.92552856037753,-326.44571027171804,-9.531723460443141,-31.963192906696513,56.925213211743696,26.901475322859348,74.5801835446247,30.307458867122428,-27.720309389296492
50,-591.5212669768999,1.3461140024486293,122.29140433338985,379.5220758449268,36.947759434138725,89.75630347943395,37.59525154999634,-76.40662962268233,161.81199686830075,-229.25571419301272,-28.540173852908385,-82.52249504160955,173.98113286927907,55.389208936431004,107.76444762639274,77.85372298735206,20.873679594144406
52,-656.7257938660707,-0.8112459410059379,104.00476042727604,225.79313745667417,8.976551861297972,64.05224206869319,18.08290167753181,-89.81960873964324,86.11388674000334,-189.24829475168477,-9.609916396043962,-68.2485646395384,77.42522313100113,27.99330372041814,96.24207210573704,47.805760827098055,37.41917243695525
53,-335.770991254986,15.449468840671118,47.516042101088296,155.5379340025501,26.058998564355974,29.909526595825955,4.658227996865527,-16.451671635710575,17.68526925135568,-119.10161212194075,109.95755590095635,-1.6042384611312552,-4.143629353318371,4.332405181005206,56.48016413442254,2.031942077871129,68.32347579624657
54,-535.6220050885892,-1.2423480641844733,116.0568137560043,372.94411772413036,38.013508560082926,84.75119762380564,37.377240829895726,-41.34236524899377,161.6416806059212,-217.2979551747066,-32.77929080588793,-78.36710956316645,167.91130092849463,51.070053314653485,118.38904169582727,72.8322026293323,20.23315811070575
55,-451.6123902820659,15.115491965815027,80.34249214986805,162.53418746778266,16.441142610977494,47.91375007179236,-21.980263792272012,-30.530505077686104,130.62645644292718,-348.7331947675352,-20.71143613872022,-60.04698267310659,53.816846228011435,14.185338696190646,66.10839990257423,37.517179663652286,45.847349632852286
56,-681.444706080235,10.025607399385517,116.16995591883347,276.7635732808162,16.62371594451172,75.72979754282773,24.091987651920782,-83.98287100778832,94.37208772398515,-213.34030116357778,-0.5268350416097328,-74.7593717815719,99.41506398623119,36.72164709719522,104.27393398608005,61.34752251826294,28.462080709235934
58,-205.56168699528982,15.318092905038426,66.47716370039926,123.2251182907305,16.769435894183122,36.85256629625423,19.594739836686614,-29.521129324499125,91.68310075740173,-142.79201384490585,-3.8529657557409487,-83.0096783784376,35.4042957892136,14.09664372047473,66.95718127613726,46.819075788568306,31.868113672927624
59,-273.5718541313929,36.45788332802346,225.6698386239585,125.83171253408406,21.632284999543632,38.90006814178152,16.187623507706924,-34.60492073638169,82.82647341800818,-115.38513886592001,22.86836591478917,-34.703976825475344,45.6548959228772,12.70960665266057,45.7170803298054,32.08488872685812,8.352619190074272
60,-425.5160461733142,5.873156834141787,75.85692546516,151.5694250611148,10.634238783196716,41.23347742224373,-24.045153652657238,-47.99513009749667,105.89766398527743,-327.04721842099445,-28.638545990579797,-57.51239220434942,52.066803428431,8.720156126065454,69.97388402270887,30.6397611816896,56.04432443996946
