,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18
666,2184.444115244071,2375.93075502328,-345.83915225144125,892.3314168517007,1284.8855732766522,172.35638523772167,-4008.799307582172,-1539.2306209450674,-872.1381541768084,5061.589825900741,-599.3672618761216,-1179.105624227106,-193.86985299870742,482.03641530234125,1478.629987475016,4500.355368957018,179.2984024861346,3268.1301862532036
667,2049.080073830712,2024.876872588334,-254.58376672018136,767.650147538428,1146.164964765438,143.30289485464314,-3436.9643304773176,-1330.8129980795738,-752.4643188863391,4308.228484375387,-564.8200164302883,-1017.1765891144222,-137.42746724200347,397.23881048480087,1261.0461314654451,3899.4212790916345,143.9234833212291,2813.7924420816803
668,2092.5714935021624,2236.6504427534346,-336.0773306397809,852.4457873073054,1286.4221525692717,157.27741703423,-3831.8903233956266,-1490.329044128751,-856.73433374325,4729.969399239266,-648.6674541510836,-1155.1904692601852,-113.7764762348813,431.64241314636394,1399.2209166428281,4354.955822659941,178.13941734874112,3153.2478783000097
669,1788.6326130780576,1905.583355516915,-291.5947190750784,725.6063498010432,1100.4336904868717,130.81657509294752,-3228.6142165860156,-1275.8520120359321,-736.5112168447422,4018.3637760324305,-575.0910484918867,-987.058462538537,-87.4467913527355,362.677222621171,1185.821521550722,3721.643406880387,155.68231796235443,2697.458765341512
670,1921.6807866654112,2014.428560852856,-275.43869674334167,778.330152526709,1291.4737889461112,152.1724492792833,-3476.022538769319,-1345.1033754196023,-752.2563353824759,4334.103593364248,-592.2223117859979,-1033.1840479064042,-142.50546412825534,408.37527337922586,1277.1786363500814,3956.3577622229063,152.5278663889683,2854.946189177004
671,1985.8509936345026,2085.716424677344,-102.57751225273849,800.0778131732432,1220.0215914970686,161.71451059468805,-3596.1089273802277,-1378.1743096738887,-777.3904168569643,4473.440571612498,-559.1997187428558,-1063.7516424233827,-159.6183466742304,404.16514128095105,1319.1610043754113,4054.9601948820955,155.4954368260564,2898.153002470134
672,2066.2074847011977,2151.25495395449,-109.23606498224801,822.4245728133081,1227.97824800622,164.64469448659014,-3699.811338595409,-1418.260302192484,-802.1790214356857,4600.077739622242,-575.2651111798028,-1092.895816046624,-160.39549395561545,413.8591375584946,1354.928420059801,4165.542699558054,158.2365852444133,2979.850045872967
673,497.49604852659706,522.8144655490518,-62.164305583113695,227.25776676073227,303.3636262073046,35.01816643799971,-887.8818985918506,-173.78235918962844,-195.54473521981487,1123.753745505263,-152.3976603969612,-249.43542227881045,-69.73034801223642,99.64848919034083,316.4196448921085,1060.4461591348831,70.87934246188287,723.2047509026081
674,2004.0266602898732,1997.5574954243698,-252.73911855872254,755.2214245313597,1124.816718897043,143.16496512197,-3386.769812443825,-1313.773918723886,-741.7334011884666,4239.791123074537,-557.3031608022918,-993.7424450449056,-133.6750349214247,391.7532782677213,1242.6466698215195,3875.554864695214,138.5702747725495,2770.0035953663023
675,1589.6007701407623,1719.673939771663,-228.76650245549615,642.9233292588613,944.6929550290785,121.27345702813922,-2896.2350149868266,-1117.7469711203673,-632.3600393499364,3631.0703280463276,-481.79985023925656,-860.9062019423238,-128.22093966535047,346.765905330963,1061.112972973005,3268.1501090347783,133.22466313084533,2126.2288228271022
676,1932.4773505929893,2039.4403991799716,-96.29481867987278,778.3150012938104,1160.9015115784084,156.2804099147562,-3506.924142755725,-1342.9590428983706,-759.6798067371366,4356.895641018891,-546.950306851364,-1038.0462244990688,-154.44982876339049,393.3442345993478,1283.4598067041024,3946.766207935761,153.04899834107866,2774.149329708471
677,2012.6006214520162,2137.243861752686,-318.2557291037852,818.3966521822208,1264.0461152493003,151.478989498933,-3674.758598343449,-1432.2801264527525,-821.3344073306118,4523.94719166096,-637.053629181341,-1110.641208121571,-104.32553837374623,411.61983720413167,1341.4744456934707,4189.31866586429,170.3818808413841,3031.446680821835
678,1911.2664680859502,2090.0118364815435,-300.7343341502733,778.1849847908745,1162.5385614240565,147.7425849969715,-3506.357457519501,-1345.158316820532,-768.849944686701,4440.707185460854,-507.8809781548261,-1027.2936031131242,-169.2996593768319,422.9934155156408,1294.6003292630369,3925.431396092806,158.8073654030903,2847.5336579519903
679,2012.6006214520162,2137.243861752686,-318.2557291037852,818.3966521822208,1264.0461152493003,151.478989498933,-3674.758598343449,-1432.2801264527525,-821.3344073306118,4523.94719166096,-637.053629181341,-1110.641208121571,-104.32553837374623,411.61983720413167,1341.4744456934707,4189.31866586429,170.3818808413841,3031.446680821835
680,2232.6745277756113,2417.6524938159473,-350.3955326707836,912.0401414642711,1337.9364164226563,173.4993839441641,-4088.1076346950763,-1573.5809554408572,-895.9242455473513,5160.642892194452,-614.8100287091406,-1207.9739440350406,-180.94670021964978,487.80931449718616,1508.88396882968,4603.218775047737,184.60115701542185,3331.7107302240597
681,2027.7816180911987,2000.702834821574,-255.34367807699454,758.1728757436467,1131.8230834261933,141.32147731887824,-3394.7591898766236,-1315.141523708265,-743.5523126397665,4255.406572256049,-558.8018073704748,-1004.1216619321897,-135.4454270526273,392.63725597340726,1245.6138357300476,3850.0718430606844,142.86052238334676,2780.2747931576655
682,2187.7294142938276,2363.4964255808272,-336.1534816425387,892.8895948784278,1328.4389450660312,171.7564481363506,-3995.0302374677613,-1536.345015592885,-870.3217970857386,5062.289057854942,-594.7318473789123,-1176.6205515901404,-188.28831835470686,481.82846389265944,1478.5532609270356,4499.647356349035,178.45905542473503,3254.5252457268975
683,1090.195894647702,1150.4003791538598,-147.69456132710255,437.5322632080562,645.8321496984886,79.43761124454477,-1852.711038547215,-769.3985616320329,-445.32709989899496,2450.199543352444,-241.55699686311675,-585.724218897937,-61.431567185906246,216.1768133668387,749.4665359703624,2261.9212571258745,91.27495984969597,1620.1007230739897
684,2024.2347890702458,1998.754310058805,-254.47389975924963,757.6424549254581,1131.3276614403933,141.19462547289044,-3391.634316259287,-1310.4298027575237,-742.7050137131438,4252.332208865259,-558.1356131868596,-1003.562700594313,-135.96317905477144,392.2423416159557,1244.3111493617557,3849.653884074611,142.5541820781721,2777.5984232961005
685,2012.6006214520162,2137.243861752686,-318.2557291037852,818.3966521822208,1264.0461152493003,151.478989498933,-3674.758598343449,-1432.2801264527525,-821.3344073306118,4523.94719166096,-637.053629181341,-1110.641208121571,-104.32553837374623,411.61983720413167,1341.4744456934707,4189.31866586429,170.3818808413841,3031.446680821835
686,1535.2280147666781,1653.603435989356,-221.49088757164688,620.0244420084198,919.2601603275835,115.74227901941167,-2793.8781880214933,-1082.931643198967,-614.5303662810464,3479.959925154571,-481.9527103267733,-836.5849256152393,-110.71733660810267,328.6957025044211,1021.2504375737772,3165.4649943890863,129.90424776252763,2051.8424810011898
687,977.2591227693782,905.8820209872463,-142.27823715319732,337.7649891188362,520.097031418597,55.8942852938282,-1546.19793425964,-596.8626467356005,-342.12645519862934,1941.930939393409,-254.84865942774096,-484.6497394134946,-64.05319725561012,181.1068034603227,567.6121902468259,1790.2284401797183,96.39094840029004,1283.6977067650366
688,1609.572667508941,1735.1818356481083,-270.4792674739595,643.6481874096868,874.2729419335407,129.67024336622313,-2945.092484372771,-1129.1395878761996,-628.691075201509,3618.724572436321,-501.6519176717861,-870.8261570008113,-159.46736386570475,345.2070316340983,1067.1603900479986,3300.69938272081,133.35151559856004,2439.814278775032
689,2184.444115244071,2375.93075502328,-345.83915225144125,892.3314168517007,1284.8855732766522,172.35638523772167,-4008.799307582172,-1539.2306209450674,-872.1381541768084,5061.589825900741,-599.3672618761216,-1179.105624227106,-193.86985299870742,482.03641530234125,1478.629987475016,4500.355368957018,179.2984024861346,3268.1301862532036
690,2048.8464231285598,2130.496075999611,-106.13647974200609,814.368965413458,1215.9629864097892,163.05057411388043,-3664.0034043490286,-1404.1057846577082,-794.0074778161012,4557.070356517448,-568.7189978195149,-1082.511424990824,-159.91198410018652,410.0680585199219,1341.9736324185033,4125.756861504254,156.90399019148205,2950.484208370982
691,2174.3278160731184,2365.517144792048,-343.6695001618619,888.1161893621215,1278.0577821200295,171.63571214976304,-3989.9644794182473,-1531.7273492854451,-867.6116232815116,5039.489818244246,-596.003761608869,-1173.17498780339,-194.1766370788637,480.33454653910945,1471.828086522619,4478.479361257515,178.3902471325788,3247.4844387978515
692,638.4622695610988,693.6440925442399,-96.35642293780411,252.44195825530784,350.96480969590874,36.54825799659107,-1167.11661076859,-455.7366601089987,-84.25580118465503,1434.3836438312253,-201.36842979763233,-348.6916580797274,-11.8186323918573,120.58646933623115,416.669377164897,1327.0414762466041,60.20709174306457,960.9199515064306
693,1893.48128843935,1978.778031144546,-228.24903394625866,765.1762271597892,1268.8267988611815,152.33831804444196,-3415.5846726537175,-1318.1985641876533,-734.4555943747791,4269.793402377717,-569.1864690613805,-1011.3611402640244,-151.1737231276773,401.4516841719829,1257.527599429283,3882.66011766803,147.68405364258822,2794.055253363663
694,2026.840153485961,2153.5212780321153,-321.37897780848124,824.3021867891124,1271.3292236437544,152.83740647034867,-3704.5216547938867,-1442.589292099274,-826.7927682742694,4556.873783521366,-643.6901078259275,-1118.6550283873535,-106.41837477044224,415.0493317388648,1350.697109515518,4218.952234668961,171.50728449411355,3054.33242354018
695,730.017079948403,743.775928788378,-100.88790444998294,279.3292597675628,424.35807779683984,37.28439350246351,-1301.5008025112752,-507.4701748778697,-298.5689288459264,1618.7672363087072,-217.91667661806468,-363.94112539105146,-38.53867616666652,135.26034336947293,458.54905792606377,1462.3834671076734,-202.10880274386182,1056.7980424662935
696,400.1371119736231,404.1074878672676,-53.99227320993998,150.00908933166843,236.8588123854627,12.96112609840104,-706.516242504231,-287.8092498275956,-174.57899829632558,899.6800457190056,-126.28953358116864,-198.33123029173916,-7.017767618822209,65.87062862318172,531.9531950088783,824.8910942327856,48.36468336674001,592.6683405840683
697,2027.7816180911987,2000.702834821574,-255.34367807699454,758.1728757436467,1131.8230834261933,141.32147731887824,-3394.7591898766236,-1315.141523708265,-743.5523126397665,4255.406572256049,-558.8018073704748,-1004.1216619321897,-135.4454270526273,392.63725597340726,1245.6138357300476,3850.0718430606844,142.86052238334676,2780.2747931576655
698,2044.3740364053338,2126.0503674462234,-105.68241200204024,812.5809242383473,1212.7558761919306,162.86798737274034,-3656.0332045754503,-1401.5067114855979,-792.3881353796401,4546.245695101934,-567.6898239112195,-1078.9030975504277,-159.51930993224897,409.1084891286374,1339.0498554980425,4113.50609410746,156.8758954262244,2943.666523381918
699,2027.7816180911987,2000.702834821574,-255.34367807699454,758.1728757436467,1131.8230834261933,141.32147731887824,-3394.7591898766236,-1315.141523708265,-743.5523126397665,4255.406572256049,-558.8018073704748,-1004.1216619321897,-135.4454270526273,392.63725597340726,1245.6138357300476,3850.0718430606844,142.86052238334676,2780.2747931576655
700,2092.5714935021624,2236.6504427534346,-336.0773306397809,852.4457873073054,1286.4221525692717,157.27741703423,-3831.8903233956266,-1490.329044128751,-856.73433374325,4729.969399239266,-648.6674541510836,-1155.1904692601852,-113.7764762348813,431.64241314636394,1399.2209166428281,4354.955822659941,178.13941734874112,3153.2478783000097
701,1549.2250860088973,1664.1179395909667,-182.0513085775361,624.3609729178245,923.0094843152859,119.26506951980672,-2816.45075296932,-1086.1128299365682,-613.7737633041816,3513.3006307978385,-474.6934245120453,-838.3324201089723,-122.48694532925516,331.23324080862136,1029.2345216626802,3179.21267674139,128.63193941110958,2054.9543741757493
702,2184.444115244071,2375.93075502328,-345.83915225144125,892.3314168517007,1284.8855732766522,172.35638523772167,-4008.799307582172,-1539.2306209450674,-872.1381541768084,5061.589825900741,-599.3672618761216,-1179.105624227106,-193.86985299870742,482.03641530234125,1478.629987475016,4500.355368957018,179.2984024861346,3268.1301862532036
703,2048.8464231285598,2130.496075999611,-106.13647974200609,814.368965413458,1215.9629864097892,163.05057411388043,-3664.0034043490286,-1404.1057846577082,-794.0074778161012,4557.070356517448,-568.7189978195149,-1082.511424990824,-159.91198410018652,410.0680585199219,1341.9736324185033,4125.756861504254,156.90399019148205,2950.484208370982
704,1898.831214002853,1989.0835185596143,-271.384677316468,768.8399949615847,1277.6317036116277,150.29121382529092,-3431.3146068463616,-1329.0197275434261,-743.2443924695086,4279.894726387408,-584.7572511490775,-1020.739053403662,-140.11516146758046,402.9426233566189,1261.990287692895,3909.5318118644686,150.66134244565376,2820.7139890340027
705,1484.1533670489089,1608.177688616862,-215.7627308576216,599.0768009653335,866.5489568906376,114.5695859211282,-2708.4837611211615,-1045.9997987304441,-588.7920245389759,3374.805547229021,-465.2025340429478,-805.4690519393571,-124.53522996450614,322.70587296338834,989.0093522690984,3055.606916948372,124.10847977334706,1982.9936197356371
706,2200.514694977299,2202.4318355086807,-243.65795484917027,836.8532231154629,1246.3779048579127,159.49237200626658,-3745.0787979213596,-1448.4646088723598,-818.098293177343,4686.203740709803,-609.7213327939517,-1102.1959867909482,-151.7317614349511,430.0166765657825,1373.622800799875,4233.309296799051,153.23727887485143,3054.092117496242
708,2035.4501941145745,2162.588904045928,-322.3097485306589,827.8868097473451,1277.8882005837838,153.3602249529254,-3719.4665302664066,-1448.363774328929,-830.3463502435791,4578.1560586378,-644.5186898182614,-1123.0862026243133,-106.7158410344211,417.05248722673855,1356.662794350657,4236.144616222728,172.24840478469864,3065.678880964836
710,1802.1724963449524,1964.271193125336,-303.85699656190366,732.8089935526327,1009.9875694211952,147.3584598153291,-3340.8638610691046,-1284.8568439581097,-718.2451470818719,4096.529136372723,-573.3809290924416,-986.41523218706,-166.07338702070652,387.6515401034945,1210.5997270727212,3743.599697359419,147.5451424861683,2764.387858991238
711,1190.000342754701,1237.9352667578346,-175.65481090826194,476.08037965113283,732.8651345516757,94.68763889720974,-2130.273389681742,-834.7069151766618,-469.7509976381752,2907.00834245613,-398.1371765494011,-654.1189841494408,-54.412052545290024,234.93233023062194,779.9725850385197,2442.7231317468313,94.60820227737581,1765.4261623697528
712,2121.527697847563,2128.3295498248012,-263.8830982268071,806.0539466411369,1198.039669163518,152.03736770215403,-3606.6953913018738,-1397.3254568311074,-788.9144461292158,4517.302238858364,-596.6461473606403,-1061.7141354352605,-145.3304065978559,418.13091323821,1322.5749983544558,4078.519582634614,148.16788031498388,2900.9933425480126
713,1061.9338629682074,1101.6786670246659,-151.08823054980158,404.4219313178309,604.9499463875833,81.23095295125752,-1864.4882771877774,-728.0532607432291,-410.5636754352583,2314.1826069256003,-305.5989639529197,-536.6353888202137,-69.23567736461705,217.79149763833124,684.1692006062656,2324.733933588281,83.54087491471465,1523.2239127322198
714,2092.5714935021624,2236.6504427534346,-336.0773306397809,852.4457873073054,1286.4221525692717,157.27741703423,-3831.8903233956266,-1490.329044128751,-856.73433374325,4729.969399239266,-648.6674541510836,-1155.1904692601852,-113.7764762348813,431.64241314636394,1399.2209166428281,4354.955822659941,178.13941734874112,3153.2478783000097
715,1090.195894647702,1150.4003791538598,-147.69456132710255,437.5322632080562,645.8321496984886,79.43761124454477,-1852.711038547215,-769.3985616320329,-445.32709989899496,2450.199543352444,-241.55699686311675,-585.724218897937,-61.431567185906246,216.1768133668387,749.4665359703624,2261.9212571258745,91.27495984969597,1620.1007230739897
716,1703.8537398216556,1863.8390993928433,-283.33225196079303,691.8956350873566,941.37001814591,140.1814233275838,-3158.6016792172863,-1212.4056373346195,-674.9320885004314,3881.6303714396063,-541.0533358707215,-929.356421817846,-168.24648724492369,370.8497828173646,1144.567821498768,3531.834291714383,138.95660241050373,2563.1987017324127
717,1917.6432182522244,2008.8729608347865,-270.76717735554564,776.4739168926053,1289.305441874732,151.97161052845004,-3468.0441125675684,-1341.9399613012226,-750.3977077779003,4322.326623639399,-591.5116692132768,-1030.926669723069,-141.93206469464582,406.8220069269917,1273.990791219049,3947.464018993567,152.0685940169947,2847.818744311869
718,2014.293345496793,2122.7565104756113,-114.29527519956775,812.4669774784022,1216.6251944064868,162.01145451309856,-3656.9699252544992,-1403.9894094012202,-796.9129205722401,4534.453687930885,-572.2738132509216,-1086.2271811028597,-150.67094090077182,406.33444474282913,1339.032043875555,4124.906908382051,160.42557142498896,2950.836175417092
719,2010.1141699618745,2132.8592662610986,-318.39814049967606,816.5533023184602,1261.3779721731598,151.17796866632722,-3669.2829634639616,-1429.5288858392403,-819.5757163924309,4513.5571767936135,-637.7898381857267,-1107.7738972587454,-104.16040141143542,410.8976662631108,1338.042653484227,4177.901436962438,170.7261714748427,3025.033787175686
720,1840.0424900995436,2013.225714470791,-308.6083233643373,748.94649852239,1022.5264956754831,151.4436459346537,-3411.004288681394,-1308.2513317588694,-729.994875404425,4210.298821243357,-566.2239821827625,-1001.8586547487216,-181.9712024395528,401.91019578738786,1240.0025940694486,3812.660106806364,149.65359086273176,2814.271889266946
721,2184.444115244071,2375.93075502328,-345.83915225144125,892.3314168517007,1284.8855732766522,172.35638523772167,-4008.799307582172,-1539.2306209450674,-872.1381541768084,5061.589825900741,-599.3672618761216,-1179.105624227106,-193.86985299870742,482.03641530234125,1478.629987475016,4500.355368957018,179.2984024861346,3268.1301862532036
722,2066.2074847011977,2151.25495395449,-109.23606498224801,822.4245728133081,1227.97824800622,164.64469448659014,-3699.811338595409,-1418.260302192484,-802.1790214356857,4600.077739622242,-575.2651111798028,-1092.895816046624,-160.39549395561545,413.8591375584946,1354.928420059801,4165.542699558054,158.2365852444133,2979.850045872967
723,2220.38144692721,2229.7921922988007,-288.7214071649386,847.3336818865927,1267.5377109138478,159.00969376798423,-3790.5305665729566,-1470.858779790175,-833.1063845201294,4733.21113619245,-630.5308187911301,-1119.7107371184381,-142.05145020762907,435.0817644428035,1389.0531727547702,4292.972157699294,157.05414927095498,3104.8483733738713
724,2031.4126257013877,2157.0333040278583,-317.6382291428628,826.0305741132414,1275.7198535124044,153.15938620209212,-3711.4881040646555,-1445.2003602105492,-828.4877226390036,4566.379088912951,-643.8080472455403,-1120.828824440978,-106.14244160081158,415.4992207745044,1353.4749492196245,4227.250872993389,171.78913241272502,3058.5514360997013
725,1087.6902042704285,1143.798900318618,-105.73069425157614,435.1074118367766,636.6876052389839,81.5144098555368,-1843.0672041419982,-761.1589082489934,-438.4905521757931,2446.1995309745903,-227.29362422622629,-578.5938596262471,-71.59538826865719,214.90280452839042,746.9909516567648,2242.0442342794313,88.79068450652368,1598.7103046983455
726,2232.6745277756113,2417.6524938159473,-350.3955326707836,912.0401414642711,1337.9364164226563,173.4993839441641,-4088.1076346950763,-1573.5809554408572,-895.9242455473513,5160.642892194452,-614.8100287091406,-1207.9739440350406,-180.94670021964978,487.80931449718616,1508.88396882968,4603.218775047737,184.60115701542185,3331.7107302240597
727,1987.530137582166,1960.6914578410817,-251.25706841730198,742.0805051676494,1102.9590914654657,139.67819664861761,-3323.027391914417,-1291.7498651592716,-728.9782307116161,4157.984619516423,-549.539242195816,-971.6467149686229,-131.91135954118943,384.0011314518465,1219.2998434459007,3739.8149364895485,142.60766949602805,2718.9156282560925
728,1885.0774823193874,1973.7474742217032,-269.5254532771679,762.9320628486595,1269.8953864070297,148.78422063979252,-3408.8462735413536,-1319.5139765577394,-738.0989477167,4248.6850566077555,-582.8590722661882,-1013.0857544181346,-143.87709544564618,399.64922838603775,1251.8755560535633,3880.92263821738,149.82697940514637,2800.149346376523
729,740.8659742809114,1014.9980994282805,-104.38670967745452,287.50891649137395,443.43577619169776,37.67836190097435,-1337.3828788128046,-523.5883541471845,-306.59446260457383,1679.1546841313868,-222.65939731236807,-377.95858348904903,-20.383065602692785,127.95238626597367,473.19680780641795,1526.5048640687974,76.21871133331307,1079.6972822001442
730,2027.7816180911987,2000.702834821574,-255.34367807699454,758.1728757436467,1131.8230834261933,141.32147731887824,-3394.7591898766236,-1315.141523708265,-743.5523126397665,4255.406572256049,-558.8018073704748,-1004.1216619321897,-135.4454270526273,392.63725597340726,1245.6138357300476,3850.0718430606844,142.86052238334676,2780.2747931576655
731,1818.20904180368,1988.0211279625241,-305.05467038412957,739.1028499474291,1007.304123861194,149.66693882080386,-3367.2261546614354,-1291.4977410519832,-720.2039893483793,4156.46677672305,-558.6486949141793,-987.8659362525253,-181.09501841618632,397.1595473575307,1224.12402950769,3760.62350135577,148.29290104454284,2778.088366775897
733,1082.9238306629786,1143.6907775024547,-146.69668553220612,434.5559521489929,638.6647188328077,78.74663254842719,-1839.9623101707177,-764.4767999451437,-442.7528193752257,2434.200847327787,-239.50090604667065,-582.0411363421686,-60.84361068871669,214.69187494979477,744.6517389679801,2247.0399207763667,90.85981795603345,1604.7232929133336
734,589.2718745332334,602.3847676958312,-87.45272246716785,225.7433833984098,353.24314627873486,25.670177907007556,-1081.0267644684945,-421.52582378112766,-253.53418962064765,1349.190367577263,-174.38929588303438,-296.4348798050645,-19.021109913517524,384.57861111356823,377.06511544049016,1214.0127344930188,65.47075343883002,862.7994880162778
735,1788.6326130780576,1905.583355516915,-291.5947190750784,725.6063498010432,1100.4336904868717,130.81657509294752,-3228.6142165860156,-1275.8520120359321,-736.5112168447422,4018.3637760324305,-575.0910484918867,-987.058462538537,-87.4467913527355,362.677222621171,1185.821521550722,3721.643406880387,155.68231796235443,2697.458765341512
736,1199.523756570011,1137.685382014858,-165.51158852324585,427.58897243663085,655.5218981368271,72.7995957955113,-1941.161289602326,-743.1749305749349,-426.90764594744024,2443.308796519942,-317.5718721516962,-606.0141491207388,-80.56876086246182,226.61431876573218,712.3212283829191,2258.1547034135247,104.82624648981451,1605.991956772789
737,2036.9413301328436,2208.6140174917355,-314.0338495330785,831.1813066784769,1206.7833689884162,158.65494621373645,-3702.6293003877604,-1432.4457800329997,-814.9807105660259,4721.808469504131,-531.3274578018742,-1095.8558342016934,-174.3232783673877,447.1424870009068,1383.1792407240762,4193.033873166238,167.46478915992208,3032.387872943199
738,1864.0757668765802,1983.2000198210176,-295.53713637104465,757.5442116560625,1148.001299224438,138.46506249430612,-3384.8110041660543,-1329.4925653669864,-766.6149046135787,4187.880729470865,-574.0168477818788,-1030.7405242327643,-89.87344962813259,377.31591292029447,1247.3374300709645,3886.696319075568,159.47417791559593,2810.9258768699956
739,2036.9413301328436,2208.6140174917355,-314.0338495330785,831.1813066784769,1206.7833689884162,158.65494621373645,-3702.6293003877604,-1432.4457800329997,-814.9807105660259,4721.808469504131,-531.3274578018742,-1095.8558342016934,-174.3232783673877,447.1424870009068,1383.1792407240762,4193.033873166238,167.46478915992208,3032.387872943199
740,1898.831214002853,1989.0835185596143,-271.384677316468,768.8399949615847,1277.6317036116277,150.29121382529092,-3431.3146068463616,-1329.0197275434261,-743.2443924695086,4279.894726387408,-584.7572511490775,-1020.739053403662,-140.11516146758046,402.9426233566189,1261.990287692895,3909.5318118644686,150.66134244565376,2820.7139890340027
741,2012.8178982590957,2154.2032424717017,-328.2993547634629,819.3283330094179,1221.780600056256,152.48447577305242,-3694.933101240346,-1437.2470295877374,-824.1305122167843,4534.014797030638,-640.8426080425016,-1114.4458676279082,-111.58632861736601,413.231961147584,1344.292748546122,4196.233252281969,171.38277139445069,3049.5131926462423
742,1921.6807866654112,2014.428560852856,-275.43869674334167,778.330152526709,1291.4737889461112,152.1724492792833,-3476.022538769319,-1345.1033754196023,-752.2563353824759,4334.103593364248,-592.2223117859979,-1033.1840479064042,-142.50546412825534,408.37527337922586,1277.1786363500814,3956.3577622229063,152.5278663889683,2854.946189177004
743,2005.1979904402244,2106.536415694023,-106.27357662883703,808.0781118844434,1232.5758202352174,163.19019687593206,-3634.4114265206986,-1392.1766597672624,-785.422611974829,4516.88260126546,-567.5112150158249,-1074.8770500567534,-160.32939373528603,408.1936187697874,1331.6077767279262,4095.5795714308388,157.2004172777039,2927.923631315034
744,2196.0423082540733,2197.9861269552935,-243.20388710920443,835.0651819403522,1243.170794640054,159.3097852651265,-3737.108598147781,-1445.8655357002494,-816.4789507408818,4675.379079294289,-608.6921588856562,-1098.587659350552,-151.33908726701355,429.057107174498,1370.699023879414,4221.0585294022585,153.2091841095938,3047.274432507178
745,2217.8757565499363,2223.19071346356,-246.7575400894122,844.9088305153131,1258.3931664543434,161.0864923789763,-3780.8867321677394,-1462.6191264071356,-826.2698367969275,4729.211123814597,-616.2674461542396,-1112.5803778467484,-152.21527129038003,433.8077556043552,1386.5775884411726,4273.095134852852,154.5698739277827,3083.457954998227
746,2023.5371336607209,1998.0596339186204,-254.4194913041455,760.1248595229825,1130.6794467662482,141.0909018525316,-3390.5254256509725,-1311.7409611028104,-742.5174505018274,4250.770967062397,-558.0013134590943,-1003.2699770450803,-135.17279932549383,392.0309926892997,1243.9175440758422,3847.3602660363877,142.1965318245609,2776.7217313909146
747,1802.1724963449524,1964.271193125336,-303.85699656190366,732.8089935526327,1009.9875694211952,147.3584598153291,-3340.8638610691046,-1284.8568439581097,-718.2451470818719,4096.529136372723,-573.3809290924416,-986.41523218706,-166.07338702070652,387.6515401034945,1210.5997270727212,3743.599697359419,147.5451424861683,2764.387858991238
748,1890.6912223173647,2047.6096760129305,-294.15738168365993,797.9621447534956,1125.8992562156182,146.27509661881757,-3466.273389476128,-1335.7878148019943,-755.9511941282962,4392.812040985094,-495.174325352128,-1016.6432297847748,-159.64504677858707,415.3292870569602,1277.4942527539617,3879.964355713707,159.15224080283875,2820.1595726131195
750,2027.7816180911987,2000.702834821574,-255.34367807699454,758.1728757436467,1131.8230834261933,141.32147731887824,-3394.7591898766236,-1315.141523708265,-743.5523126397665,4255.406572256049,-558.8018073704748,-1004.1216619321897,-135.4454270526273,392.63725597340726,1245.6138357300476,3850.0718430606844,142.86052238334676,2780.2747931576655
751,1830.0540750743428,1924.9629810942702,-78.86104372510145,736.2490615880216,1096.8093446065257,148.0096048939436,-3293.4126048263356,-1270.4649869012335,-720.096633616162,4121.375413397745,-494.1068465269474,-980.1678759788076,-144.5783014314272,368.3762785800699,1220.209191750523,3737.4565117438665,144.1725920066057,2662.2547683576386
752,2000.7238119250949,2124.2364520433302,-316.7756609328798,813.5238471618019,1257.6755152871997,150.47635642841823,-3655.7012657315763,-1423.8963924365407,-812.8384113230345,4497.345984691221,-635.192664595765,-1103.895843422763,-103.80809477937679,409.25920292499734,1332.9390274979291,4164.204099137229,169.58011555505152,3013.556373277505
753,2026.840153485961,2153.5212780321153,-321.37897780848124,824.3021867891124,1271.3292236437544,152.83740647034867,-3704.5216547938867,-1442.589292099274,-826.7927682742694,4556.873783521366,-643.6901078259275,-1118.6550283873535,-106.41837477044224,415.0493317388648,1350.697109515518,4218.952234668961,171.50728449411355,3054.33242354018
754,1987.530137582166,1960.6914578410817,-251.25706841730198,742.0805051676494,1102.9590914654657,139.67819664861761,-3323.027391914417,-1291.7498651592716,-728.9782307116161,4157.984619516423,-549.539242195816,-971.6467149686229,-131.91135954118943,384.0011314518465,1219.2998434459007,3739.8149364895485,142.60766949602805,2718.9156282560925
755,1840.0424900995436,2013.225714470791,-308.6083233643373,748.94649852239,1022.5264956754831,151.4436459346537,-3411.004288681394,-1308.2513317588694,-729.994875404425,4210.298821243357,-566.2239821827625,-1001.8586547487216,-181.9712024395528,401.91019578738786,1240.0025940694486,3812.660106806364,149.65359086273176,2814.271889266946
756,502.6905606347938,531.1834552962625,-65.54325579434709,340.46218148583796,297.7255851842556,33.85190109038836,-904.2971067047532,-249.73679408015025,-201.21984663783505,1135.9557728234156,-157.23534644220402,-256.5051869284049,-35.06427192412263,98.51640458351761,323.23693744741416,1037.929987801776,59.11267580959009,738.4723461975641
757,1646.4208537666036,1720.3829265255745,-233.0059043409319,663.660528275248,1117.415675939781,129.33185550089496,-2924.309227214657,-1146.776513399274,-638.8986982683632,3713.2981944404905,-509.7205759515572,-874.6807691411507,-132.1838202200283,351.83070531178015,1086.4663240500026,3371.909839380611,131.03164496769153,2434.042900606722
