,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16
1,172.8030155524725,-26.262847903469307,-27.938988608781333,11.021146228364639,-44.47497331460475,-66.55175712573298,3.4404221032998623,-8.863799817825562,13.141936211762129,20.613207582957283,-18.40845730565992,23.830856920012376,8.587663289729944,29.213395639778803,18.224965915771225,3.7948616084471647
2,3.599642749084136,-223.5660469743395,-48.39192463275141,-26.878905267579814,-67.38176939250455,-124.38372149160413,8.315424520672732,-24.770695725161552,21.350607649238157,33.57036793796212,-51.16108867798057,44.18273884407149,0.009279851701658981,15.008817367167353,49.9226568381035,22.68731860949776
4,-3.5044109465596436,-81.06617518577275,-35.48317588787782,-97.66811302392489,-86.71875769445283,-142.84682695694715,5.06886378259451,-13.846997934750346,13.704558314391083,50.264082841140514,-72.67806966522147,-1.2871239675737063,20.440160528855152,25.156697193874912,4.953284657176206,-21.23253296673441
5,9.204005574969004,-218.2445295186407,-45.30249333564638,-5.854156033486259,-58.72363412646309,-111.47250152594223,7.952818099879076,-24.22666296820342,20.67810531608346,27.092499589227703,-39.809789260609236,52.02660607759083,-4.263963003944623,10.331099929495872,17.345345164514754,27.31386303567351
6,-4.885390209485236,-36.74001003376868,-28.630822320974286,-94.34941549705228,-78.37665188965488,-127.18048437938738,7.469230048174491,-9.447971214146408,11.98353888251418,84.84092029939123,-64.37456059544243,4.110495817395047,17.09986150958225,24.244727656118794,-8.452908018687967,-22.594659065228097
7,7.891583767044682,-224.61822978248563,-44.128966416842545,20.315728321850322,-68.54772373271012,-121.130492141424,7.231924519374773,-26.908351602518106,20.81125916741696,30.772948453739552,-48.44337733676135,43.35648174871897,3.9704078678773085,20.239498175796566,52.97509275045975,20.787589765586013
8,8.104961900429618,-56.490987109790865,-12.671258209775592,12.857951912006781,-49.131532575123295,74.09402380548576,4.0705314426833,18.115981112139114,15.181426533464547,36.091884259457665,-4.6688697263841785,41.7053045691025,11.444784680878652,53.56572436366778,18.058731376952924,7.088451507370173
9,2.037296613160241,-36.7302531112375,109.62657017008976,3.963112102627531,-20.14028511846946,-43.14938792249813,-17.130944009472778,2.1121900837008405,14.63952820923619,26.64476866151364,-14.073547891964404,22.112001803733232,12.00973623377124,26.211562176348828,-4.829568588631325,112.82290232835399
11,0.03478667110553144,-39.92955275155212,-27.466302892136476,-97.30726769138441,-81.65500743218642,-133.3708662720383,3.652271822692667,-10.329193091836316,11.217556877837604,47.865248230920244,-66.0262868270776,-4.119432697339564,20.775507947359333,22.417879337198457,-39.26022428464313,-24.65192036220828
12,-16.723386044831532,15.351345655632478,-42.50971717615222,101.9668802804384,-17.660531082814884,-97.95143246182535,6.348257795642792,-21.552783782003935,16.89852570872531,28.947646946882493,-20.51898957342396,32.92963949355563,-23.022960721880306,-50.770532878750046,25.921145525238686,10.609285064291258
13,-8.738005008584459,-31.539237801928564,-36.686736448113315,-103.33908325474899,-89.51858023139677,-142.04934298183852,0.3620882731312397,-18.11669912707431,12.703878620792278,47.58068500358222,-68.18312705308588,-5.957725613202784,24.3608231311229,30.383402568388664,8.27631398602388,-19.29587952436774
