,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17
1,166.31125701914826,-153.6471389089549,84.2755470522926,54.148443018712456,130.4392809558411,-42.16775131399888,-77.15555889434525,7.118450335138969,-115.22000095608425,-130.9934565954309,9.549871577224183,78.52231923142043,110.89755763598305,12.133526082550953,46.5937527549018,62.629332249257985,100.63634427964374
2,-27.2739881104019,-135.25321489204714,93.32990867390018,53.27814858816986,127.35762173727439,-34.5843403274952,108.14015865082783,12.589745925818193,-94.66171012690025,-83.54499458933815,16.52549666455581,88.71202483332183,34.48117120944934,30.227024574124886,79.1171683606859,76.67639579102212,87.31061339540618
4,22.171294935672638,-33.77208281412997,67.78487463732317,18.41642387838503,71.32930621805566,-15.621578795862925,-14.188492684343325,12.652429537830047,-52.56948956404749,13.497886283212221,-15.532424847275646,20.497771218533128,31.641339515071994,19.76912035603558,-3.9491398600657517,210.56155816274284,71.96948505526544
5,139.38065318653463,-162.7477785321351,95.70487513948878,51.747370985671004,130.49583618047905,-49.66011900357729,-100.00765616759863,-0.12488617772914873,-123.87363476236568,-142.04435175274568,6.9459679294744525,81.90763254742559,91.25339975473715,5.04573321833887,32.55613323532655,55.752714382077045,80.96418655767397
6,-60.57769404658692,-237.56253077410693,169.6163955697992,43.329255147040186,193.55192318632433,-83.00471242889842,-84.94033311118707,11.308329380227745,-209.62819382001948,-196.4262371935702,-21.504209611278128,71.37321729999914,141.36259748680516,6.918684493556424,58.119591295877825,56.480059928590286,186.81973918752252
7,-8.298681484403732,-8.230310947349885,63.668169212579215,56.098841856634174,153.4763481668506,-34.61858939244046,-21.044879140155867,16.779091276998244,-131.18380917523044,-114.31529790407733,-0.12449314561129445,111.64694076004501,98.93244327259318,27.032064409435087,56.99823065146782,69.09542563371927,112.73334972796985
8,-4.499434169751113,-2.4716321364358156,26.345498850419652,51.7446903611604,155.0664697015239,-37.77245593736998,-52.81634774267487,15.781197035182595,-135.06800831114697,-117.67335723453249,-7.698339728440124,106.73776860497466,114.28203767343088,23.89525164148663,49.29026434558931,57.44484685015742,121.61545410540496
9,-5.940164613296939,-80.33971339119357,50.369262903727744,33.792028244586916,222.2128044421279,-24.91746091694576,-30.189354316247005,6.039774375213599,-83.08416838093598,-72.07123933386586,-16.198659372117337,54.19225632143791,38.49551426249549,-12.935441160165889,161.8693954410364,39.218965369833704,81.16561673006956
11,-60.91572924534925,-234.97576590528374,152.2112725213822,47.874120891417604,195.84689592044066,-77.6172567167869,-69.31053710918415,16.720750073954985,-202.73445120352787,-156.53913753794774,-17.242708600993108,71.91165772756594,158.6672364401161,13.815563641355363,69.89975133441885,69.08969714196328,201.40839313628445
12,-29.848299860096237,-210.1714687532892,-69.28069576664558,59.667296043911016,114.93448302180819,-39.85759036632649,-57.51542573093984,-0.0015553975813841182,-117.33911109489802,-105.9008405348507,17.933816036420488,70.0450964147013,82.65030035542027,-3.3533911052980554,79.72372361367273,99.235738226521,44.421022965246905
13,-58.1597058837153,-234.254906307863,159.42929744416043,46.33954272717567,198.45973407319002,-78.20047683404513,-70.7165535528197,14.441534974814036,-202.3176862786928,-192.01061350724964,-20.155365662881607,75.31597345296137,197.55329022954385,12.015318720690397,62.2970036116976,60.2613581071435,199.55955208084913
14,-5.075167112422201,-80.9784702979242,51.01169063002422,34.03627288179082,222.6295802398764,-25.00254697717315,-30.358798734510742,6.860510852450858,-83.97117845072144,-72.24418242641948,-18.84685395804343,54.777520858631355,39.17226858727396,-13.411294780838443,161.00452837837238,39.445335180933604,81.49922919152512
15,136.23260599042163,-162.79015188755733,95.55213541821563,51.832227576674555,133.33129188862873,-49.68378197894302,-100.90970502184422,-0.07278160465499377,-123.85570838202649,-142.15329020002108,6.75408311757834,82.33443915099404,90.51724089288588,4.39665351507974,33.59904122783873,55.72576592104842,80.6156437447904
16,19.063349148478682,-119.24623589193648,-104.14095192757053,33.31482675915889,141.35247466507855,-54.09432880488938,-66.67608967647152,6.368687160498235,-120.42289840467805,-146.13683759481762,-24.647033432492414,53.373642265997745,118.15778169877856,8.255749666099375,37.45721888545198,12.048743224092533,140.7091912769025
17,-14.816282539844583,-65.74386788986776,15.795782664677818,13.211833897122526,42.15797128418057,-22.004025492575256,-35.45482347439497,-11.221812052780187,-40.06378661699039,-96.27526537265837,4.602835421223993,31.573576990104662,60.66798033766617,-17.701792824338654,30.676181061072665,180.7589554204911,15.64333148009493
18,8.168054687635744,-99.30423402966366,46.60677844197236,33.34703907215761,99.7694875966688,-29.3503862201183,-59.39178890736744,-14.925973323060802,118.64368650952626,-83.93589512896881,-13.914179940986305,44.77203504610039,96.75952469364574,10.502005927002092,17.866978209151807,40.58345967709434,77.6902041950031
19,-8.17021453291254,-7.520055612005229,66.60093775335459,55.73970902652514,151.70625466669662,-30.642502841582417,-20.251690838654728,16.629462855994184,-129.75076337118614,-112.59778761898126,0.36098425702345194,111.28794330843276,97.2862383076955,26.818206343330072,56.680428088292814,69.39209826087205,110.75413929251742
20,-14.903413343938098,75.39562821063369,74.04111986699017,28.677725736331272,66.37071861287218,-54.25324899102979,-28.973940220827256,-10.222793662297228,-61.50827217080758,-99.9574774590687,3.6193174374919392,-8.944889821433023,37.1321011717506,-37.917134778568474,53.443219021840186,43.805837697976294,44.8215122494342
21,-58.39911434524691,-231.20994478208937,158.1917889914705,45.42861119774373,217.68403645538848,-76.23051120127734,-72.32733852547996,17.774682002499997,-201.9426762432334,-186.0175619611933,-34.19357246603395,69.91675149183122,160.06912470357614,9.67215772594183,51.542562037339465,60.043434515580714,195.2071987290283
22,-25.437592594282716,-208.42217789571094,-62.427489718026195,54.120297516366556,120.3393146003685,-45.0491099101801,-62.59350411380808,-7.338968816978807,-124.59754260219756,-111.08684210575589,13.73384220781694,71.5764917188924,36.794185989956894,-4.52266250431596,58.76797406819544,83.32297930912702,31.082479676978824
