,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17
2011,-10.956342647778877,38.08278322590253,46.477268344219084,-6.657419931444794,-3.9473062042006446,171.47104911213415,2.9592910962786094,6.232798043197626,-27.17121684685314,-22.004957034812982,-2.8441426801324448,-11.488705573490169,-21.241359392466585,-3.6533424068675022,15.119235649858853,-0.1667593755901083,-1.3911508470117357
2012,112.41977685525754,38.78411763025722,41.37367613424051,7.250039707569662,-16.418451258763916,-3.0723506596852106,1.9287857122349816,10.605962029349385,-18.4777178446994,-65.64496785730626,-89.90651860577405,-1.7278638392211585,0.8638383658645431,-9.607645537578087,5.638938183396748,26.44622458999123,10.400766712401204
2013,-122.37863128229051,233.58649613760542,97.57717777448754,-20.342749974492754,-21.394081789258674,32.5797589455404,32.28971636573046,9.200486286656737,18.643509088930557,-42.01024242168428,-10.889307172956308,-30.501797651222653,-50.668660325638086,-13.364198461829039,23.020045329091545,8.291701618470807,-16.55506225952841
2014,-91.22012776577728,80.40398227082007,-102.27717253192141,-8.227463366690506,-23.679074199822974,35.05165280472683,15.529522264777265,12.073206109262557,-34.78934928567282,-33.460570422326064,-16.474592348296202,-24.344101898512776,-26.7456046307915,1.7103119769235788,17.3850554385058,3.0612012288707424,13.249227019989757
2017,-65.89216078411485,7.806233874264471,-17.748650017032602,-6.31443449189192,-28.862780423423352,20.530488281289376,-34.92670803943704,24.34306735742071,-8.961918752441957,142.4969493321381,-3.418292969948734,-47.092485690469786,10.143745744986875,-24.291088689920148,3.3219530758220603,12.578235375233357,5.89519922409254
2018,68.43670384555217,29.58858538182376,43.63908080736638,10.740328534067565,-32.96911446856755,7.1917880394217395,-3.5147065886034117,54.649304361932295,73.81697381442329,-12.184681503963157,-8.638462854665088,-36.354514749811514,16.18751506884078,-18.387895328588503,-1.966135117964637,28.79406108067167,-26.119048529040455
2019,13.793962301217114,84.37476261026133,110.7489851428949,-28.959344897176155,-14.438172622086434,50.935193886409955,28.10304622182709,-15.305603342065048,-68.25535709037001,-26.492657721476203,13.77766561141952,-21.33232155319202,-81.28478832349224,10.675311100271015,28.818272240899184,-31.700111052341995,-22.87264502266728
2020,64.17818580252127,28.37476738395621,43.47721155372661,8.195493372311072,-32.139078366214434,39.05610486011034,-1.843851570349727,53.841633264229856,27.365561059834043,-12.881166915302236,-8.696917859579571,-36.87984798718621,12.961882955224702,-19.507722968709967,-2.3480580103749116,30.37155320862498,-27.394985276233147
2021,-97.01569679545302,87.60547126572087,96.29165489558034,-197.86450729096003,-24.913594885749806,35.578632985977144,33.36534594136132,-6.745721672361677,-37.75447239237912,-45.9267222746156,-14.013607659579858,-54.863646217926345,-49.06627718044455,9.073904550890205,28.65909237112027,-25.212799832134298,-5.303682279339255
2022,-85.54606021709144,21.431506007566515,116.12930461725529,-30.528321491367976,-24.46333677507205,36.924525633184594,18.50688620771163,-66.9163727287411,-61.643076245003165,-58.03045343690798,-23.71021185981081,-63.84221131130867,-128.5503880796502,-7.958526516103119,18.440485487964523,-13.43078113409477,-36.063772967879764
2023,-132.81581115297587,-15.849403323478004,104.71107196284137,8.563355420850803,-26.310750240876697,27.719167375533758,19.916458275611063,47.439128635801424,14.096054581038159,-18.073416999079054,-39.43921104808922,-12.495976908527801,13.442502279164337,3.216281580610815,38.824669485509204,14.020777909248833,-7.970821322353936
2024,44.95310494053392,21.081047183783376,54.311825965378794,8.999981149686702,-36.41273055831412,11.845400763578553,0.664491971748109,61.70994270013415,36.21894856646428,-6.653510493307001,-12.985672632176257,-39.99718012243594,19.390792972454914,-16.968229629349647,2.1602620421399377,31.827221980803206,-27.784381502072783
2025,-115.89891824303739,-0.19467149622005073,116.29580152230412,-20.843287314121746,-27.04492489160081,32.873776601432205,16.422967128387874,-57.97489519416714,-45.40284410179394,-56.82829446472641,-34.95226314155908,-65.78218733371432,-114.10086204374205,-9.62675982754325,20.017215889225884,-4.292400691437408,-34.04818574037858
2026,-139.36121343010137,18.775328997643854,114.56608950585182,2.3281657258784283,-28.36769266164215,33.42671126039955,16.29315555980605,45.70895167718143,5.909424787810445,-16.484368180564623,-39.935195018868676,-33.773242346080515,3.5894391213399848,8.587862690743682,31.68149124544,13.276394956555434,-6.893629287852642
