,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16
38,-106.54449992554113,2.4201985304861977,48.74241740757188,64.83560451435594,15.4821520894246,56.07829284719537,-28.58805744131105,-52.43436204869373,-61.05069034927498,259.0992965827393,-57.38318357224465,-60.961394191589314,8.190752954572314,-158.43529860965143,56.31568423517572,38.425002303566295
39,-130.96702105534064,-6.782744355412594,77.5399928506219,61.97434220804835,63.13900273153713,60.68268169198824,-31.68729327413742,-74.40034571991487,-71.89669432414648,137.3637159697233,-65.36357075285693,-62.738214676778014,-108.62684798172762,41.02866347200159,64.142948352002,38.5035366151
40,-215.82874176346593,-37.04896362491171,107.5021991486572,90.89390975476839,36.40964471925372,110.52227536945274,-91.97979895695333,-116.91065782131648,-138.29280574546956,201.87703792570647,-133.04343255892246,-130.0138218737299,-190.82773575446265,-293.0512961331454,85.75041924860372,71.01531290616849
41,-106.54449992554113,2.4201985304861977,48.74241740757188,64.83560451435594,15.4821520894246,56.07829284719537,-28.58805744131105,-52.43436204869373,-61.05069034927498,259.0992965827393,-57.38318357224465,-60.961394191589314,8.190752954572314,-158.43529860965143,56.31568423517572,38.425002303566295
42,-116.38540554529233,-5.33617178993882,49.24322264501045,47.13889218638393,215.3985756576515,50.38589685224736,-22.59341398511962,-64.08899920958271,-59.20732760868066,87.39539736906484,-54.321214857256805,-47.61643528659283,-99.91999849266502,-60.49099992737919,12.966845477541842,22.659820851713413
43,-242.8322327538595,-37.00707614350848,100.7576178647594,87.69929944693526,31.677721384865553,105.7617091453834,-93.88790381346966,-121.21150492944899,-149.11863206452728,189.91326241917872,-133.7559687763841,-131.74983206547847,-200.34694444782534,-289.0754228217033,83.86474046999753,72.98525379295364
44,-122.90227936828882,-2.289770816709132,39.47039641657983,45.657001131672416,12.466668873005785,40.51279093843002,-18.31034713422793,-41.32786075598067,154.38719597460175,76.60186442340648,-46.906618945625006,-51.94759539252966,-82.60504606907149,-88.39175199162064,41.947014799194825,16.15827066981482
45,-157.74264044488376,167.17856243767733,85.08169517047597,85.90076061477598,17.843136566575243,86.76173845117468,-26.17931290844195,-93.64070765467062,-91.53190018775551,151.16173030009318,-90.04992921361143,-84.49980301559839,-121.7327307946997,-160.15345278023898,61.847623277826976,54.86339571281999
46,-175.9358878720722,134.07839769960333,93.99826399926499,90.71188399103534,21.21057066461009,93.79766656811958,-20.914177885212553,-106.75713847344954,-101.27137298691035,172.59320602494455,-98.24336117845888,-89.09715832028459,-140.25868051430677,-131.78038081885748,65.32953881720711,61.721376442801656
47,-244.35402830953672,-37.17983034010986,100.4829537089819,87.9177008029686,31.265699694952655,105.41230576126979,-93.11149067781247,-117.60392218861934,-149.54458029160526,189.15312631273076,-133.70608568189797,-131.71817116114957,-200.7499807868752,-288.0195662547514,84.05394323579618,72.84380536725827
48,-113.79706248204486,-38.45474681251417,47.46849160556102,54.38324138783523,40.915192231340335,46.30828991450827,135.9874433059653,-50.692465457573434,-67.63063216686368,112.49165764401158,-50.01333954647694,-73.3589126423344,-104.89521717265914,-153.82454293497187,32.44929998444371,13.935773314777865
49,-99.90898246436737,2.0607178794565666,39.037848333668194,58.689563294216995,-4.207877928026397,46.94856385717956,-22.934747203303022,-46.29770095075363,-57.412133601369625,242.72330411193508,-51.083079024209916,-53.486549785870565,46.122941687724605,-150.9737344367121,24.06705517071655,29.829982059133417
50,-214.9940646551216,-36.77572580469552,108.70907043635593,91.96674734542212,38.72500066861409,111.30348305363306,-91.5925717977124,-116.08911427410766,-137.77550195412007,203.06184208533332,-132.9087157236685,-130.00156838008283,-189.21897297720446,-292.8362804029213,88.77262229141243,71.50796679263279
52,-84.85858328172753,-0.03125816606211357,44.760587390349755,58.028032234942685,-0.6612399237543276,53.71957214144086,-30.222915023957732,-55.764553898066076,-53.940759243164365,257.05283969165316,-57.620747942893686,-59.119355651026254,5.439846081609526,-165.86222619611834,30.69365141173543,31.514087596755072
53,-231.0466973202381,-38.776505590925495,104.75555759088232,93.07792331510159,32.2894278201247,107.02824152831649,-84.21566760038148,-80.83483041301979,-142.55228801624935,194.27567686122669,-132.5446016140612,-129.69721283044106,-194.85809914496107,-282.49273046362634,87.64244690659017,69.60082864921488
54,-126.43055046010372,14.644760189819388,150.0060664337459,67.57203447999841,37.10146466837534,52.80650703553372,-10.671124060617093,-63.08746418386832,-52.98843087332687,141.32887384687,1.3198671022487827,8.788863969622462,-107.13377242359319,-177.56983685289467,58.165197556417255,23.402144968118108
