,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16
29,-17.97550520303722,-49.44681133508355,-187.00500607179396,-20.84028534045525,98.57015517785314,-12.136508117205347,-39.797404894554134,-26.57524707399293,-22.083798900613463,-2.7583067276277644,15.814743367457709,-1.7927923746309378,60.36111558097178,-34.69513818978695,30.49832022121388,64.25826151618217
30,-31.693883996939498,-163.78985836327223,-0.963204655794153,18.149281138869767,57.76740777957394,-17.46330598991855,-33.48594069195571,-11.65925255081757,10.333534317162393,-86.44106554453471,-12.125205823319131,40.87405454712897,50.75895363180528,-59.91857118034996,-33.88820060739079,12.712470796780147
31,133.69628416793955,-13.513814209746402,20.78815721593757,17.80373948586109,45.816096120506266,-14.089112209136017,-18.061209792148166,-7.692743341808182,-50.35922649060479,-19.53657152694877,29.074359443062963,-17.212518692676124,68.71380314684433,-22.024589711070437,16.293372158733337,32.65899586393904
32,-17.684098656233633,-50.59284039310373,-164.12016308377656,-11.337330734542839,96.98333684794636,-10.15256943562107,-39.43611613528985,-30.883705236912636,-20.510268308288946,34.46737658930574,11.272962670668859,-3.7106310644628144,71.06743842633256,-30.29198339750485,33.970176468290155,41.05601968473447
33,-10.501982527029519,-32.04175574158085,44.36611445409729,185.1542441486726,74.18244320255342,-5.622876369000773,-23.692648702256392,-29.334662210733658,-5.550064635024957,1.1995581590757496,17.017723947556792,-15.958937703790944,57.24829021037877,-35.4434805170396,13.82905816220048,87.81074908556974
34,-2.98692303410353,-17.8310913543304,18.01885791475722,55.983789585887266,50.403482961685505,-7.921648487969693,-5.588524254338408,148.70060961290073,-7.09810595025605,17.340117015328865,7.238302774041836,0.351497463428223,21.90778717697171,-58.09469881443883,7.174491385766125,43.56822371600769
35,-20.960593427052522,99.77281965022102,15.118730781242016,35.43346572354435,75.11762236435044,-20.218718912466922,-44.63903325774577,-24.8186197185834,-39.53845060609953,-62.07329429403222,8.617726576050035,58.345818331678515,31.351494703797037,-36.17605509698177,8.55564711779187,30.652421935323282
36,-10.234433369362295,-5.771861960694913,16.65065315951823,-8.691786829578623,61.906953335423324,-6.494690377924464,151.05653004452063,-9.852509651759693,-12.188111680401839,-15.776084865108066,-8.915691720384787,-25.732469794490164,31.891482318538234,-68.54612239437289,2.7821114245465783,57.98734720847889
37,-30.774019889307674,-42.63455781951345,21.537172016721062,26.467960872290885,39.15877958186874,-12.8060254650078,-35.633908892432494,-34.48158756220725,-2.6432809011182306,143.68004389972413,-36.069007273008985,-48.963602477424516,89.80223145497057,-17.655338590264943,53.76758638570398,30.267389978609685
38,-13.433758426564948,-46.0788482013234,-164.54219171490422,-20.574090750206167,100.77862931794616,-9.149808838908438,-36.40014371806082,-26.281982498079405,-22.060888827228837,2.786479830560264,20.001471477427923,9.358517109207105,60.10326366352425,-28.453897236238937,25.883682733301914,90.19079215692553
39,-11.524620051933598,-41.03713213820798,-164.84271754827276,-22.655852616645802,99.95791424818073,-9.45724930046921,-35.13627918195395,-23.032497345542204,-22.75011813254713,37.28843847019897,22.99913027975647,9.834324780672254,47.88795858621251,-32.26548544082272,12.681700004366947,46.26364364661743
40,-29.686422519914586,-9.741518382155713,56.39418359335808,-72.99789507912084,39.60149729187589,-5.055537399947773,-16.792567073619658,-17.490765952270433,3.5097971141397633,-4.232405536500077,-10.792771887410863,-62.36092100943839,51.501396933132,-39.21929709202009,0.953547905850896,116.01988018429233
41,-13.32613206086034,-48.546248572193726,-162.4859731453115,-20.42860393657301,100.95130388545961,-9.050313696405034,-36.36552832356884,-26.313067906390692,-22.340696193594507,2.330560632012664,19.721371691541975,10.695599265775892,60.506635562201176,-28.730554252178955,24.551498129341535,87.7100816232771
42,-10.345954121537032,-37.51199629829298,31.216831148066568,159.51621432913308,63.074884197387554,-3.4556669473656747,-16.946611006483355,-39.11761561196097,2.6297434575634333,7.310283591196234,23.990713848583756,-14.290042016781626,53.98553698428996,-22.191627422454175,1.287160864620014,77.3363385599932
43,-24.97289847558281,-158.926954025498,11.698702481871745,-1.4749125341199427,57.510243037960365,-16.727039616666627,-29.995253085485682,-14.793585072597585,-23.72478813812096,-78.67729821270179,-22.067022823651946,29.496767649803726,52.694799222616716,-61.084814554736255,-35.89703927384164,27.93052608365096
44,-4.4587134046432695,-15.532227666560175,7.647384225851786,6.222272002050609,60.547796677197134,-7.369281858545611,186.91195968528257,-9.361097649016674,-13.269372368815404,-15.11447202336297,-5.352931726042185,-12.109230472723661,26.589581441924132,-51.6311615679033,6.500718962849437,40.76477462377971
45,164.42462056017843,-36.159527233589564,14.074989894146848,-1.0193867662446316,75.4620953979374,-11.938223780683364,-26.21949492315228,-13.52009012345645,-7.886339795378943,-8.762925006864206,3.87127343107009,4.786054984333201,42.54647727580371,-31.82363228091109,21.427394547842,61.293906070944836
46,136.54257939399463,-42.194913084329166,-23.689442775924114,-8.762922625453914,87.85867066636482,-11.614943897841478,-29.889290374965697,-16.99671560262322,-2.959888147333723,-3.553201424882651,3.0093582906890584,9.32084582442985,43.54331531981241,-34.46485865079258,23.91569029955358,61.71398030725204
47,-44.10246127111218,-116.2772822136681,90.22992713137907,-54.433361906624945,113.5690614015046,-16.469588254969462,-68.77637463029622,-44.144414759474934,-59.63698590954788,-6.282794621383992,39.29062991483644,15.110570735561815,56.90354758902075,-60.364487508285755,55.174423289934126,87.19050969988979
48,-61.659880714207304,-30.30779126014232,-7.89850151597428,64.1977711434605,47.83651153561437,-8.590675315828676,-16.092834288072392,-4.968747760665241,178.1172071688359,-44.06731920588399,38.10790744445104,-10.64496676590491,49.84128396424809,-46.778381443809984,6.008215503213723,49.704546402827035
49,-4.336999698380664,-26.028782469590166,-11.88389501019109,6.3553831170864585,68.75024118189555,-7.162089585221308,-22.074379893516454,-16.02766490490342,-13.900193941307068,-7.22516335412817,14.766079824227354,27.42690150499276,36.27566153138109,-9.985498088455612,14.075132181545133,253.18982222617586
50,-7.930097807170364,-16.111653726701146,23.078318208936285,4.923303742331103,47.610074217615825,-8.426792327966684,-6.445673046747685,150.42473681280967,-7.194609976814735,15.398645933416866,2.2105155718372482,-8.58143294705685,22.700076220671928,-57.86200944412383,6.637946668076791,52.51013119885305
52,-42.636417452998955,-164.72966853813196,85.36081514948147,-34.042642290818186,112.9015533043293,-17.960332601940575,-67.01163281934076,-40.95803949869889,-62.309820556154925,-18.9602035676807,34.53574192240977,23.23162419692827,51.91532870914089,-57.48537544972588,45.809801974320834,81.76746222219026
53,-44.379853610882655,-142.13391110919355,88.1072836925737,-27.987678030075077,110.46772538691768,-17.579598978008836,-67.68289500980275,-44.56468289448697,-58.607248885719144,25.238435821813724,28.031735394862622,7.994813924361371,59.93116307501741,-47.536942295085076,65.63584753017336,83.01689193550149
54,-27.058525784252744,-14.277086201411514,-5.405335674912055,-8.670150734769422,100.97909384856275,-18.052664992857128,-20.90155826721943,-7.023606396633013,-9.450595091678657,-1.0406274777811961,14.658620123668266,13.108920480966066,188.1800000903781,-27.381607580292567,18.781129817487354,-1.2243512545650719
55,-16.73563678881621,-71.66350294245183,-166.42098592240305,-19.180387820306247,100.9744928624239,-11.282992332789204,-39.54006635169951,-26.657462795125497,-25.56050175038181,-11.389955192252309,13.77347108402045,13.4566056427452,63.178945955728615,-37.74142626219214,16.25663905410269,39.83224296375221
56,-0.11604469835846001,-8.702880306939004,10.172175604298673,1.2726704893263878,38.554585987346606,166.3100884662204,-22.954112315700563,-7.4267645195824485,2.2473244878852263,-4.104423603976416,6.469723178027955,-7.297427591301905,18.442256562650066,-4.499147885548911,40.67396264966879,24.253157825434254
58,-16.42039667025323,-4.11752918348964,47.254013135272174,64.22966682625609,103.8036786123427,-16.181414399042712,-51.636240853139,5.423736675947702,-37.86510857633375,-39.618335693612295,-7.883822454295095,1.9429536605896345,54.36956507843833,99.9230231058551,47.217459521862416,85.00974436891472
59,-20.960593427052522,99.77281965022102,15.118730781242016,35.43346572354435,75.11762236435044,-20.218718912466922,-44.63903325774577,-24.8186197185834,-39.53845060609953,-62.07329429403222,8.617726576050035,58.345818331678515,31.351494703797037,-36.17605509698177,8.55564711779187,30.652421935323282
60,-12.468618379162983,-46.599799298501466,-157.46450017843978,-11.781091315063119,109.48566688582555,-10.4649472567299,-42.18642694173051,-22.239696398896207,-26.090843117980786,-0.3594801499598859,15.777986124748013,2.098819694469387,65.11578955992987,-7.047132542132543,32.98101919149477,55.51864857560979
61,-14.737803227104738,-24.22583830753232,52.45279736657504,91.11027288750508,102.72656254813354,-13.330178190236024,-47.79503970783854,3.5532358185842727,-31.171438382242023,-27.42028568762805,-5.380949257667901,-11.547243618578815,59.94846208332961,90.15670117216277,47.271074526039115,94.35990201731775
62,-10.501982527029519,-32.04175574158085,44.36611445409729,185.1542441486726,74.18244320255342,-5.622876369000773,-23.692648702256392,-29.334662210733658,-5.550064635024957,1.1995581590757496,17.017723947556792,-15.958937703790944,57.24829021037877,-35.4434805170396,13.82905816220048,87.81074908556974
63,-14.659582002934952,-26.574084651030063,52.187677862253935,88.79822171272957,102.10627274675974,-13.01074500301778,-47.29476292141234,3.1814495768523723,-30.267586819794477,-26.322821471552018,-4.98000615220339,-12.618670980441559,60.1991936910486,94.03506433328731,46.77533311395571,94.3857682401516
64,-18.056444242002733,-28.690650196839243,47.03566860063318,62.179372988082264,97.02775851798144,-14.767057992863867,-50.74808683248713,3.13735305614433,-31.078816715217062,1.1062290978730822,-15.481078208517513,-16.84281085629304,66.52845119856185,102.72020223590535,56.41581079693654,81.19887652837264
65,-14.758245766108764,-49.31265859022169,-187.0078222300353,-21.73001695786624,99.36579257343682,-12.10274217386684,-39.63010946956656,-26.19289961194323,-21.989137179381363,-5.744056992734844,16.468470272160328,-0.8879910252680955,59.430755503093295,-35.03370864435901,29.82508876814159,65.2153996335194
66,-43.01620118914473,-117.32665483078645,87.24452560744714,-27.237741748156605,116.64566687149055,-19.176097426612937,-68.02851442887744,-42.586724437055565,-65.0052229939637,-14.86338380551255,36.06888009324246,27.234861965640686,50.148394913990835,-52.829634146924526,55.8410407346216,84.94832357427758
67,30.677556440824993,-27.371005303431144,54.36935710404163,-24.91895786339537,91.53180982542428,-19.26518231517066,-41.65321758577241,-32.54368311643887,144.77358536143024,19.302323440982917,-36.92326146060918,9.504463143400592,11.965592610522915,5.310849515700065,29.704932409343076,47.122349989693376
68,-27.353603025385972,-42.69442370755791,-135.64684014903267,1.9925003971706607,58.48663463617865,-22.381171629639923,-38.67461475825898,-15.053167266277544,-14.247093381193139,-50.799862326969716,-2.9150019264464073,-24.55356716883734,34.25557457424267,-43.80542132266972,36.19232900775241,135.88894015416304
69,-29.686422519914586,-9.741518382155713,56.39418359335808,-72.99789507912084,39.60149729187589,-5.055537399947773,-16.792567073619658,-17.490765952270433,3.5097971141397633,-4.232405536500077,-10.792771887410863,-62.36092100943839,51.501396933132,-39.21929709202009,0.953547905850896,116.01988018429233
70,-27.32886107119178,-183.77054622597254,17.205409650518465,5.417419510708348,70.29799591964716,-19.05247719281271,-42.18738163598951,-18.98989076307175,-35.89984454749254,-78.13416717756566,-12.526213990220828,45.6065610510529,53.9941100836303,-61.93928677745353,-24.975429939388754,19.815823949942427
71,-24.28725767262024,78.88921683389354,-14.546482859195372,-85.2886941791668,68.66474559018972,-8.34859928442029,-46.39765530916367,-31.897107801543072,-15.130375799612734,-13.898653720392824,26.73659271174495,5.400150231107018,74.7199898460561,-63.89178110218963,9.177000323690303,30.91444284910587
72,-35.85301830948921,-130.85775953323468,85.8908419106743,-31.567448756990075,108.80639434701463,-13.423888107132514,-66.8445227131334,-40.25231522734468,-58.32226646706923,-6.054166010711139,70.06430398973446,8.579237616135968,47.1739009704055,-43.923978902369875,43.67291892940844,88.20851808569094
73,-16.403711332987392,-33.46081616474427,12.397427447358526,12.279811742893209,211.50235407602435,16.335790797664075,-20.083746615636457,-7.82340199758306,46.18296302202766,-27.929446954442422,18.330498380216635,-0.44620596478600666,85.73758911274496,-30.77865550881949,13.750576534631444,68.55202213254624
74,-44.887234419939354,-138.46069985433817,83.57182384909136,-38.732803433920374,115.86317049048166,-19.635816216934373,-64.53957569264327,-39.80926921978515,-60.18782167088509,-4.11250095052126,37.120977220300084,18.90311365007755,77.87299661970467,-52.85247661945724,56.743541087080246,77.53567443469996
75,-14.513356946921327,-14.483464237020007,12.001838838115248,-3.489822099298708,242.96875538367178,-26.74833523992885,-16.208554289601512,-12.413688507583144,-31.27577766967349,4.47983150055203,2.298146788835896,-15.396070985930361,-10.30700083937896,-9.88072815527577,12.60684290216878,32.433135082387615
76,-6.277889755669425,-20.143054835990792,12.664681580324514,31.71604014276915,44.61136574926769,-9.4852789322849,-8.439288390273642,147.83431564145974,-7.268801501998207,45.484663680921585,-2.702802452141666,-3.9829347645535513,28.169540387661186,-52.54956545405086,15.978918659650995,30.217603180935
77,-7.25057838572322,-31.15131635842125,13.069709034585713,1.5993832909325294,245.31887771303968,11.88313106548603,-20.270821815034765,-9.975615345600142,3.5284274835535965,-17.24857314405927,11.603872470603928,-0.8494619936708734,72.98452297507156,-24.2877950993198,15.02376184559946,64.90880243342401
78,-16.42294223832893,-4.2596360707548895,43.976379831874816,65.08176200042881,104.95793139310071,-16.284126096092173,-52.07736762772307,5.710119342005432,-38.435489350933366,-39.439163377943835,-8.01705871259222,1.9388492083609736,54.85343574828872,96.02496807780325,48.047095440252335,85.2641174963397
79,-16.32104335905887,-50.98841889318272,45.249853107372154,58.54221610923283,100.62573863384807,-15.342840409942236,-50.7455134104182,7.7137514344877225,-35.566022116126895,-43.575819181658915,-9.647599986356322,-1.8804433338362037,58.91235238305114,91.44461458511327,37.87734442147273,81.02491180264494
80,-41.02505763247333,-136.26918842363716,87.84629668988639,-37.686392386354015,109.63666958750491,-22.05006206611283,-61.499018416988264,-40.376507255295415,-58.72047917173882,-3.7181185678943236,63.62939354115477,16.974410327953667,48.81318790630584,-49.21220537439526,68.9367851145119,84.9511159844933
81,4.787639963938924,-33.588019834046484,25.11707860649958,-2.221183252253905,213.98111627194095,13.286267060198078,-25.32023795529113,-13.904105378321278,39.19564035945908,-14.758639370232446,3.1547353075729863,3.6155085447456123,76.93146082782621,-21.32015277648188,18.273022221438342,68.06241241177017
82,-40.130446336634435,-137.34000259789082,90.66097722631544,-36.44822578595524,113.5439068171294,-16.072973198136452,-63.75061742993411,-40.942278433957675,-59.24313411693393,-4.7163893997382464,37.21998404310371,20.19854128963439,49.49370607596308,-48.85907869095546,56.12332663245386,131.74723730275963
83,-25.578356990379756,101.81591288121939,22.643917508662657,-70.12302395924615,64.7347842882124,-10.763212823094724,-47.983166584156486,-31.04675288090977,-19.784593377366704,-26.656115615595695,24.272662772860436,16.383266972526265,67.63376214725,-68.00061672976476,7.284283592070836,29.202365342492026
84,-10.198182692924146,-33.923113261201586,44.35905853966085,184.55535556561605,73.66896675996404,-5.392809068765266,-23.013562135513936,-25.845705368840385,-4.951764511051206,2.696540432652551,17.00591549226797,-17.039915591884167,57.12493452717471,-35.90832402509782,13.80312751233421,87.87422010575258
85,-19.13765133760029,78.28837787025384,19.94000868918986,61.71781523443435,82.26045124267627,-21.953355746873306,-45.705272160626954,-18.63625168793558,-43.37289896003787,-65.3390844771136,1.282302013708833,52.364656643025185,26.95575800565978,-5.746084565993597,15.697563934906798,40.44823731493999
86,-25.052049508500957,104.09073787411837,21.841698267820473,-68.27132679124514,64.48926799480277,-10.710862979254756,-47.65784419597803,-30.07331706224604,-19.24971740856614,-27.148427927875257,23.388995934685113,15.881025621910986,67.7737026207282,-65.02201692906797,7.125634441013873,29.187514334101117
87,-27.708102132370712,85.62844502710621,31.032604048139113,-92.91156058032682,59.75293709174051,-7.992987579386841,-43.84819266848219,-29.618041142768693,-11.213823709784984,-16.28669710000656,20.38135819639691,-8.115770780220567,74.53556075051691,-67.69868653062396,5.988314164360867,47.49059467979245
88,-26.74466060825673,-183.46385310958794,17.263685674305176,5.538273768053573,69.2960982197807,-18.57561049662912,-41.88950803516046,-18.91420372073396,-35.66300729461192,-78.51433791908384,-12.878925330070535,45.40618838922667,50.60742211519719,-61.725232239579356,-20.598892805754698,20.318658006334985
89,-43.210578781917846,-165.27833213494787,85.59756799285577,-34.56965680117857,113.19199232048562,-18.834858697072526,-66.53342511927005,-40.92561945292672,-62.38490635645861,-18.733537573852875,33.90535002316943,24.076894569483542,51.80223688922205,-57.83209363980292,48.44303153497255,81.48615547025574
90,-19.13765133760029,78.28837787025384,19.94000868918986,61.71781523443435,82.26045124267627,-21.953355746873306,-45.705272160626954,-18.63625168793558,-43.37289896003787,-65.3390844771136,1.282302013708833,52.364656643025185,26.95575800565978,-5.746084565993597,15.697563934906798,40.44823731493999
91,-32.77357541802742,-60.4306346213124,-84.3008591768292,-3.12634320072073,61.24475066637492,-23.697689129642395,-43.91130882744926,-17.679636334010933,-21.613422444176653,-55.48883465759627,1.0077077860118873,-22.755639830023455,31.47511584558141,-48.42979888379241,41.32468598313715,146.45976365828105
92,-15.446145078891572,-41.96023948971104,6.23923551307641,-54.034738565999305,51.35953199513405,-5.444463943351947,-20.26436387983806,-36.540975790644566,1.9044857641237496,-10.785123704210672,22.065161139257633,2.9703483808500564,41.122063184354445,187.39036544083766,-9.603320280426516,41.81423665363779
93,-40.59369032866451,-134.96739513340881,87.49264366275692,-37.56825591505168,114.1086371296574,-16.145051935862664,-29.82911248408904,-40.071714713108456,-59.807999937276556,-6.057861109196608,33.37730289149581,11.318056910313334,48.50482533424198,-60.02373294804089,54.69155029563233,89.51012644771053
94,-29.94905604660643,61.04394016230189,37.04278316386526,-88.30051598610005,71.36555941232366,-9.843114331023122,-52.04581076271495,-34.38042898952488,-22.72192723893213,-15.612633787946875,29.498633743316493,6.390928480095382,72.90468812168821,-72.11480391143189,15.724933838665851,41.07831334633581
95,-16.52167151596593,-33.03585866069315,11.867460231085001,8.728973721082657,214.43534705585364,15.801464880449673,-20.035906727382294,-7.4041793268844955,45.500384553112625,-27.896898419754937,17.979526302892626,-0.39010736294432796,84.30277257876737,-29.774694859768076,13.867996377217793,67.5322522616732
96,-10.610690215563057,-38.90002404151745,1.9614164683475817,169.2920926876456,73.40585701614717,-4.558069767411178,-21.32821336210104,-36.39702373768985,-2.7289058901689383,11.89782669528482,21.630918843022894,-15.134131176665093,59.305530017236855,-60.87276792304036,10.169460669720072,79.21874369992993
97,166.15706273072877,-18.686775112769244,23.63885586442062,14.033236301526463,47.08716289423806,-11.757153638419977,-19.17519872447005,-9.198645657451365,-47.55757387882995,-21.269601494639716,26.421896768762302,-17.64966873792847,40.97100606282349,-18.702915520200186,16.35405765351509,45.28882294596548
98,-25.578356990379756,101.81591288121939,22.643917508662657,-70.12302395924615,64.7347842882124,-10.763212823094724,-47.983166584156486,-31.04675288090977,-19.784593377366704,-26.656115615595695,24.272662772860436,16.383266972526265,67.63376214725,-68.00061672976476,7.284283592070836,29.202365342492026
99,-29.827071533074204,-50.126386673292124,-11.139833995658721,41.367425339103896,38.37454727962893,-15.982136190506818,-38.28111562572489,-33.33678501611345,-5.254927114070673,132.57991260663965,-35.277788757667665,-40.37391683016355,83.69487934218657,-20.528473067365272,58.01957627576104,31.163337367144397
100,-29.686422519914586,-9.741518382155713,56.39418359335808,-72.99789507912084,39.60149729187589,-5.055537399947773,-16.792567073619658,-17.490765952270433,3.5097971141397633,-4.232405536500077,-10.792771887410863,-62.36092100943839,51.501396933132,-39.21929709202009,0.953547905850896,116.01988018429233
101,-45.39985866300291,-136.02308294285612,97.51653400753136,-50.577617980982915,112.5073145782167,-16.276079984319765,-64.7613975029588,-41.823023355206246,-57.35764704805469,-4.624398141802963,32.621353410796836,2.7837820391124732,54.53413508468258,-53.01079102669132,55.30017597844622,105.13084012173492
102,-41.21678207821978,-140.42440005381653,92.54192495522044,-1.679614896363308,114.32478520917866,-15.80623474161648,-63.97234371469591,-45.347193476582675,-57.236607636158396,1.2677864054987016,38.04266707567595,11.68624746049739,54.16732702143171,-58.493570949671366,56.12336720639463,94.72136565280887
103,-14.737803227104738,-24.22583830753232,52.45279736657504,91.11027288750508,102.72656254813354,-13.330178190236024,-47.79503970783854,3.5532358185842727,-31.171438382242023,-27.42028568762805,-5.380949257667901,-11.547243618578815,59.94846208332961,90.15670117216277,47.271074526039115,94.35990201731775
104,-8.875092649599292,-62.66850441388252,16.450421163842694,4.816728226994624,214.98726482499436,14.512034350281104,-24.42523141387564,-10.499988343582382,4.503372086167403,-34.84305717428757,7.749786022177129,10.308389407899638,86.1323406200551,-34.088201697956166,6.348883460794404,62.46937796506643
