,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16
69,-697.7036551685503,-67.48898915381861,71.65709266116235,-483.6771078150597,468.13048568902894,171.79274749438295,-24.5276193342545,137.0569627551905,-86.5548923289884,-113.43921594174697,332.39353108485136,72.3444968425359,-204.61503951188303,23.360150952940614,-95.54309111280152,-112.81759045834669
70,-870.1466321500725,-39.852827800854,67.66784410399944,-451.73535503341685,667.0595996599794,208.27643572589756,-66.5083725410541,337.09738074307694,-80.63255303553396,-120.23784974012165,405.74723681789186,165.55010779533745,-277.4424617347885,5.076469434932629,-139.03615332059928,-111.26158680004514
71,-914.515403189634,-235.25305623524224,103.08434770805877,-502.4667533372864,598.884391424941,207.48317529621053,-89.91866643556821,206.3002224584171,-107.09062598203097,-170.47706955002843,423.3094729656651,187.27310224234893,-294.59260208960694,-3.547381585883763,-85.11592146734587,-99.09918100513762
72,-1021.7845622105197,-10.763505419552988,89.50026043273621,-544.4321815724936,742.3778082461916,223.7000462856881,-101.814640180276,250.34601633493628,-105.29579920291012,-181.59027019831672,457.45462620419727,214.06105023128185,-330.3637480939019,-31.56174872529553,-141.03875001601463,-136.9680866495037
73,-554.070613657327,-46.92683137420289,58.62563498951587,-255.98365196165955,348.63250225770395,110.19436146973484,-43.973702311537934,126.95499243703102,-54.53995808392181,-100.06291266006347,246.49981331197262,87.64638117128086,-168.6982810062197,207.08012184783476,-44.31038648265966,-76.93614588818662
74,-1011.2078489570024,-10.512660928559516,90.69474334524226,-541.165586770586,735.3325789459307,220.89221308069068,-100.99858915171397,249.36035526324747,-104.37982863806118,-180.25123070720568,452.7073295653324,214.2217733362709,-326.3761335032434,-31.845341069067583,-138.7125336773616,-135.41747472299986
75,-287.0521180834513,-28.650172153531,190.0542236997149,-138.81649237369786,172.78850250111762,71.67515907787036,-24.431191124711468,60.816926209436005,-60.736024058483615,-62.30067114209358,119.65547508602123,44.67677627341121,-86.07872943020584,-5.114655433098792,-36.03005243841626,-40.988621373874885
76,-923.4321171480516,-53.71112754298411,93.27801594856085,-363.34368540444746,585.894230101078,227.29515828674025,-63.01246293593772,193.93411088234993,-107.07654080471751,-162.96547546542195,453.26803841371844,31.701214685132808,-318.95252441389783,15.480359569360038,-119.86731269895654,-169.50091233700348
77,-372.4148832435017,-30.06754548041903,200.16116511297935,-201.10774013683584,283.07101199530734,81.93740475963926,-25.236959763563117,37.59444283981897,-12.914992281152147,-35.856223021945524,160.2200586284861,48.028461381546926,-118.19171600754267,10.216265116497226,-68.63547539913318,-29.081608360857086
78,-698.677286881673,-67.90538094294752,71.120395551798,-310.04619132207716,374.9238175416672,168.651459089759,-34.90860632740525,166.43062959676584,-74.78644027948495,-128.70718205634557,330.36492832206835,145.72366375338004,-105.66048177704283,13.249348318011783,-112.7087418818022,-62.67621599465483
79,-878.6883218171582,-49.93528472035149,69.92294694802258,-426.45040089239666,653.28176720197,216.38740335126292,-59.73897163752367,337.6864508066566,-82.02970058410159,-118.57193631633669,416.965030951915,142.9986241603194,-280.63442211406056,15.796254481971431,-140.66300917767734,-120.39040442277572
80,-908.2115921812472,-2.1061514202372082,80.25375933675359,-474.8454246982096,657.3357895386249,186.3040551518731,-96.83200312479102,179.28317274681538,-109.74292074301759,-178.4714944418166,396.5122501660342,210.79437181068948,-295.08623577976596,-33.382313960501115,-101.04828728276019,-132.37112045310175
81,-611.8141287518052,-46.410348435277776,76.23628463344463,-355.7350224807017,422.1470794111852,153.8560311413229,-45.571094057032674,140.19376124987292,-78.99457758215745,-108.07163847553461,306.1632168972926,116.05553245283828,-193.072750401227,202.18169476809277,-103.44322224469137,-79.56948233407304
82,-903.1492752465908,3.2190056564379,82.9325623164066,-492.15926660304575,653.0577734762184,197.5232698596753,-94.70415247261158,195.44004946895643,-99.1860583519403,-171.1023593953632,439.2359722320973,196.67437952099104,-292.0493762901205,-35.931626178036986,-117.88989908835892,-122.66131060572751
83,-748.3384966657602,-43.60392415390293,66.7439484072232,-493.4148040786817,369.4553989272306,150.3764416797734,-94.03149937071056,173.05381535121919,-97.58969295211531,-154.49098551633713,340.79190703174663,142.36606267395774,-272.63568458793,13.860230335412252,-52.54199280799934,-119.79936298299486
84,-931.8813513941176,-55.493881218908584,93.99019593681663,-366.2122763906455,589.8999006748779,229.3884256530972,-63.218703839155395,195.98097348146612,-107.57609594569229,-164.2838371214443,453.5164449543531,33.32928203197661,-319.27746190353633,15.890724564410336,-121.62542232222081,-169.79430906162779
85,-590.9780861324009,-41.83288871057968,58.02817745391256,-282.49339767679214,233.0303628842792,135.2451959109964,-36.5735080784569,146.10470042619906,-63.70440122992316,-94.54158143054974,270.6036453621939,123.62238573503606,-177.98593528856136,9.474196713652953,-89.90244903479933,-96.880268257556
86,-648.0189658854532,-38.99279806400463,63.21026215136084,-297.19427803752774,274.00276616709385,149.89937548279426,-43.80157024303168,155.37919115196118,-70.66911754546042,-102.83163774507865,300.5544838129692,113.1799783900666,-226.10939053861506,10.208956516615656,-93.28495418463706,-121.14439359465494
87,-796.0442286271774,-51.45418289130946,72.18091276895036,-545.949344257466,431.6466167378452,164.12128810914047,-92.82389844802962,177.3794746743858,-105.02232437091605,-163.19024984831438,365.6853856186802,137.39686796026643,-281.47797275162503,17.196248635996007,-57.91446714715469,-125.12327021583327
88,-872.9994210719673,-40.376235160658254,67.21104627259774,-451.31440006205617,666.8636021844092,208.1247588681057,-66.5604888110935,337.1336608249562,-80.28681117586098,-119.84732251793434,408.6526600076597,166.07757885203475,-277.1879227096684,6.00344444296481,-139.21904209808224,-110.95958834130661
89,-1008.0653485066704,-9.827402359471384,87.9661251910714,-538.2537256406573,734.4071873122183,219.28092836024257,-101.1976297728871,245.79085341031603,-105.12744757311346,-180.19661911079467,449.50559668615347,214.96069833706096,-325.6078318865226,-31.7727163528536,-137.1701107385145,-135.22052227373604
90,-582.5522555044362,-40.713162856497085,57.14075474442909,-275.7194349933807,227.54699586720503,132.86165781814626,-36.57750907137815,144.50590942949444,-62.966310378651585,-93.44437939755429,266.5490574377189,122.91716130666579,-175.99898204542924,9.332727164550555,-88.36415234825836,-90.73521628317856
