emotion,n_1,n_0,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Excitement,282,1803,0.7208353824114577,1.1303566041636095,0.4898657280261478,-0.0058150582576771215,0.4381882597095901,0.10986863430537723,0.3761122515108479,0.5837897553345627,0.29034675293650214,0.22657973835943535,-0.2943489865263661,-0.15068470619704652,0.8950898941286303,0.6292293854725078
Fear,358,1727,-1.7621563195969951,1.717636200026961,1.5207970885778346,-0.833752312298973,-0.30512405383469565,-1.6237914875723136,-1.7749654084624646,0.5578882059178562,-0.7141383694557261,-0.012038672093758621,1.5669204652884283,-2.405277133191937,-1.3759535541634316,-1.7399127566544326
Guilt,0,2085,,,,,,,,,,,,,,
Horror,205,1880,-2.493088031053582,1.3689686892083612,1.3918915184604728,-0.3934504622199555,-0.3164900666870819,-1.6328341913774302,-1.8550792353635832,0.4452116001352656,-1.6221528711811064,0.026881500486292887,1.8725381798475773,-2.0549066049818947,-2.5094464415168116,-2.5304480543539265
Interest,715,1370,0.12075052759859055,-0.5582099382241178,-0.3515384635174759,0.014515130199071543,-0.3404822364489209,0.46900209742618787,0.5090458198390788,-0.12252989635008132,0.12178410899110605,-0.3028413370907287,-0.5329403589524485,0.5200681269983042,0.05426199737337315,0.1611049058693781
Joy,429,1656,1.2500373647589942,-0.42691136238057886,-0.8847472886323844,0.760869029252029,0.4791314470868176,1.1483685459985402,1.04086264235218,-0.43434721850996155,1.0781157522846607,0.4071574808550799,-0.8328232044055107,1.0872802506114727,1.3292268930243007,1.3627435438913647
Nostalgia,43,2042,0.43480790791884705,-1.1192883973836933,-1.2610778800410825,0.5528140960364807,0.2526493559702828,0.6685940471997225,0.6009819305578405,-0.44704485725351767,0.3256138611200107,0.8177123634977755,-0.5931450666561753,0.7417447586093511,0.31659543378480415,0.5274748100622357
Pride,14,2071,0.9382473128790323,0.2612704688580319,0.1755215981526224,0.4599799366121816,1.9455946066219618,0.6056871015576463,1.011096246452616,1.0891299372266046,0.8780867793964515,3.574217322893996,-0.4966749786581293,0.56794094409048,1.1857164837986491,0.9475607053151353
Relief,129,1956,0.056334254787585865,0.3107891901439586,0.30006565103061866,-0.15198897228396824,0.7370033172482321,-0.24602314642330886,-0.36509049756368656,0.4870958152996744,0.2852231192665029,0.25776124320977395,0.6008435868752459,-0.35703525100675343,0.7355966297427565,-0.1237462238766911
Romance,90,1995,0.8978514314620645,-0.3096309508336377,-0.5051489768324744,0.5716077470385961,1.4277992067026386,0.47103369756149605,0.3410436686938648,-0.4992226650097167,0.4743344716796777,0.3263684297698725,-0.7594495361019846,0.6898633586566633,0.7063364942154848,0.834649934230561
Sadness,71,2014,-0.7779987983435943,-0.1200655220443209,0.3934590090652344,-0.23872408966291137,1.046165550236075,-1.0520949287357213,-1.1647399803779965,0.03369934080421811,-1.463411770637333,0.857985116722841,1.456156083710069,-0.7371220974857855,-1.4537279878516594,-1.5010139802041913
Satisfaction,98,1987,0.5835542936000618,-0.7622498248240944,-0.5560045125149266,0.8414494143487911,-0.04867835680741208,0.8636903501594114,0.8721518432051478,-0.11591539338991656,0.16953941813939263,-0.5327743755072148,-0.5930024024744718,0.7278534291228544,0.5193831728675696,0.5725107978563453
Sexual-Desire,43,2042,0.6596335457758045,0.4063397421666642,0.005381276322876741,0.6621229714709652,0.7132326360912574,0.2558286775726783,0.20888141118326004,-0.5555789696457597,0.054248626616238846,0.06640271888419907,-0.7301710137448822,0.42403180549701086,0.30368785630979145,0.42903547795737895
Surprise,605,1480,-0.3236210448135578,0.625084754295309,0.582838031555434,-0.639815493882813,-0.4287164568201526,-0.31916498774069607,-0.20509234669818355,-0.028328945057577375,-0.009777924609873406,-0.4093073468974107,0.34013265470889803,-0.3141841146797627,-0.16803151655344412,-0.3045766127868868
Sympathy,142,1943,-0.02282239466835668,-0.2673696785018007,0.010055889320423315,-0.029347032417643113,0.9834180828065692,-0.6045737502028022,-0.7199421506827964,0.24104160378031553,-0.15086815851843322,0.36463578222062004,1.0415736970763954,-0.3552881799417161,-0.35252076268402494,-0.5239608534073089
Triumph,48,2037,0.879666915887269,0.6800495853791955,0.24749833096139479,0.32673445182082245,1.4475706916876256,0.542819299073949,0.9899566278955931,0.9869312789236766,0.762107226003464,1.4103797781488858,-0.35035111302364463,0.3221654853375048,1.3840024510157765,0.9132166646988922
