emotion,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Confusion,-0.2470854710813221,-0.29637985133038364,0.5178506200059765,-1.5531894605240137,-0.7869495355774989,0.3193062752288151,0.6963953662036587,0.07207225668421437,0.8019977249379968,0.08014353079977653,-0.13192824891962554,0.8086968675012046,-0.4501744230865135,-1.0101574864380751
Craving,2.1226717668912416,0.20288836457393392,-0.43629614567225183,0.2728628539271698,-0.38800984066949046,-0.2770367039480397,0.6330548239386883,-0.24715261872522784,-1.797472410819738,-1.0320050504880391,-0.39834171240681204,0.11470117207414227,-0.28410590052100637,-0.5152522911709759
Disappointment,0.017432475011492348,0.3979640222160723,-1.127421614974664,-0.29572909186540247,0.10319082158454157,-0.7235118371700298,0.1973967561849235,-0.016833041676410216,-0.23404676721176723,0.10527146309781873,0.6870308436799858,0.8528912751345469,-0.4050580362669048,-0.45805617925353453
Disgust,-0.3168409688490198,-0.46012086243717515,1.3060898811153232,0.43392178195456055,-0.4175414543759471,-0.31996622690351056,0.691327725562457,-0.3169690938409132,0.15939131593431782,0.22806326107697186,-1.045200014771634,0.29849386969173297,0.20077123732706942,-2.278940446188448
Empathic-Pain,0.6222991446291737,-0.807628381970043,0.39079707418250303,0.11838404148085552,-0.010106083809338608,0.21111599899882846,-0.20687916962812003,-0.12429901330752612,-0.03064457735844671,-0.06585275467679784,0.5051254450353132,-0.3682323659708261,-0.11352015988795174,-1.0206492771045754
Entrancement,-0.08700018813664,-0.47496809204233836,1.5939168074261938,-0.2297605435788429,0.9045772851381638,-0.3993480996736859,0.3491097095444428,-0.9767078317231416,-0.9438922287376786,-0.6026095105946223,-1.1154185517797146,0.4830584432955231,-0.8002842874566032,0.2087602013635101
Excitement,0.2542996276543331,1.7764980294977835,-1.209286465112109,-0.43291618137712423,-0.023290337758262596,-0.5702989145592098,0.5190738740148015,0.1964577858034281,-0.22448718788749172,0.11278439470663998,-0.2776761933765915,-0.5135530130849688,0.35147334397723806,0.4898263494859663
Fear,-0.5194223465716666,1.0343370420442455,0.11684245783821565,-0.4517025720051243,0.25999180508830894,-0.25671279514320566,-0.6457882690786761,0.12797684519050162,0.14229439892104348,-0.32042443288295225,-0.09265354556024454,-1.4251335057117964,0.11730338817483435,0.5189597072326176
Horror,-0.3215434714363808,0.6858346623453454,0.7011729583082603,0.009722232366247778,-0.504490298218159,0.12207385746184773,0.019663714197041403,-0.07689644960934709,-0.2600379547712661,0.18518555471088152,-0.37729740194778927,-0.8434773715550989,-0.9689230859674672,-1.1064602565468988
Interest,-0.09890307242905405,-0.3418743297425433,0.5000144710629536,-0.2844526852440103,-0.07917125875995074,-0.020684861414279287,0.49987721433990423,0.14514223880387772,0.16211436326429002,-0.5862726871645249,-0.32461786203059306,0.22127418217682646,-0.21817020032070453,-0.06647862297770105
Joy,0.6250813246808432,0.2426455464419332,-1.6730254703243936,-0.8220653913136214,-0.05355454110382839,0.31056388702623755,-0.16887394985858367,-0.12933539896697513,0.27701367372795255,-0.046266238029854995,-0.46299150630037017,0.13142343557663125,1.7691240317184633,0.2078270146639019
Nostalgia,0.3937168455188908,-1.1262577331450379,-0.31133657108959023,-0.14815105005782442,-0.7432684981123538,-0.05651662462185571,-0.04466551597475183,0.373737038618769,-0.1201918818050888,1.159383485764877,0.10491329659305121,-0.12672650219927478,0.08114617789808312,-0.03618979752537879
Pride,-0.7509907402552042,0.34592400811915697,-1.025141992030254,-0.48927111836105863,0.03516708781648178,0.1611469922247439,0.6888972054539798,0.29660314823141143,-0.537917200803965,2.092183663485175,-1.2000527650014308,-0.2513878814592866,1.068055834403963,-0.9783881632575622
Relief,-0.697760495853008,-0.6140164270437536,-0.6064402996266433,-0.41174243626563894,0.6040269535018007,-0.06139223841565124,-0.0572439955467432,0.0037152015814146174,0.30625240551408306,-0.2343025606250798,0.49137186606207267,-0.005585975769232492,2.8169991291045,-1.3950224187984144
Romance,0.5708537356664809,0.8705589835077986,-1.3433042142167877,0.0952431011647468,2.2684236443515653,-0.0015046223287340354,0.07223532999109489,-1.2866817777056985,-0.36878794451791946,-0.9184821834454007,-0.8625415971625704,-0.26094777684809506,-0.5195591779473739,0.17517293755250854
