emotion,n_samples,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Disgust,152,2.8421052631578947,6.848684210526316,7.5394736842105265,6.572368421052632,2.2302631578947367,3.460526315789474,3.4934210526315788,2.710526315789474,4.203947368421052,3.3947368421052633,3.473684210526316,3.8157894736842106,3.1776315789473686,2.6184210526315788
Empathic-Pain,134,3.5597014925373136,7.201492537313433,7.843283582089552,6.529850746268656,3.41044776119403,2.6940298507462686,2.7761194029850746,3.208955223880597,3.544776119402985,3.8059701492537314,6.708955223880597,2.716417910447761,2.4029850746268657,2.216417910447761
Entrancement,108,6.064814814814815,4.814814814814815,6.685185185185185,6.175925925925926,2.5185185185185186,4.518518518518518,4.638888888888889,2.462962962962963,4.916666666666667,3.2962962962962963,1.6018518518518519,6.972222222222222,5.268518518518518,6.398148148148148
Envy,1,6.0,4.0,6.0,7.0,3.0,5.0,5.0,2.0,4.0,5.0,2.0,8.0,5.0,6.0
Excitement,282,6.698581560283688,7.638297872340425,7.301418439716312,6.677304964539007,3.25531914893617,4.780141843971631,4.918439716312057,3.372340425531915,5.276595744680851,3.74822695035461,2.2907801418439715,5.375886524822695,6.631205673758865,6.897163120567376
Fear,358,3.399441340782123,8.192737430167599,8.136871508379889,5.815642458100559,2.5726256983240225,2.8379888268156424,2.9441340782122905,3.315642458100559,4.41340782122905,3.558659217877095,5.17877094972067,2.2262569832402233,3.399441340782123,3.100558659217877
Guilt,0,,,,,,,,,,,,,,
Horror,205,2.3317073170731706,8.092682926829267,8.21951219512195,6.219512195121951,2.5365853658536586,2.5609756097560976,2.6341463414634148,3.2439024390243905,3.629268292682927,3.5902439024390245,5.931707317073171,1.9804878048780488,1.921951219512195,1.751219512195122
Interest,715,5.745454545454545,5.151048951048951,6.502097902097902,6.696503496503497,2.6055944055944056,5.102097902097902,4.921678321678321,2.611188811188811,5.0979020979020975,3.386013986013986,2.109090909090909,6.457342657342657,5.3314685314685315,5.965034965034965
Joy,429,7.207459207459207,5.191142191142191,5.965034965034965,7.445221445221446,3.254079254079254,5.925407925407925,5.480186480186481,2.268065268065268,5.839160839160839,3.8624708624708624,1.5034965034965035,7.531468531468532,6.981351981351981,7.806526806526806
Nostalgia,43,6.372093023255814,3.7209302325581395,5.27906976744186,7.395348837209302,3.116279069767442,5.651162790697675,5.255813953488372,2.13953488372093,5.348837209302325,4.3023255813953485,1.6046511627906976,7.372093023255814,5.837209302325581,6.8604651162790695
Pride,14,7.285714285714286,6.357142857142857,7.0,7.285714285714286,4.928571428571429,5.571428571428571,5.785714285714286,4.142857142857143,5.928571428571429,6.714285714285714,1.7857142857142858,7.0,7.428571428571429,7.785714285714286
Relief,129,5.6976744186046515,6.4186046511627906,7.131782945736434,6.496124031007752,3.5891472868217056,4.271317829457364,4.069767441860465,3.317829457364341,5.294573643410852,3.7906976744186047,4.0,4.89922480620155,6.51937984496124,5.48062015503876
Romance,90,7.133333333333334,5.266666666666667,6.188888888888889,7.4,4.277777777777778,5.333333333333333,4.9222222222222225,2.088888888888889,5.488888888888889,3.8555555555555556,1.3111111111111111,7.211111111111111,6.5,7.455555555555556
Sadness,71,4.253521126760563,5.619718309859155,7.253521126760563,6.380281690140845,3.9295774647887325,3.0704225352112675,3.0985915492957745,2.76056338028169,3.5774647887323945,4.323943661971831,5.690140845070423,4.028169014084507,2.76056338028169,2.676056338028169
Satisfaction,98,6.6020408163265305,4.438775510204081,6.13265306122449,7.724489795918367,2.795918367346939,5.8979591836734695,5.551020408163265,2.5714285714285716,5.183673469387755,3.1020408163265305,1.6428571428571428,7.285714285714286,6.173469387755102,6.918367346938775
Sexual-Desire,43,6.767441860465116,6.627906976744186,6.790697674418604,7.534883720930233,3.604651162790698,5.023255813953488,4.767441860465116,2.0,5.069767441860465,3.627906976744186,1.3255813953488371,6.651162790697675,5.813953488372093,6.651162790697675
Surprise,605,5.190082644628099,6.68595041322314,7.279338842975206,6.109090909090909,2.520661157024793,4.2809917355371905,4.3206611570247935,2.690909090909091,5.006611570247934,3.304132231404959,3.327272727272727,5.163636363636364,5.046280991735538,5.266115702479339
Sympathy,142,5.563380281690141,5.359154929577465,6.795774647887324,6.647887323943662,3.816901408450704,3.76056338028169,3.6619718309859155,3.0140845070422535,4.866197183098592,3.880281690140845,4.802816901408451,4.908450704225352,4.661971830985915,4.676056338028169
Triumph,48,7.145833333333333,7.145833333333333,7.083333333333333,7.104166666666667,4.354166666666667,5.458333333333333,5.729166666666667,3.9791666666666665,5.791666666666667,4.8125,2.1041666666666665,6.416666666666667,7.708333333333333,7.666666666666667
