emotion,n_samples,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Interest,463,5.809935205183585,5.211663066954643,7.19438444924406,7.42548596112311,3.2678185745140387,5.762419006479481,5.3498920086393085,4.259179265658747,5.09719222462203,4.20086393088553,1.9697624190064795,6.879049676025918,4.682505399568035,6.319654427645788
Joy,355,7.723943661971831,5.298591549295774,6.878873239436619,8.03943661971831,4.470422535211267,6.076056338028169,5.929577464788732,3.935211267605634,5.585915492957747,5.6394366197183095,1.287323943661972,8.208450704225353,6.509859154929577,8.377464788732395
Nostalgia,98,6.653061224489796,4.112244897959184,6.469387755102041,7.86734693877551,4.244897959183674,5.887755102040816,5.591836734693878,3.5,5.510204081632653,6.183673469387755,1.5816326530612246,7.653061224489796,5.204081632653061,7.459183673469388
Pride,31,7.548387096774194,6.032258064516129,7.290322580645161,8.064516129032258,7.193548387096774,7.096774193548387,6.67741935483871,7.354838709677419,6.0,7.290322580645161,1.8387096774193548,7.258064516129032,7.096774193548387,7.709677419354839
Relief,74,6.27027027027027,6.378378378378378,7.743243243243243,6.864864864864865,5.418918918918919,4.364864864864865,4.297297297297297,6.324324324324325,4.972972972972973,4.945945945945946,4.351351351351352,4.77027027027027,6.72972972972973,5.9324324324324325
Romance,87,7.586206896551724,4.885057471264368,7.022988505747127,7.448275862068965,6.218390804597701,5.505747126436781,5.310344827586207,3.5057471264367814,5.425287356321839,5.758620689655173,1.3793103448275863,7.804597701149425,6.080459770114943,8.126436781609195
Sadness,81,3.9135802469135803,5.45679012345679,7.654320987654321,6.839506172839506,4.283950617283951,2.617283950617284,2.765432098765432,4.8765432098765435,3.45679012345679,4.91358024691358,5.691358024691358,3.3580246913580245,2.506172839506173,2.654320987654321
Satisfaction,133,6.62406015037594,4.2781954887218046,6.706766917293233,8.308270676691729,3.1578947368421053,6.864661654135339,6.142857142857143,3.8345864661654137,5.2330827067669174,4.293233082706767,1.556390977443609,8.112781954887218,5.165413533834586,7.315789473684211
Sexual-Desire,46,7.065217391304348,6.934782608695652,7.304347826086956,7.695652173913044,4.413043478260869,5.521739130434782,5.5,3.391304347826087,5.065217391304348,4.869565217391305,1.4565217391304348,7.5,5.1521739130434785,7.434782608695652
Surprise,374,5.454545454545454,6.804812834224599,7.697860962566845,6.254010695187166,3.013368983957219,4.3449197860962565,4.481283422459893,4.318181818181818,4.898395721925134,4.184491978609626,3.1844919786096257,5.502673796791444,4.7727272727272725,5.695187165775401
Sympathy,119,5.4789915966386555,5.285714285714286,7.2521008403361344,7.067226890756302,4.369747899159663,3.6554621848739495,3.7394957983193278,5.3277310924369745,4.61344537815126,4.630252100840337,4.8655462184873945,4.7899159663865545,4.470588235294118,4.764705882352941
Triumph,88,7.556818181818182,7.409090909090909,7.784090909090909,7.284090909090909,6.761363636363637,6.340909090909091,6.4772727272727275,7.465909090909091,5.863636363636363,5.8977272727272725,2.6704545454545454,6.079545454545454,7.340909090909091,7.613636363636363
