emotion,n_samples,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Excitement,219,7.228310502283105,8.013698630136986,8.105022831050228,6.575342465753424,5.876712328767123,5.273972602739726,5.470319634703197,5.621004566210046,5.1506849315068495,5.771689497716895,2.6986301369863015,4.7853881278538815,6.739726027397261,7.059360730593608
Fear,276,3.282608695652174,8.123188405797102,8.23913043478261,5.094202898550725,4.38768115942029,2.528985507246377,2.86231884057971,5.1521739130434785,3.347826086956522,4.641304347826087,5.913043478260869,2.0869565217391304,2.8152173913043477,3.036231884057971
Guilt,0,,,,,,,,,,,,,,
Horror,126,2.111111111111111,8.222222222222221,8.285714285714286,5.555555555555555,3.865079365079365,2.0952380952380953,2.484126984126984,4.833333333333333,2.5396825396825395,4.404761904761905,6.531746031746032,1.6825396825396826,1.6428571428571428,2.0
Interest,744,5.978494623655914,5.07258064516129,7.073924731182796,7.010752688172043,4.184139784946237,5.404569892473118,5.116935483870968,3.6303763440860215,4.897849462365591,4.787634408602151,2.1666666666666665,6.682795698924731,4.895161290322581,6.42741935483871
Joy,384,7.864583333333333,5.6015625,7.106770833333333,7.606770833333333,5.0,5.549479166666667,5.541666666666667,3.4244791666666665,5.6171875,5.919270833333333,1.6692708333333333,7.8203125,6.981770833333333,8.010416666666666
Nostalgia,93,6.698924731182796,4.290322580645161,6.376344086021505,7.526881720430108,4.591397849462366,5.494623655913978,5.290322580645161,2.870967741935484,5.301075268817204,6.354838709677419,1.7204301075268817,7.440860215053763,5.301075268817204,7.268817204301075
Pride,38,7.7631578947368425,6.026315789473684,7.315789473684211,7.842105263157895,6.7631578947368425,6.7105263157894735,6.526315789473684,5.657894736842105,5.868421052631579,7.7105263157894735,2.0,7.105263157894737,6.894736842105263,7.605263157894737
Relief,67,6.253731343283582,6.507462686567164,7.791044776119403,6.522388059701493,5.611940298507463,4.477611940298507,4.507462686567164,5.552238805970149,5.029850746268656,5.208955223880597,3.8208955223880596,5.17910447761194,6.597014925373134,6.164179104477612
Romance,89,7.943820224719101,5.123595505617978,7.292134831460674,7.191011235955056,6.415730337078652,5.123595505617978,5.292134831460674,2.797752808988764,5.213483146067416,5.966292134831461,1.550561797752809,7.685393258426966,6.235955056179775,7.910112359550562
Sadness,75,3.7333333333333334,5.573333333333333,7.573333333333333,6.493333333333333,5.24,2.3866666666666667,2.68,4.453333333333333,3.1466666666666665,5.226666666666667,5.213333333333333,3.08,1.96,2.5866666666666664
Satisfaction,165,6.703030303030303,4.357575757575757,6.6909090909090905,7.903030303030303,4.127272727272727,6.315151515151515,5.612121212121212,3.1515151515151514,5.242424242424242,4.757575757575758,1.696969696969697,7.866666666666666,5.4787878787878785,7.096969696969697
Sexual-Desire,33,7.545454545454546,6.878787878787879,7.696969696969697,6.787878787878788,5.454545454545454,4.96969696969697,5.303030303030303,3.0303030303030303,4.757575757575758,5.393939393939394,1.7272727272727273,6.515151515151516,5.393939393939394,7.363636363636363
Surprise,441,5.163265306122449,6.673469387755102,7.569160997732427,5.684807256235827,3.7165532879818595,3.8435374149659864,4.122448979591836,3.9047619047619047,4.512471655328798,4.464852607709751,3.453514739229025,5.054421768707483,4.770975056689342,5.634920634920635
Sympathy,144,5.326388888888889,5.5,7.409722222222222,6.513888888888889,5.152777777777778,3.4444444444444446,3.6180555555555554,4.791666666666667,4.548611111111111,5.0,4.486111111111111,4.347222222222222,3.9305555555555554,4.527777777777778
Triumph,58,7.741379310344827,7.344827586206897,7.879310344827586,7.431034482758621,7.086206896551724,6.362068965517241,6.362068965517241,6.517241379310345,5.620689655172414,6.741379310344827,2.4310344827586206,6.206896551724138,7.810344827586207,7.758620689655173
